stamp,tag,antenna,anchor,distance
1624163948320929567,201,1,101,13.592
1624163948345650776,200,0,101,13.51
1624163948346469259,201,0,102,14.813
1624163948371490260,201,1,100,29.763
1624163948420658617,200,0,100,29.801
1624163948421476779,201,0,101,13.434
1624163948445688104,200,1,101,13.388
1624163948446474906,201,1,102,14.682
1624163948470668548,200,0,102,14.465
1624163948471172408,201,0,100,29.98
1624163948495692751,200,1,100,30.013
1624163948520671975,200,0,101,13.614
1624163948520916350,201,0,102,14.695
1624163948545181800,200,1,102,14.487
1624163948546443420,201,1,100,29.86
1624163948595448655,200,0,100,29.81
1624163948596478603,201,0,101,13.395
1624163948620652981,200,1,101,13.462
1624163948621235241,201,1,102,14.377
1624163948645688526,200,0,102,14.59
1624163948646224577,201,0,100,30.084
1624163948670658400,200,1,100,30.251
1624163948695670497,200,0,101,13.708
1624163948696504502,201,0,102,14.488
1624163948720709536,200,1,102,15.031
1624163948721451678,201,1,100,29.906
1624163948771179003,201,0,101,13.374
1624163948795652378,200,1,101,13.359
1624163948796460750,201,1,102,14.459
1624163948820721623,200,0,102,14.948
1624163948820910319,201,0,100,29.909
1624163948845649425,200,1,100,30.22
1624163948870634326,200,0,101,13.473
1624163948871428356,201,0,102,14.665
1624163948896432175,201,1,100,29.752
1624163948945632011,200,0,100,29.957
1624163948946185127,201,0,101,13.375
1624163948970676799,200,1,101,13.39
1624163948971433532,201,1,102,14.464
1624163948995625038,200,0,102,14.842
1624163948996173160,201,0,100,30.053
1624163949020688474,200,1,100,30.074
1624163949021411793,201,1,101,13.756
1624163949045659237,200,0,101,13.95
1624163949046462036,201,0,102,14.573
1624163949070166871,200,1,102,14.851
1624163949071461918,201,1,100,29.891
1624163949120393346,200,0,100,29.576
1624163949121252637,201,0,101,13.644
1624163949145626744,200,1,101,13.588
1624163949146440144,201,1,102,14.534
1624163949170677698,200,0,102,14.744
1624163949170900867,201,0,100,29.89
1624163949195627672,200,1,100,29.99
1624163949195914181,201,1,101,13.672
1624163949220689428,200,0,101,13.862
1624163949220950913,201,0,102,14.537
1624163949245185902,200,1,102,14.729
1624163949246183367,201,1,100,29.58
1624163949295672496,200,0,100,29.913
1624163949296121820,201,0,101,13.518
1624163949320650279,200,1,101,13.811
1624163949321392540,201,1,102,14.48
1624163949345647647,200,0,102,14.67
1624163949370610865,200,1,100,30.041
1624163949370928315,201,1,101,13.514
1624163949395612801,200,0,101,13.914
1624163949395910074,201,0,102,14.476
1624163949420144839,200,1,102,14.652
1624163949421412383,201,1,100,29.496
1624163949470603971,200,0,100,29.851
1624163949471137388,201,0,101,13.436
1624163949495620747,200,1,101,13.692
1624163949496439957,201,1,102,14.417
1624163949520657165,200,0,102,14.652
1624163949521451037,201,0,100,29.831
1624163949545612875,200,1,100,30.036
1624163949570647901,200,0,101,13.84
1624163949570926184,201,0,102,14.407
1624163949596430485,201,1,100,29.771
1624163949645582331,200,0,100,29.81
1624163949646427001,201,0,101,13.42
1624163949670644192,200,1,101,13.382
1624163949671470661,201,1,102,14.384
1624163949695622805,200,0,102,14.623
1624163949696150672,201,0,100,30.054
1624163949720624136,200,1,100,30.034
1624163949745760996,200,0,101,13.466
1624163949746205811,201,0,102,14.655
1624163949770156355,200,1,102,14.61
1624163949771417694,201,1,100,29.906
1624163949820645765,200,0,100,29.808
1624163949821247960,201,0,101,13.389
1624163949845613786,200,1,101,13.349
1624163949846462916,201,1,102,14.566
1624163949870616572,200,0,102,14.628
1624163949871430250,201,0,100,30.154
1624163949895582527,200,1,100,30.016
1624163949896341319,201,1,101,14.017
1624163949920647140,200,0,101,13.592
1624163949921411475,201,0,102,14.76
1624163949945111974,200,1,102,14.583
1624163949946375208,201,1,100,29.98
1624163949995401721,200,0,100,29.811
1624163949996484091,201,0,101,13.703
1624163950020607425,200,1,101,13.469
1624163950021425498,201,1,102,14.656
1624163950045579728,200,0,102,14.586
1624163950046310265,201,0,100,30.17
1624163950070638903,200,1,100,30.021
1624163950071347830,201,1,101,13.981
1624163950095646396,200,0,101,13.722
1624163950096445459,201,0,102,14.83
1624163950120175441,200,1,102,14.576
1624163950121360301,201,1,100,29.981
1624163950170594020,200,0,100,29.799
1624163950171391634,201,0,101,13.961
1624163950195599282,200,1,101,13.365
1624163950196400531,201,1,102,14.665
1624163950220650998,200,0,102,14.584
1624163950221422800,201,0,100,30.175
1624163950245598461,200,1,100,30.01
1624163950245908467,201,1,101,13.999
1624163950270586190,200,0,101,13.481
1624163950271399683,201,0,102,14.81
1624163950296429748,201,1,100,29.975
1624163950345583422,200,0,100,29.787
1624163950346099777,201,0,101,13.517
1624163950370603355,200,1,101,13.409
1624163950371444122,201,1,102,14.652
1624163950395619505,200,0,102,14.593
1624163950396424744,201,0,100,30.16
1624163950420617269,200,1,100,30.001
1624163950445583760,200,0,101,13.643
1624163950446399393,201,0,102,14.81
1624163950470098801,200,1,102,14.592
1624163950471399904,201,1,100,29.739
1624163950520572370,200,0,100,29.784
1624163950521391682,201,0,101,13.334
1624163950545608630,200,1,101,13.523
1624163950546379268,201,1,102,14.654
1624163950570616604,200,0,102,14.637
1624163950571137751,201,0,100,29.832
1624163950595592717,200,1,100,29.988
1624163950620627909,200,0,101,13.776
1624163950620908267,201,0,102,14.638
1624163950645093109,200,1,102,14.645
1624163950646376393,201,1,100,29.756
1624163950695375431,200,0,100,29.774
1624163950696398464,201,0,101,13.295
1624163950720603114,200,1,101,13.376
1624163950721447745,201,1,102,14.491
1624163950745577598,200,0,102,14.624
1624163950746403511,201,0,100,29.988
1624163950770629980,200,1,100,29.995
1624163950795603187,200,0,101,13.491
1624163950796403655,201,0,102,14.727
1624163950821336536,201,1,100,29.865
1624163950870560120,200,0,100,29.782
1624163950871089533,201,0,101,13.288
1624163950895596510,200,1,101,13.416
1624163950896450401,201,1,102,14.591
1624163950920556783,200,0,102,14.613
1624163950921158751,201,0,100,29.869
1624163950945565145,200,1,100,30.002
1624163950970578593,200,0,101,13.649
1624163950971390596,201,0,102,14.76
1624163950996411526,201,1,100,29.709
1624163951045381748,200,0,100,29.789
1624163951046431495,201,0,101,13.407
1624163951070548305,200,1,101,13.349
1624163951071394162,201,1,102,14.637
1624163951120573172,200,1,100,30.02
1624163951145567858,200,0,101,13.474
1624163951145820644,201,0,102,14.625
1624163951170123832,200,1,102,14.61
1624163951171349131,201,1,100,29.612
1624163951220368661,200,0,100,29.607
1624163951221114386,201,0,101,13.4
1624163951245586148,200,1,101,13.412
1624163951246363770,201,1,102,14.509
1624163951270564304,200,0,102,14.599
1624163951271295324,201,0,100,29.783
1624163951295604475,200,1,100,29.706
1624163951320655010,200,0,101,13.651
1624163951320824892,201,0,102,14.482
1624163951346341516,201,1,100,29.746
1624163951395552741,200,0,100,29.606
1624163951396078449,201,0,101,13.399
1624163951420564415,200,1,101,13.326
1624163951421386722,201,1,102,14.41
1624163951445569908,200,0,102,14.612
1624163951446101682,201,0,100,30.024
1624163951470606468,200,1,100,29.852
1624163951495566316,200,0,101,13.461
1624163951496229658,201,0,102,14.384
1624163951520580320,200,1,102,14.643
1624163951521334234,201,1,100,29.901
1624163951570331011,200,0,100,29.577
1624163951571062461,201,0,101,13.36
1624163951595564871,200,1,101,13.393
1624163951596390489,201,1,102,14.346
1624163951620563748,200,0,102,14.625
1624163951620811941,201,0,100,29.945
1624163951645551871,200,1,100,30.022
1624163951670547068,200,0,101,13.65
1624163951670870990,201,0,102,14.327
1624163951696430771,201,1,100,29.779
1624163951745332740,200,0,100,29.771
1624163951746391464,201,0,101,13.362
1624163951770545917,200,1,101,13.52
1624163951771346261,201,1,102,14.328
1624163951795530539,200,0,102,14.133
1624163951796291435,201,0,100,30.069
1624163951820612669,200,1,100,29.857
1624163951821332290,201,1,101,13.681
1624163951845534238,200,0,101,13.765
1624163951846203209,201,0,102,14.622
1624163951871314103,201,1,100,29.904
1624163951920546359,200,0,100,29.749
1624163951921250186,201,0,101,13.622
1624163951945557092,200,1,101,13.375
1624163951946354403,201,1,102,14.533
1624163951970527852,200,0,102,14.346
1624163951971279822,201,0,100,30.12
1624163951995528356,200,1,100,29.948
1624163951995789075,201,1,101,13.664
1624163952020585711,200,0,101,13.492
1624163952021404385,201,0,102,14.547
1624163952046381494,201,1,100,29.947
1624163952095522479,200,0,100,29.776
1624163952096298794,201,0,101,13.559
1624163952120522605,200,1,101,13.408
1624163952121329633,201,1,102,14.486
1624163952145571429,200,0,102,14.506
1624163952146291147,201,0,100,30.137
1624163952170528006,200,1,100,30.242
1624163952170800088,201,1,101,13.573
1624163952195531300,200,0,101,13.654
1624163952196333547,201,0,102,14.728
1624163952221330390,201,1,100,29.952
1624163952270522477,200,0,100,29.808
1624163952271385318,201,0,101,13.452
1624163952295495891,200,1,101,13.53
1624163952296318818,201,1,102,14.438
1624163952320557378,200,0,102,14.634
1624163952321365948,201,0,100,30.151
1624163952345523331,200,1,100,29.856
1624163952370533987,200,0,101,13.765
1624163952370791266,201,0,102,14.412
1624163952445565851,200,0,100,29.709
1624163952446295977,201,0,101,13.421
1624163952470594042,200,1,101,13.592
1624163952471310337,201,1,102,14.379
1624163952495518980,200,0,102,14.673
1624163952496344064,201,0,100,30.349
1624163952520495979,200,1,100,29.899
1624163952545515439,200,0,101,13.82
1624163952546369112,201,0,102,14.623
1624163952570085041,200,1,102,14.703
1624163952571315161,201,1,100,29.753
1624163952620538985,200,0,100,29.724
1624163952621354210,201,0,101,13.415
1624163952645523206,200,1,101,13.383
1624163952646322483,201,1,102,14.447
1624163952670521692,200,0,102,14.678
1624163952671034747,201,0,100,29.816
1624163952695517624,200,1,100,29.96
1624163952720515978,200,0,101,13.486
1624163952720767014,201,0,102,14.437
1624163952746350893,201,1,100,29.728
1624163952795474226,200,0,100,29.765
1624163952796072157,201,0,101,13.378
1624163952820523212,200,1,101,13.399
1624163952821357212,201,1,102,14.411
1624163952845537641,200,0,102,14.205
1624163952846135456,201,0,100,29.957
1624163952870519265,200,1,100,29.995
1624163952895498311,200,0,101,13.63
1624163952896310859,201,0,102,14.645
1624163952921326857,201,1,100,29.69
1624163952970330399,200,0,100,29.805
1624163952971098927,201,0,101,13.387
1624163952995504653,200,1,101,13.492
1624163952996332522,201,1,102,14.574
1624163953020530764,200,0,102,14.38
1624163953021045869,201,0,100,29.821
1624163953045509823,200,1,100,30.246
1624163953070530332,200,0,101,13.738
1624163953071406085,201,0,102,14.768
1624163953146314051,201,0,101,13.384
1624163953170510294,200,1,101,13.555
1624163953171355793,201,1,102,14.651
1624163953195522436,200,0,102,14.57
1624163953195789685,201,0,100,29.855
1624163953220522504,200,1,100,30.228
1624163953245506391,200,0,101,13.775
1624163953246316803,201,0,102,14.826
1624163953270020685,200,1,102,14.634
1624163953271296641,201,1,100,29.715
1624163953320519264,200,0,100,29.644
1624163953321376067,201,0,101,13.392
1624163953346260523,201,1,102,14.668
1624163953371317813,201,0,100,30.074
1624163953395474700,200,1,100,30.018
1624163953420558725,200,0,101,14.033
1624163953421319177,201,0,102,14.827
1624163953445057252,200,1,102,14.761
1624163953446328700,201,1,100,29.901
1624163953495489799,200,0,100,29.925
1624163953496039710,201,0,101,13.394
1624163953520498429,200,1,101,13.698
1624163953521289177,201,1,102,14.489
1624163953545500293,200,0,102,14.666
1624163953546017370,201,0,100,30.147
1624163953570494587,200,1,100,30.231
1624163953571219865,201,1,101,13.756
1624163953595577662,200,0,101,13.875
1624163953595737650,201,0,102,14.441
1624163953620008322,200,1,102,14.709
1624163953621321414,201,1,100,29.946
1624163953671291688,201,0,101,13.484
1624163953695507454,200,1,101,13.377
1624163953696271595,201,1,102,14.392
1624163953720460503,200,0,102,14.675
1624163953721286582,201,0,100,30.158
1624163953745479839,200,1,100,30.228
1624163953770475083,200,0,101,13.466
1624163953771290516,201,0,102,14.604
1624163953796221776,201,1,100,29.736
1624163953845278411,200,0,100,29.68
1624163953846005333,201,0,101,13.383
1624163953870487576,200,1,101,13.359
1624163953871268161,201,1,102,14.545
1624163953895492281,200,0,102,14.662
1624163953896028794,201,0,100,29.842
1624163953920448591,200,1,100,30.038
1624163953945514015,200,0,101,13.921
1624163953946337260,201,0,102,14.741
1624163953971287200,201,1,100,29.771
1624163954020293589,200,0,100,29.952
1624163954021062267,201,0,101,13.331
1624163954045423593,200,1,101,13.874
1624163954046258978,201,1,102,14.629
1624163954070518100,200,0,102,14.644
1624163954070734397,201,0,100,29.748
1624163954095451974,200,1,100,30.06
1624163954120499639,200,0,101,14.066
1624163954120724429,201,0,102,14.638
1624163954144992755,200,1,102,14.66
1624163954146256739,201,1,100,29.667
1624163954195261577,200,0,100,29.867
1624163954196268074,201,0,101,13.359
1624163954221263166,201,1,102,14.399
1624163954245445857,200,0,102,14.644
1624163954246051008,201,0,100,29.986
1624163954270506548,200,1,100,30.044
1624163954295477457,200,0,101,14.114
1624163954296267709,201,0,102,14.5
1624163954320540605,200,1,102,15.024
1624163954321333726,201,1,100,29.853
1624163954370445558,200,0,100,29.807
1624163954371240972,201,0,101,13.396
1624163954396228250,201,1,102,14.463
1624163954420512807,200,0,102,14.913
1624163954421320848,201,0,100,30.105
1624163954445409684,200,1,100,30.246
1624163954470449268,200,0,101,14.024
1624163954471254600,201,0,102,14.666
1624163954496275759,201,1,100,29.924
1624163954545956035,201,0,101,13.372
1624163954570442755,200,1,101,13.745
1624163954571309453,201,1,102,14.587
1624163954595461414,200,0,102,14.703
1624163954596046972,201,0,100,29.934
1624163954620502107,200,1,100,30.217
1624163954645438957,200,0,101,13.85
1624163954646240116,201,0,102,14.772
1624163954671271731,201,1,100,29.77
1624163954720507246,200,0,100,29.954
1624163954721185958,201,0,101,13.376
1624163954745440676,200,1,101,13.579
1624163954746255520,201,1,102,14.635
1624163954770488615,200,0,102,14.643
1624163954771169035,201,0,100,30.028
1624163954795428180,200,1,100,30.09
1624163954820513432,200,0,101,13.761
1624163954820785798,201,0,102,14.64
1624163954845000658,200,1,102,14.616
1624163954846271699,201,1,100,29.87
1624163954895409208,200,0,100,29.587
1624163954895951082,201,0,101,13.357
1624163954920434478,200,1,101,13.531
1624163954921271443,201,1,102,14.53
1624163954945433403,200,0,102,14.626
1624163954945952300,201,0,100,30.088
1624163954970444150,200,1,100,29.996
1624163954995449558,200,0,101,13.741
1624163954995988234,201,0,102,14.728
1624163955020531443,200,1,102,15.022
1624163955021264805,201,1,100,29.904
1624163955070416332,200,0,100,29.918
1624163955070975359,201,0,101,13.364
1624163955095466008,200,1,101,13.516
1624163955096230411,201,1,102,14.582
1624163955120427580,200,0,102,14.744
1624163955121287297,201,0,100,30.122
1624163955145486789,200,1,100,30.231
1624163955146193003,201,1,101,13.982
1624163955170417521,200,0,101,13.982
1624163955171224733,201,0,102,14.769
1624163955196202148,201,1,100,29.943
1624163955245241582,200,0,100,29.821
1624163955246262109,201,0,101,14.008
1624163955270440342,200,1,101,13.869
1624163955271274704,201,1,102,14.632
1624163955295419121,200,0,102,14.695
1624163955295669791,201,0,100,29.935
1624163955320445167,200,1,100,29.861
1624163955320691707,201,1,101,14.103
1624163955345442520,200,0,101,13.962
1624163955345932738,201,0,102,14.772
1624163955371232270,201,1,100,29.759
1624163955420442495,200,0,100,29.706
1624163955420965420,201,0,101,13.838
1624163955445418924,200,1,101,13.715
1624163955446275533,201,1,102,14.628
1624163955470434098,200,0,102,14.641
1624163955470949459,201,0,100,30.053
1624163955495421066,200,1,100,29.889
1624163955520405037,200,0,101,13.86
1624163955544941484,200,1,102,14.62
1624163955546187489,201,1,100,29.883
1624163955595412820,200,0,100,29.713
1624163955596075372,201,0,101,13.585
1624163955620444471,200,1,101,13.607
1624163955621291107,201,1,102,14.463
1624163955645394473,200,0,102,14.637
1624163955646008454,201,0,100,30.111
1624163955670416830,200,1,100,29.95
1624163955671133800,201,1,101,14.073
1624163955695418983,200,0,101,14.029
1624163955695687426,201,0,102,14.426
1624163955721237942,201,1,100,29.933
1624163955770226658,200,0,100,29.566
1624163955771240267,201,0,101,13.691
1624163955795390007,200,1,101,13.576
1624163955796313941,201,1,102,14.407
1624163955820484889,200,0,102,14.658
1624163955821213300,201,0,100,30.138
1624163955845414538,200,1,100,29.665
1624163955896195156,201,1,100,29.731
1624163955945192847,200,0,100,29.578
1624163955946174541,201,0,101,13.465
1624163955970367024,200,1,101,13.296
1624163955971231207,201,1,102,14.345
1624163955995421099,200,0,102,14.635
1624163955996228807,201,0,100,29.834
1624163956020435919,200,1,100,29.828
1624163956021166988,201,1,101,14.039
1624163956045406195,200,0,101,13.571
1624163956045675716,201,0,102,14.33
1624163956069919226,200,1,102,14.627
1624163956071302161,201,1,100,29.763
1624163956120415934,200,0,100,29.706
1624163956120950316,201,0,101,13.973
1624163956145430740,200,1,101,13.411
1624163956146240025,201,1,102,14.375
1624163956170409218,200,0,102,14.637
1624163956170733011,201,0,100,29.738
1624163956195366426,200,1,100,29.971
1624163956195639768,201,1,101,14.004
1624163956220391822,200,0,101,13.69
1624163956220666258,201,0,102,14.375
1624163956245468181,200,1,102,14.815
1624163956246187539,201,1,100,29.641
1624163956295419259,200,0,100,29.796
1624163956296237477,201,0,101,13.534
1624163956320446507,200,1,101,13.523
1624163956321209118,201,1,102,14.374
1624163956345395967,200,0,102,14.779
1624163956346203126,201,0,100,29.987
1624163956370409595,200,1,100,30.032
1624163956395365880,200,0,101,13.759
1624163956396214697,201,0,102,14.699
1624163956419932266,200,1,102,14.801
1624163956421189460,201,1,100,29.854
1624163956470354492,200,0,100,29.829
1624163956470943014,201,0,101,13.352
1624163956495392279,200,1,101,13.575
1624163956496224800,201,1,102,14.621
1624163956520374870,200,0,102,14.706
1624163956521005758,201,0,100,29.869
1624163956545422983,200,1,100,30.044
1624163956570373520,200,0,101,14.023
1624163956570666524,201,0,102,14.642
1624163956596185703,201,1,100,29.732
1624163956645139072,200,0,100,29.844
1624163956645963305,201,0,101,13.287
1624163956670424771,200,1,101,13.935
1624163956671242494,201,1,102,14.543
1624163956695421394,200,0,102,14.469
1624163956695941339,201,0,100,30.051
1624163956720358018,200,1,100,30.049
1624163956721127287,201,1,101,13.668
1624163956745362899,200,0,101,14.015
1624163956745665608,201,0,102,14.545
1624163956771194374,201,1,100,29.876
1624163956820429706,200,0,100,29.587
1624163956821208509,201,0,101,13.572
1624163956845396305,200,1,101,13.448
1624163956846216604,201,1,102,14.431
1624163956870369148,200,0,102,14.536
1624163956870920058,201,0,100,30.116
1624163956895337706,200,1,100,29.686
1624163956896112043,201,1,101,14.041
1624163956920423244,200,0,101,13.785
1624163956920658405,201,0,102,14.414
1624163956945398734,200,1,102,14.925
1624163956946202708,201,1,100,29.961
1624163956995335482,200,0,100,29.587
1624163956996190395,201,0,101,13.693
1624163957020398438,200,1,101,13.693
1624163957021190715,201,1,102,14.409
