time_ns,tx,ty,tz,qx,qy,qz,qw,run_time
1624182047831635475,-1.03089,0.573583,-1.56182,0.738151,0.674635,-0.000817633,0.000129032,41.9462
1624182047931632757,-1.04265,0.576065,-1.56209,0.740856,0.671663,-0.00107672,9.56889e-05,59.2548
1624182048031630039,-1.04933,0.573419,-1.56211,0.739843,0.672778,-0.00107008,-8.57775e-06,47.4962
1624182048131627321,-1.04802,0.573653,-1.56344,0.741153,0.671335,-0.00121799,1.06139e-06,59.592
1624182048231624603,-1.05177,0.56897,-1.56323,0.739839,0.672783,-0.00109314,-0.000101279,33.1007
1624182048331622124,-1.05314,0.567336,-1.56328,0.74074,0.671791,-0.00121046,-1.22e-05,61.0757
1624182048431619406,-1.04404,0.56295,-1.56407,0.73908,0.673616,-0.00104347,4.41058e-07,39.6448
1624182048531616688,-1.04399,0.563351,-1.56463,0.739659,0.672982,-0.000965895,-0.000148639,55.3433
1624182048631613970,-1.04881,0.567276,-1.56489,0.741746,0.67068,-0.00121157,-5.33194e-05,57.8645
1624182048731611252,-1.0469,0.564567,-1.56453,0.740218,0.672366,-0.0011231,-5.39398e-05,63.3119
1624182048831608534,-1.04812,0.5645,-1.56419,0.741569,0.670876,-0.00120782,-2.38941e-05,64.2295
1624182048931606054,-1.02839,0.57282,-1.56447,0.73706,0.675827,-0.000959567,0.000277466,67.0099
1624182049031603336,-1.02703,0.584818,-1.56284,0.734493,0.678615,-0.00121934,0.000646688,60.5301
1624182049131600618,-1.00923,0.583335,-1.56375,0.73294,0.680292,-0.000949146,0.000672173,72.9036
1624182049231597900,-1.02392,0.582443,-1.5632,0.734882,0.678193,-0.00110194,0.000595154,48.9255
1624182049331595182,-1.03186,0.583267,-1.56444,0.73792,0.674887,-0.00120974,0.000381388,45.8013
1624182049431592703,-1.03147,0.578655,-1.56434,0.737253,0.675615,-0.00118506,0.000341523,104.558
1624182049531589985,-1.03682,0.576034,-1.56383,0.739182,0.673505,-0.0012965,0.000334527,42.9563
1624182049631587267,-1.02922,0.577365,-1.56392,0.737326,0.675536,-0.00106564,0.000367465,34.4798
1624182049731584549,-1.04426,0.580207,-1.56397,0.739338,0.673333,-0.00114919,7.45913e-05,35.6885
1624182049831581831,-1.0297,0.577056,-1.56281,0.737206,0.675668,-0.000968104,0.000243072,49.2995
1624182049931579351,-1.03063,0.577941,-1.56305,0.737534,0.675309,-0.000942088,9.0871e-05,55.5213
1624182050031576633,-1.03641,0.575961,-1.56358,0.739856,0.672764,-0.00118307,0.000186937,58.8963
1624182050131573915,-1.04013,0.57201,-1.56448,0.738752,0.673977,-0.00103274,5.88209e-05,39.8685
1624182050231571198,-1.04549,0.569682,-1.56372,0.740368,0.672201,-0.00120992,0.000122165,54.9988
1624182050331568480,-1.04207,0.565434,-1.56483,0.739057,0.673642,-0.00108239,5.89845e-05,67.7901
1624182050431565762,-1.05033,0.568624,-1.56448,0.740596,0.671949,-0.00124291,-8.65382e-05,69.2662
1624182050531563282,-1.04385,0.565175,-1.56628,0.738985,0.673721,-0.000982502,-0.000142953,36.9543
1624182050631560564,-1.04849,0.567519,-1.56555,0.739904,0.672711,-0.00106366,-0.000213955,54.4384
1624182050731557846,-1.05264,0.568892,-1.56554,0.742077,0.670314,-0.00133733,-6.95047e-05,56.0978
1624182050831555128,-1.05164,0.565581,-1.56578,0.740708,0.671826,-0.0011463,-0.000153247,64.2885
1624182050931552410,-1.05267,0.566472,-1.56785,0.741835,0.670581,-0.00123513,-0.000187412,34.0261
1624182051031549931,-1.05072,0.564484,-1.56764,0.740381,0.672187,-0.00111393,-0.000213421,53.7812
1624182051131547213,-1.05045,0.579571,-1.56364,0.737821,0.674994,-0.0014291,0.000200781,62.5066
1624182051231544495,-1.04278,0.571656,-1.56393,0.736637,0.676287,-0.00122796,0.000206289,64.8895
1624182051331541777,-1.05179,0.572447,-1.56375,0.738077,0.674716,-0.0013178,5.29625e-05,67.7018
1624182051431539059,-1.05968,0.572122,-1.56406,0.74077,0.671757,-0.00149231,0.000127064,64.9095
1624182051531536579,-1.0575,0.568405,-1.56406,0.739607,0.673037,-0.00136826,6.10091e-05,70.0536
1624182051631533861,-1.05724,0.567914,-1.56445,0.741137,0.671353,-0.00142412,3.98842e-05,75.6597
1624182051731531143,-1.04845,0.563146,-1.5659,0.739483,0.673174,-0.00113047,5.86806e-06,36.2551
1624182051831528425,-1.04148,0.56272,-1.56691,0.740351,0.672219,-0.00115896,-1.76246e-06,33.1712
1624182051931525707,-1.03445,0.557208,-1.5673,0.738863,0.673855,-0.00101429,8.68491e-05,43.1701
1624182052031522989,-1.0358,0.555194,-1.56548,0.739275,0.673403,-0.00107186,0.000197657,34.4152
1624182052131520510,-1.04402,0.558771,-1.56578,0.741443,0.671015,-0.00119466,6.2422e-05,37.6306
1624182052231517792,-1.04029,0.554963,-1.56681,0.739875,0.672744,-0.00102102,-2.10621e-05,39.3235
1624182052331515074,-1.0467,0.556551,-1.56614,0.741256,0.671221,-0.00117756,0.000119554,33.0193
1624182052431512356,-1.03773,0.550537,-1.56623,0.739397,0.673269,-0.000973285,0.000133142,37.3768
1624182052531509638,-1.04585,0.553392,-1.56624,0.740534,0.672018,-0.00108716,6.28145e-05,46.4301
1624182052631507158,-1.03827,0.548433,-1.56696,0.738908,0.673806,-0.000887531,-3.77461e-06,50.1133
1624182052731504440,-1.03386,0.561349,-1.56549,0.73643,0.676513,-0.00106453,0.000342996,50.1323
1624182052831501722,-1.02706,0.55699,-1.56555,0.735494,0.67753,-0.000971062,0.000342916,49.9147
1624182052931499004,-1.02712,0.555905,-1.56685,0.736022,0.676957,-0.000923663,0.000278227,48.2251
1624182053031496286,-1.0344,0.557987,-1.56667,0.738586,0.674158,-0.00112054,0.000301517,46.5463
1624182053131493568,-1.02997,0.554916,-1.56601,0.737506,0.67534,-0.0010166,0.000320684,38.2563
1624182053231491089,-1.04324,0.560124,-1.56563,0.739419,0.673245,-0.00121296,0.000169179,63.5693
1624182053331488371,-1.03747,0.554559,-1.56581,0.738114,0.674676,-0.000965387,5.33534e-05,49.649
1624182053431485653,-1.04437,0.56036,-1.56586,0.73914,0.673551,-0.0010841,-2.88362e-05,48.1759
1624182053531482935,-1.04935,0.563688,-1.56645,0.741439,0.671019,-0.00121366,-0.000105559,54.7493
1624182053631480217,-1.03754,0.557444,-1.56685,0.739504,0.673151,-0.00104332,4.46954e-05,61.559
1624182053731477737,-1.04053,0.557031,-1.56508,0.740833,0.671688,-0.00119079,9.0712e-05,61.1499
1624182053831475019,-1.03185,0.552045,-1.56604,0.73924,0.673441,-0.000979409,0.000127909,51.2891
1624182053931472301,-1.04263,0.557151,-1.56573,0.740767,0.671762,-0.00111003,-9.38141e-05,64.2882
1624182054031469584,-1.03609,0.552303,-1.56573,0.739196,0.67349,-0.000986316,-1.51023e-05,44.7222
1624182054131466866,-1.03791,0.553424,-1.56569,0.739174,0.673514,-0.000980142,-6.19222e-05,38.2766
1624182054231464386,-1.04349,0.556926,-1.56576,0.740922,0.67159,-0.0010796,-5.99203e-05,36.4518
1624182054331461668,-1.04422,0.555551,-1.56535,0.739646,0.672995,-0.00108063,-8.74359e-05,30.7261
1624182054431458950,-1.04703,0.55723,-1.56447,0.741055,0.671444,-0.0012185,1.60134e-05,30.9977
1624182054531456232,-1.03554,0.563183,-1.56447,0.737581,0.675258,-0.00112806,0.000109157,32.2184
1624182054631453514,-1.05508,0.566019,-1.56351,0.739491,0.673165,-0.00137526,9.33336e-05,42.8641
1624182054731450796,-1.04526,0.560034,-1.56476,0.737824,0.674992,-0.00114385,2.14864e-05,57.9823
1624182054831448317,-1.05684,0.563948,-1.56516,0.739242,0.673439,-0.00118689,-0.000157687,56.9186
1624182054931445599,-1.06154,0.567083,-1.56515,0.741295,0.671178,-0.00145843,1.79299e-05,37.1948
1624182055031442881,-1.06133,0.56563,-1.56507,0.740134,0.672458,-0.00132208,-0.000138096,61.4687
1624182055131440163,-1.05654,0.565169,-1.56386,0.74147,0.670984,-0.00143455,-8.6117e-05,62.6772
1624182055231437445,-1.05254,0.562592,-1.5647,0.74015,0.67244,-0.00113296,-0.000265516,74.3162
1624182055331434965,-1.05316,0.56376,-1.56588,0.740952,0.671557,-0.00121606,-0.00019801,69.8454
1624182055431432247,-1.04685,0.558608,-1.56643,0.739339,0.673333,-0.00109032,-7.82314e-05,67.5772
1624182055531429529,-1.05733,0.561484,-1.56494,0.740428,0.672135,-0.00121247,-0.000156978,64.3434
1624182055631426811,-1.06345,0.562815,-1.5647,0.742413,0.669941,-0.00142605,-7.16186e-05,70.7703
1624182055731424093,-1.0424,0.56511,-1.56437,0.739407,0.673257,-0.0010517,8.18034e-05,41.2695
1624182055831421614,-1.04691,0.564869,-1.56364,0.740829,0.671693,-0.00118167,0.000168065,39.2449
1624182055931418896,-1.02605,0.570337,-1.56136,0.736217,0.676744,-0.00093387,0.000522303,53.4896
1624182056031416178,-1.03699,0.57216,-1.56128,0.7378,0.675019,-0.00104623,0.000375577,38.6476
1624182056131413460,-1.0327,0.56652,-1.56304,0.736571,0.67636,-0.00088001,0.000298989,40.6726
1624182056231410742,-1.0363,0.563017,-1.56313,0.737376,0.675482,-0.000943185,0.000294408,35.3089
1624182056331408024,-1.03867,0.565774,-1.56408,0.739933,0.67268,-0.0011477,0.00020012,38.522
1624182056431405544,-1.03474,0.559668,-1.5651,0.738627,0.674114,-0.0010048,0.000253099,65.8093
1624182056531402826,-1.03951,0.559082,-1.56539,0.74031,0.672264,-0.0011389,0.000185041,77.3833
1624182056631400108,-1.04018,0.556773,-1.56582,0.738896,0.673818,-0.00102007,0.000216742,57.673
1624182056731397390,-1.05425,0.561545,-1.56571,0.740242,0.67234,-0.00109434,-8.66147e-05,47.4718
1624182056831394672,-1.04403,0.55747,-1.56692,0.738675,0.674061,-0.000898586,-0.000164445,44.509
1624182056931392193,-1.04259,0.553137,-1.56584,0.738853,0.673866,-0.000964594,9.56547e-05,44.3022
1624182057031389475,-1.04743,0.557104,-1.56618,0.740933,0.671578,-0.00113195,4.81975e-05,45.0526
1624182057131386757,-1.04256,0.553179,-1.56512,0.739377,0.673291,-0.00106575,5.16591e-05,51.8143
1624182057231384039,-1.0448,0.553951,-1.56437,0.740859,0.671659,-0.00115892,3.88249e-05,66.9861
1624182057331381321,-1.03594,0.550131,-1.56654,0.739177,0.673511,-0.000859085,-0.000109101,59.6789
1624182057431378603,-1.04718,0.557711,-1.56522,0.740753,0.671776,-0.00114442,-3.33421e-05,54.6576
1624182057531376123,-1.03695,0.552227,-1.56687,0.739117,0.673577,-0.000930507,-7.39696e-05,37.0243
1624182057631373405,-1.04516,0.555507,-1.5658,0.740105,0.672491,-0.00114411,-5.86543e-05,60.7854
1624182057731370687,-1.05292,0.559223,-1.56477,0.742243,0.670129,-0.00129915,-2.27628e-05,35.3533
1624182057831367970,-1.03783,0.566539,-1.56461,0.738003,0.674796,-0.00114813,0.000113462,33.4482
1624182057931365252,-1.04316,0.566385,-1.56561,0.739585,0.673062,-0.00131116,0.000211723,34.5051
1624182058031362772,-1.02477,0.562976,-1.56552,0.735907,0.677081,-0.00116563,0.00055909,39.932
1624182058131360054,-1.03058,0.561206,-1.56468,0.737329,0.675533,-0.00129744,0.000544037,32.522
1624182058231357336,-1.02773,0.554946,-1.56499,0.736237,0.676723,-0.00104834,0.000444555,52.9745
1624182058331354618,-1.03484,0.55834,-1.56385,0.737484,0.675363,-0.00115094,0.000300131,57.6087
1624182058431351900,-1.04148,0.55995,-1.56399,0.740051,0.67255,-0.00132714,0.000272143,58.1509
1624182058531349421,-1.03391,0.553063,-1.56581,0.738406,0.674355,-0.0010878,0.000303222,46.2414
1624182058631346703,-1.03187,0.553171,-1.56591,0.738898,0.673816,-0.00103706,0.000193056,39.2817
1624182058731343985,-1.03022,0.551661,-1.56616,0.73764,0.675194,-0.000911365,0.000177564,45.0647
1624182058831341267,-1.0334,0.553049,-1.56719,0.737391,0.675465,-0.00083721,-6.53493e-05,48.5123
1624182058931338549,-1.02854,0.549419,-1.5667,0.73613,0.67684,-0.000749564,5.19721e-05,36.5611
1624182059031335831,-1.03825,0.553175,-1.56592,0.737201,0.675673,-0.000857484,-0.000112909,41.0942
1624182059131333351,-1.0474,0.555944,-1.56393,0.739601,0.673045,-0.00112101,1.98073e-05,34.1249
1624182059231330633,-1.03655,0.551411,-1.5646,0.738085,0.674707,-0.000906265,3.47878e-05,31.1488
1624182059331327915,-1.03846,0.550551,-1.56438,0.738546,0.674203,-0.000938984,0.000100049,36.2189
1624182059431325197,-1.03592,0.546656,-1.56474,0.73718,0.675696,-0.000718982,2.89144e-06,35.3835
1624182059531322479,-1.03011,0.545363,-1.56627,0.736741,0.676175,-0.00071792,5.14648e-05,37.6104
1624182059631320000,-1.02517,0.54261,-1.56863,0.735543,0.677477,-0.000551506,-5.20439e-05,42.409
1624182059731317282,-1.02903,0.54568,-1.56899,0.736449,0.676493,-0.000574587,-0.000153396,41.5635
1624182059831314564,-1.03176,0.548225,-1.56806,0.737859,0.674954,-0.000813439,6.28174e-06,55.5009
1624182059931311846,-1.02382,0.553711,-1.5659,0.734371,0.678748,-0.000849792,0.000317151,46.5268
1624182060031309128,-1.0286,0.555847,-1.56656,0.736324,0.676628,-0.000965914,0.000243501,32.1143
1624182060131306648,-1.01805,0.551841,-1.56788,0.735255,0.67779,-0.000674083,0.000200886,34.6491
1624182060231303930,-1.02076,0.553353,-1.56795,0.73684,0.676066,-0.000673908,0.000276183,52.8799
1624182060331301212,-1.01438,0.549666,-1.56811,0.735928,0.677059,-0.000633315,0.000369081,51.5297
1624182060431298494,-1.02183,0.556214,-1.56821,0.737491,0.675357,-0.000700713,0.000270344,35.6833
1624182060531295776,-1.0187,0.55295,-1.56851,0.736435,0.676507,-0.000846945,1.08753e-05,63.958
1624182060631293058,-1.02619,0.555191,-1.5677,0.737408,0.675446,-0.000976462,-8.16989e-05,66.2603
1624182060731290579,-1.03547,0.557268,-1.5662,0.739652,0.672988,-0.00120704,1.55611e-05,64.1761
1624182060831287861,-1.03558,0.555572,-1.56634,0.73861,0.674132,-0.00115105,-3.39961e-05,65.5207
1624182060931285143,-1.049,0.560096,-1.56467,0.740472,0.672086,-0.00126508,-0.000155279,56.3772
1624182061031282425,-1.03958,0.554545,-1.56528,0.738948,0.673762,-0.00106089,-0.00014786,49.3675
1624182061131279707,-1.03707,0.566994,-1.56453,0.736396,0.676549,-0.00122033,0.000198272,38.3364
1624182061231277227,-1.04433,0.567864,-1.56265,0.739119,0.673573,-0.00155468,0.000392504,58.27
1624182061331274509,-1.03518,0.572084,-1.56309,0.735334,0.677704,-0.00128569,0.000388283,66.5632
1624182061431271791,-1.03846,0.571331,-1.56365,0.73734,0.67552,-0.00142065,0.000387655,51.488
1624182061531269073,-1.03413,0.566752,-1.56451,0.736523,0.676412,-0.00114581,0.000214717,64.0864
1624182061631266356,-1.04412,0.569448,-1.56492,0.738455,0.674302,-0.00125071,6.62746e-05,70.2371
1624182061731263638,-1.03637,0.562992,-1.56612,0.737376,0.675482,-0.001117,0.000129897,50.9875
1624182061831261158,-1.03497,0.558962,-1.56644,0.73727,0.675597,-0.000997856,5.78799e-05,47.5781
1624182061931258440,-1.03287,0.557222,-1.56661,0.737888,0.674923,-0.00106138,0.000135778,50.5602
1624182062031255722,-1.02955,0.554922,-1.56748,0.736872,0.676031,-0.000900788,-2.44622e-05,60.9176
1624182062131253004,-1.03417,0.556084,-1.56694,0.738706,0.674026,-0.00105422,9.04089e-05,52.7943
1624182062231250286,-1.03245,0.555355,-1.56736,0.737722,0.675104,-0.000933145,-9.12463e-05,59.8099
1624182062331247807,-1.04673,0.562629,-1.56565,0.739579,0.673069,-0.00116267,-0.000152453,39.6703
1624182062431245089,-1.03938,0.557843,-1.56517,0.738137,0.67465,-0.00108659,-2.98817e-05,58.632
1624182062531242371,-1.03514,0.55562,-1.56424,0.738352,0.674415,-0.00102732,5.17068e-05,50.4548
1624182062631239653,-1.04272,0.557673,-1.56184,0.740775,0.671752,-0.00130422,0.000190339,29.9564
1624182062731236935,-1.03684,0.550396,-1.56112,0.739184,0.673503,-0.00106059,9.66981e-05,44.4649
1624182062831234455,-1.03746,0.552171,-1.56246,0.739671,0.672968,-0.000995337,3.61764e-05,88.5337
1624182062931231737,-1.03282,0.549397,-1.56253,0.738118,0.674671,-0.000920044,8.29452e-05,42.5042
1624182063031229019,-1.03065,0.547343,-1.56274,0.738649,0.67409,-0.000853076,9.16737e-05,83.8008
1624182063131226301,-1.01791,0.547421,-1.56469,0.737247,0.675623,-0.000668546,-2.04569e-05,85.6678
1624182063231223583,-1.02116,0.550539,-1.56535,0.738108,0.674682,-0.000779458,-5.9967e-05,115.035
1624182063331220865,-1.02744,0.554614,-1.56472,0.740513,0.672041,-0.00101786,4.80927e-05,109.559
1624182063431218386,-1.02793,0.553659,-1.56372,0.739207,0.673478,-0.00102548,5.73729e-05,53.4421
1624182063531215668,-1.03537,0.555279,-1.56362,0.740837,0.671684,-0.00113857,7.19781e-05,76.8407
1624182063631212950,-1.02995,0.552821,-1.56371,0.73938,0.673288,-0.000966985,-8.76449e-05,42.8151
1624182063731210232,-1.03498,0.554565,-1.56364,0.740425,0.672138,-0.00106284,-8.76212e-05,32.0533
1624182063831207514,-1.02864,0.550675,-1.56502,0.738764,0.673963,-0.000878175,-7.76756e-05,31.5512
1624182063931205034,-1.02519,0.561158,-1.56326,0.736206,0.676756,-0.00113188,0.000349222,34.204
1624182064031202316,-1.03946,0.561144,-1.56336,0.740126,0.672467,-0.00130541,0.000204067,47.2613
1624182064131199598,-1.02825,0.564981,-1.56257,0.736565,0.676366,-0.00124178,0.00039826,48.5254
1624182064231196880,-1.03063,0.565993,-1.56468,0.738458,0.674298,-0.00125763,0.000243464,63.6221
1624182064331194162,-1.02619,0.56889,-1.56339,0.735517,0.677504,-0.0012735,0.000539642,52.0414
1624182064431191683,-1.0257,0.567112,-1.56403,0.736849,0.676057,-0.00120217,0.000406718,42.1009
1624182064531188965,-1.02528,0.56165,-1.56298,0.735757,0.677244,-0.00103626,0.000414755,60.8379
1624182064631186247,-1.02957,0.561471,-1.56412,0.736952,0.675944,-0.0010552,0.000258248,64.3901
1624182064731183529,-1.03475,0.564884,-1.56395,0.739695,0.672941,-0.00126745,0.000235511,55.0555
1624182064831180811,-1.03994,0.563062,-1.56398,0.738834,0.673886,-0.00119048,0.000141788,52.0132
1624182064931178093,-1.04474,0.564189,-1.56456,0.740454,0.672106,-0.00126094,0.000122184,50.4926
1624182065031175613,-1.04437,0.560789,-1.56474,0.739318,0.673355,-0.00118546,3.42961e-05,60.0605
1624182065131172895,-1.03552,0.558348,-1.56578,0.739932,0.672681,-0.00118154,9.51322e-05,48.0491
1624182065231170177,-1.02634,0.55407,-1.56589,0.738439,0.674319,-0.000929106,5.02991e-05,33.2257
1624182065331167459,-1.02908,0.555612,-1.56591,0.739082,0.673615,-0.00100294,6.65526e-05,32.3283
1624182065431164742,-1.03734,0.557743,-1.56564,0.741515,0.670935,-0.00120718,8.12304e-05,43.763
1624182065531162262,-1.03101,0.554409,-1.56598,0.739658,0.672982,-0.0010264,5.80862e-05,44.7171
1624182065631159544,-1.0385,0.555637,-1.56503,0.741138,0.671351,-0.00119589,0.000128076,38.1281
1624182065731156826,-1.03397,0.549916,-1.56569,0.739521,0.673132,-0.00101724,0.000141708,55.8326
1624182065831154108,-1.04576,0.556285,-1.56469,0.740929,0.671583,-0.00117192,-3.83999e-06,64.1931
1624182065931151390,-1.0321,0.556337,-1.56562,0.738568,0.674178,-0.000860965,8.18102e-05,60.587
1624182066031148911,-1.02003,0.578876,-1.56208,0.73479,0.678294,-0.000930744,0.000593225,66.3045
1624182066131146193,-1.03157,0.579455,-1.56214,0.737866,0.674945,-0.00115642,0.000526146,68.1208
1624182066231143475,-1.03358,0.575319,-1.56252,0.737151,0.675728,-0.000977303,0.000324395,63.9382
1624182066331140757,-1.04122,0.57436,-1.56239,0.738822,0.6739,-0.00120824,0.000405822,53.9035
1624182066431138039,-1.04031,0.570424,-1.5626,0.738432,0.674327,-0.00109182,0.000250533,62.7532
1624182066531135321,-1.05174,0.57027,-1.56209,0.740118,0.672476,-0.00126738,6.15302e-05,64.8952
1624182066631132841,-1.04199,0.564353,-1.5627,0.73833,0.674439,-0.00114537,0.000114819,43.0464
1624182066731130123,-1.02811,0.569882,-1.56206,0.737942,0.674864,-0.00100851,0.000315441,62.8589
1624182066831127405,-1.0327,0.572446,-1.56243,0.740281,0.672296,-0.00119384,0.000250227,47.2697
1624182066931124687,-1.01696,0.574356,-1.56224,0.737557,0.675284,-0.000845519,0.000331387,52.7712
1624182067031121969,-1.0238,0.572105,-1.56306,0.739643,0.672999,-0.000942438,0.000279533,65.5996
1624182067131119490,-1.02434,0.567249,-1.56308,0.738454,0.674303,-0.000904097,0.000169717,53.2018
1624182067231116772,-1.0245,0.561211,-1.56238,0.738297,0.674475,-0.00104532,0.000360574,41.2919
1624182067331114054,-1.02038,0.554298,-1.56254,0.737258,0.67561,-0.000930123,0.000396504,45.6839
1624182067431111336,-1.02287,0.566792,-1.56158,0.735007,0.678059,-0.00101806,0.000422106,49.5182
1624182067531108618,-1.037,0.56505,-1.56178,0.73916,0.673528,-0.00124168,0.000262773,35.1418
1624182067631105900,-1.03155,0.570217,-1.56056,0.736076,0.676898,-0.00106295,0.000457317,44.2857
1624182067731103420,-1.03686,0.569689,-1.56194,0.738077,0.674716,-0.00133902,0.000405962,45.727
1624182067831100702,-1.03372,0.566859,-1.56213,0.73709,0.675794,-0.00130047,0.000454544,58.4273
1624182067931097984,-1.04482,0.571462,-1.5623,0.739554,0.673095,-0.00162284,0.000318504,38.9126
1624182068031095266,-1.03517,0.566485,-1.56413,0.738012,0.674786,-0.00120587,0.000448732,49.4108
1624182068131092548,-1.03976,0.569961,-1.5652,0.739161,0.673527,-0.0010763,-1.40164e-05,65.2467
1624182068231090069,-1.04349,0.571106,-1.56431,0.741622,0.670817,-0.00111678,-0.000318458,63.0699
1624182068331087351,-1.03281,0.572851,-1.56197,0.737346,0.675514,-0.000895529,-0.000349027,67.849
1624182068431084633,-1.04141,0.57061,-1.56084,0.738976,0.673731,-0.000789795,-0.00030862,61.8826
1624182068531081915,-1.04129,0.563361,-1.55979,0.737981,0.674821,-0.00102954,2.52505e-05,60.6803
1624182068631079197,-1.03952,0.561846,-1.5597,0.739179,0.673508,-0.00119722,0.000270826,46.3293
1624182068731076717,-1.03218,0.55686,-1.56227,0.737806,0.675012,-0.00142907,0.000492055,43.0862
1624182068831073999,-1.02068,0.55501,-1.56392,0.736638,0.676285,-0.0016656,0.000663784,40.3538
1624182068931071281,-1.00416,0.55238,-1.56719,0.735461,0.677564,-0.00171339,0.00107114,47.9257
1624182069031068563,-0.991101,0.555253,-1.56627,0.734792,0.678291,-0.00139457,0.000692084,41.3131
1624182069131065845,-0.984703,0.560121,-1.56538,0.737098,0.675784,-0.0014468,0.000676372,47.4002
1624182069231063128,-0.972161,0.556357,-1.56604,0.73597,0.677014,-0.000744908,0.000235326,57.1208
1624182069331060648,-0.973866,0.55927,-1.56735,0.737579,0.67526,-0.000510799,-0.000439193,69.415
1624182069431057930,-0.968279,0.557761,-1.56791,0.736314,0.676639,-0.000197508,-0.00035692,75.8528
1624182069531055212,-0.95075,0.571891,-1.56257,0.732215,0.681073,0.000227417,-9.22969e-06,61.0282
1624182069631052494,-0.963824,0.564268,-1.55811,0.732063,0.681237,-0.000235096,-0.000459524,63.8303
