time_ns,tx,ty,tz,qx,qy,qz,qw,run_time
1609045335183300793,-0.520849,0.132138,-0.00219357,0.679212,-0.733942,-3.5567e-05,-1.47445e-05,43.2072
1609045335289752334,-0.520209,0.136534,-0.000744957,0.678751,-0.734368,-6.00391e-05,-1.35553e-05,45.9202
1609045335392380468,-0.524991,0.126516,0.000870031,0.679852,-0.733349,-0.000107877,0.000144052,45.7318
1609045335500273057,-0.517887,0.146255,-0.0020439,0.676821,-0.736148,-0.000118884,-2.13167e-05,49.8274
1609045335595689065,-0.518564,0.150208,-0.00249613,0.678255,-0.734827,3.39783e-06,-7.29591e-05,42.1519
1609045335718108688,-0.517448,0.147947,-0.00209084,0.678246,-0.734835,4.34448e-05,-4.17009e-05,60.9861
1609045335796758936,-0.517004,0.149028,-0.00246921,0.679294,-0.733866,9.61988e-05,-0.000154228,38.1084
1609045335899776140,-0.510893,0.15227,-0.00165269,0.679112,-0.734035,0.000207872,-8.7102e-05,38.3403
1609045335967389648,-0.517201,0.149639,-0.00275226,0.679096,-0.734049,-3.34186e-05,8.00262e-05,34.0563
1609045336078676982,-0.513545,0.157532,-0.00211888,0.678473,-0.734625,-0.000109047,1.50278e-05,44.9782
1609045336207310695,-0.508256,0.162413,-0.00251951,0.675744,-0.737137,2.91847e-05,-5.23243e-05,69.3679
1609045336288075640,-0.510667,0.15044,-0.00254185,0.676283,-0.736642,-6.11998e-06,-3.17976e-05,47.2073
1609045336385998448,-0.513112,0.155725,-0.0025568,0.67532,-0.737525,9.77812e-05,-1.58187e-05,43.1091
1609045336483889274,-0.513561,0.152247,-0.00209213,0.674065,-0.738672,-3.65988e-05,9.15634e-05,38.1154
1609045336592746914,-0.513325,0.153304,-0.000691373,0.675093,-0.737733,2.55308e-05,2.5444e-05,42.4716
1609045336702483407,-0.506256,0.164433,-0.000915157,0.672799,-0.739825,-1.25515e-05,2.79747e-05,49.9396
1609045336824322612,-0.511706,0.157762,-0.00137638,0.674689,-0.738102,-5.29623e-05,0.000101934,68.7031
1609045336922130459,-0.511939,0.164068,-0.00227981,0.673582,-0.739113,-3.91967e-05,5.09598e-06,63.6252
1609045336996995218,-0.51636,0.158354,-0.0023436,0.674941,-0.737872,-0.000109226,2.50397e-05,35.7027
1609045337069357091,-0.517916,0.156027,-0.00266482,0.67559,-0.737278,-0.000149302,0.000177345,34.9409
1609045337184314953,-0.519764,0.141898,-0.00167922,0.676112,-0.736799,-4.18508e-05,-3.48379e-05,50.4262
1609045337282107838,-0.520753,0.134279,-0.00147557,0.677914,-0.735141,-7.68907e-06,6.69994e-05,44.4467
1609045337390068334,-0.527362,0.126048,-0.00183806,0.679119,-0.734028,-3.48659e-05,0.000129872,50.1032
1609045337491037788,-0.52751,0.124853,-0.00276547,0.678899,-0.734232,-2.39e-05,8.96636e-05,48.2475
1609045337606888801,-0.523183,0.142349,-0.00160115,0.676552,-0.736395,-5.68188e-05,-5.0614e-05,56.0141
1609045337697231098,-0.526653,0.136064,-0.00228588,0.677377,-0.735636,5.23199e-05,-6.00339e-06,43.7141
1609045337806109495,-0.519445,0.141511,-0.000623877,0.676426,-0.73651,0.000114006,-9.44976e-05,47.4082
1609045337912149470,-0.516812,0.141564,-0.000675905,0.675379,-0.737471,0.000224851,-0.000213706,50.9901
1609045338021784382,-0.517755,0.132369,-0.00274485,0.674746,-0.73805,-3.44934e-06,-4.24358e-05,57.6342
1609045338084253058,-0.519366,0.133673,-0.00184195,0.674417,-0.738351,-2.95292e-05,1.45863e-05,50.7829
1609045338175884870,-0.520577,0.134907,-0.0026901,0.675353,-0.737494,-5.0451e-05,-5.42213e-06,40.5425
1609045338279933530,-0.520371,0.133695,-0.00230703,0.675153,-0.737677,2.19872e-05,9.4914e-05,39.8069
1609045338378410151,-0.520266,0.131716,-0.00146917,0.676633,-0.73632,0.000111158,-9.10554e-05,36.964
1609045338485002750,-0.518775,0.13861,-0.000729788,0.676429,-0.736508,1.03988e-05,5.80131e-06,38.7764
1609045338589471392,-0.518295,0.137549,-0.00260515,0.676973,-0.736008,9.78339e-05,-3.29909e-05,37.3693
1609045338702457034,-0.518028,0.141409,-0.00181097,0.677394,-0.73562,-9.93043e-05,-4.84835e-06,47.1497
1609045338797462730,-0.51475,0.148688,-0.00107623,0.676718,-0.736242,3.2675e-05,-2.66555e-05,38.5764
1609045338897769399,-0.511719,0.155214,-0.00140235,0.677839,-0.73521,0.000180913,-0.000236594,36.349
1609045338971787715,-0.51273,0.157534,-0.00130408,0.677023,-0.735962,-7.20453e-05,-5.81494e-05,38.0419
1609045339071131063,-0.513007,0.155872,-0.00156678,0.678453,-0.734643,-5.80815e-05,0.000202516,37.9182
1609045339170874552,-0.51406,0.155381,-0.00200288,0.678428,-0.734667,-0.000125223,7.12332e-05,34.3225
1609045339275264491,-0.517261,0.145031,-0.00202788,0.67869,-0.734425,-0.000150396,7.11416e-05,35.6357
1609045339378964389,-0.516293,0.153025,-0.00356333,0.677427,-0.73559,4.25882e-06,-8.83413e-06,35.8407
1609045339491684443,-0.513102,0.15852,-0.00336443,0.674699,-0.738093,-0.000118727,7.46784e-05,45.8722
1609045339596338229,-0.513807,0.14865,-0.00246801,0.676115,-0.736796,1.51667e-05,-4.93156e-06,47.5983
1609045339702633738,-0.50774,0.158017,-0.00245298,0.674086,-0.738653,0.000134326,-0.000159596,50.7628
1609045339805927997,-0.514535,0.1406,0.000185328,0.675175,-0.737657,0.000116832,2.03318e-05,47.6945
1609045339915948180,-0.51316,0.150183,-0.00181913,0.674613,-0.738172,0.000184562,-1.16413e-05,57.6577
1609045340008957543,-0.512841,0.151791,-0.000924318,0.673951,-0.738776,-0.000104088,4.91635e-06,47.856
1609045340085629828,-0.515102,0.149805,-0.00139427,0.674655,-0.738133,-0.000154045,0.000124667,52.6372
1609045340172006024,-0.515239,0.156365,-0.0029542,0.67346,-0.739223,-0.000184864,0.000110207,38.4668
1609045340276002661,-0.514157,0.157815,-0.00259079,0.67487,-0.737936,3.96314e-05,-3.69367e-05,38.8572
1609045340378385777,-0.509749,0.1668,-0.00257764,0.672863,-0.739768,5.88214e-05,-0.00015466,38.661
1609045340487088629,-0.514205,0.156816,-0.00312983,0.67476,-0.738037,-5.8102e-05,9.65498e-05,44.3153
1609045340593552585,-0.513316,0.157421,-0.00231571,0.675032,-0.737788,8.50805e-05,-6.57655e-05,47.4472
1609045340696525681,-0.521985,0.137587,-0.00152053,0.679363,-0.733803,7.72375e-05,-5.34324e-05,47.3639
1609045340801181779,-0.519859,0.136247,-0.000513572,0.679006,-0.734133,0.000105783,-6.4551e-05,47.1012
1609045340905805161,-0.514756,0.146481,0.000175993,0.678249,-0.734832,-6.98571e-05,-2.65207e-05,50.4449
1609045341006095109,-0.519096,0.143429,-0.000439243,0.679257,-0.7339,6.81683e-07,4.54279e-05,47.5728
1609045341123709022,-0.51783,0.141961,-0.000816927,0.679903,-0.733302,0.000102656,-0.000111954,61.2894
1609045341182998480,-0.520487,0.133777,-0.000685646,0.680146,-0.733077,-7.93382e-05,0.000107101,49.4857
1609045341269742036,-0.515244,0.143116,-0.000547366,0.677591,-0.735439,-4.20199e-05,6.27589e-05,36.1769
1609045341372397096,-0.515489,0.140965,-0.000351965,0.678689,-0.734426,-6.75546e-05,4.64197e-05,34.9092
1609045341478391647,-0.519002,0.143167,-0.000411889,0.678496,-0.734604,7.17532e-06,7.4723e-05,38.9299
1609045341586984171,-0.515686,0.14972,-0.00164237,0.677736,-0.735306,3.6802e-06,-4.21176e-05,43.2255
1609045341694719691,-0.515856,0.153435,-0.00190634,0.679299,-0.733861,9.4353e-05,-6.16733e-05,48.8612
1609045341789452292,-0.51346,0.156758,-0.00179369,0.678406,-0.734687,-1.35033e-05,5.81264e-06,40.6217
1609045341896560169,-0.513454,0.150871,-0.000509795,0.679301,-0.733859,0.00010025,8.3965e-07,44.2691
1609045342006506566,-0.515902,0.153217,0.000298394,0.678343,-0.734745,7.53041e-07,-2.98428e-05,51.5493
1609045342114044587,-0.522268,0.138503,-0.00106644,0.68155,-0.731772,0.000113356,-9.92803e-05,55.8192
1609045342213366747,-0.524385,0.129768,4.48562e-06,0.679902,-0.733303,-2.96585e-05,-1.39406e-05,51.5227
1609045342273779097,-0.522927,0.136278,-0.00199476,0.678513,-0.734588,-0.000129575,9.7635e-05,40.8375
1609045342395699243,-0.516951,0.142586,-0.00145709,0.678798,-0.734325,2.17519e-06,-9.89465e-05,62.2456
1609045342494886797,-0.513051,0.153298,-0.00333922,0.675856,-0.737034,3.73881e-05,-6.74015e-05,57.9318
1609045342610299216,-0.515345,0.147068,-0.00353794,0.676947,-0.736032,4.24845e-05,6.97666e-05,69.7781
1609045342706532808,-0.519168,0.149176,-0.00289426,0.676707,-0.736253,-0.000206304,0.000100962,64.0276
1609045342794655676,-0.52016,0.134582,-0.00246566,0.679455,-0.733717,6.83396e-05,-1.87662e-05,48.6931
1609045342895127309,-0.523458,0.132928,-0.00295664,0.67854,-0.734564,-2.60082e-05,6.26107e-05,45.8934
1609045343004311187,-0.519251,0.142963,-0.0010487,0.676067,-0.736841,-2.66358e-05,5.68587e-05,50.1057
1609045343093551159,-0.518475,0.138685,-0.000456831,0.677473,-0.735548,-5.53311e-05,0.000146399,60.447
1609045343195249919,-0.517271,0.141131,-0.00115875,0.676185,-0.736732,-6.80333e-05,0.000130157,61.8695
1609045343298259407,-0.520974,0.141737,-0.000235817,0.677863,-0.735189,-8.72215e-05,-2.31654e-05,61.4111
1609045343383655281,-0.518175,0.149393,-0.000907713,0.675541,-0.737322,-0.000118149,5.88027e-05,44.168
1609045343479628762,-0.515755,0.146998,-0.00111569,0.676957,-0.736023,-6.68188e-06,-0.000131743,36.3929
1609045343588436663,-0.51342,0.156692,-0.0020529,0.67665,-0.736305,6.07764e-05,-7.42049e-05,42.6586
1609045343709204617,-0.510433,0.163326,-0.00161053,0.67584,-0.737048,6.02047e-05,-4.87328e-05,60.3449
1609045343813093220,-0.513326,0.163124,-0.00130779,0.676572,-0.736377,0.000152495,-2.60846e-05,59.4981
1609045343908811466,-0.506114,0.163596,-0.00017644,0.67427,-0.738484,7.65841e-05,-6.769e-05,53.8932
1609045344016705107,-0.513577,0.157695,4.96595e-05,0.675815,-0.737071,-7.18774e-05,-0.00018184,53.9346
1609045344087961983,-0.510864,0.156217,-0.0024069,0.674944,-0.737869,7.55377e-05,6.93489e-05,54.9961
1609045344189537073,-0.512431,0.149881,-0.0023396,0.675922,-0.736974,-2.28369e-05,7.05386e-05,53.9413
1609045344275507290,-0.513005,0.155334,-0.000876389,0.675227,-0.73761,-4.7553e-05,7.50095e-05,37.7239
1609045344397006996,-0.512036,0.160342,-0.00315033,0.674262,-0.738492,-0.0001281,0.000101254,56.0951
1609045344500215027,-0.512758,0.150675,-0.00180811,0.674474,-0.738299,-7.36769e-06,8.67836e-05,55.9635
1609045344612388924,-0.511878,0.156661,-0.00208457,0.673604,-0.739092,-1.1186e-05,-0.000128174,64.7825
1609045344725035008,-0.51434,0.150031,-0.00193285,0.675006,-0.737812,1.54706e-05,-0.000136691,74.7214
1609045344807080868,-0.512887,0.153371,-0.00213157,0.674642,-0.738145,4.5039e-05,-4.89104e-05,53.6691
1609045344910399868,-0.515411,0.148198,-0.00155899,0.673733,-0.738975,3.81554e-05,2.60564e-05,53.9107
1609045345008629056,-0.516919,0.13782,-0.00281492,0.674644,-0.738143,7.5535e-05,-4.23735e-05,49.0484
1609045345104448798,-0.517903,0.138533,-0.00269786,0.673448,-0.739235,5.68017e-05,-0.000162949,39.5858
1609045345193035207,-0.521891,0.135098,-0.00257892,0.674688,-0.738103,-5.24687e-05,9.80656e-05,59.1901
1609045345294189201,-0.515961,0.146044,-0.0021701,0.673301,-0.739369,-0.000145335,0.000117594,59.1671
1609045345378370894,-0.519488,0.141385,-0.00307388,0.674776,-0.738023,-7.59458e-05,0.000111339,40.3723
1609045345477937586,-0.51405,0.145107,-0.00105752,0.673906,-0.738817,-5.6002e-05,8.67501e-05,36.7462
1609045345587748595,-0.509269,0.152706,-0.00147172,0.67322,-0.739442,0.000142899,-0.000130344,42.9934
1609045345697496243,-0.513312,0.154684,-0.00172939,0.674202,-0.738547,-4.60358e-06,8.86015e-05,50.3483
1609045345815180651,-0.508031,0.159713,-0.00135162,0.67246,-0.740133,2.70428e-05,-0.000151869,64.4535
1609045345896259192,-0.512492,0.145989,-0.00216757,0.673629,-0.73907,1.62686e-05,-9.85598e-05,42.6542
1609045345995981393,-0.515935,0.146403,-0.00112357,0.673829,-0.738887,-1.27696e-05,5.47487e-05,39.2711
1609045346097546747,-0.520712,0.134423,-0.00233814,0.67392,-0.738804,6.65072e-05,-0.00015612,38.0382
1609045346201743521,-0.520946,0.131982,-0.00211421,0.674557,-0.738222,5.82904e-05,-0.000108327,39.1006
1609045346278711635,-0.522399,0.121692,-0.00166548,0.674935,-0.737877,-8.86288e-05,0.000128711,44.6118
1609045346375432967,-0.523057,0.128151,-0.00283284,0.67495,-0.737864,-7.48126e-05,0.000148728,39.0401
1609045346477903225,-0.519375,0.132841,-0.00279752,0.673868,-0.738852,-5.17526e-05,9.06773e-05,38.5684
1609045346582533589,-0.519957,0.137379,-0.00238067,0.675091,-0.737734,-1.16934e-05,-7.48746e-06,40.4324
1609045346683715713,-0.513468,0.14921,-0.00231883,0.673059,-0.739589,0.000145411,-1.97602e-05,39.5876
1609045346809403143,-0.515256,0.145367,-0.00390108,0.675103,-0.737723,9.05054e-05,8.67373e-05,62.1931
1609045346908954847,-0.513117,0.154129,-0.00327247,0.674035,-0.738699,0.000111322,-0.000102111,58.6848
1609045347007220647,-0.515209,0.153029,-0.00195336,0.673363,-0.739312,9.25706e-05,-7.63678e-05,50.7506
1609045347124728127,-0.518554,0.13698,-0.00335161,0.672914,-0.73972,-4.25782e-05,-0.000138638,63.0056
1609045347188211546,-0.515516,0.139461,-0.0022539,0.673526,-0.739164,-0.000148502,0.00013831,55.0369
1609045347274447622,-0.522095,0.125626,-0.00218798,0.673597,-0.739099,-6.96715e-05,5.2524e-05,41.3165
1609045347376435036,-0.518235,0.139802,-0.00245216,0.673366,-0.739309,-0.000146104,7.85195e-05,39.9814
1609045347492114206,-0.521963,0.131743,-0.00235175,0.675226,-0.737611,-0.000102154,0.000125304,48.4203
1609045347585519819,-0.519139,0.140298,-0.000912652,0.674167,-0.738579,-0.000131049,3.95862e-05,40.0212
1609045347688533315,-0.522808,0.135875,-0.00223794,0.67451,-0.738266,4.77121e-05,1.11033e-05,39.665
1609045347816845301,-0.518404,0.13759,-0.00343048,0.675231,-0.737607,0.000217741,-1.94859e-05,64.706
1609045347899046636,-0.515426,0.146308,-0.00259167,0.672863,-0.739768,-1.67063e-05,1.92106e-05,42.377
1609045348001987159,-0.517159,0.144271,-0.00307457,0.67471,-0.738083,-0.000138225,-6.8749e-06,44.2638
1609045348121570792,-0.511625,0.152346,-0.00281658,0.673338,-0.739334,1.92049e-05,1.5933e-05,60.5025
1609045348174908758,-0.514418,0.148249,-0.00225836,0.675118,-0.737709,-8.26181e-05,8.38119e-05,41.4902
1609045348273523162,-0.513799,0.150182,-0.000721053,0.673928,-0.738797,-0.000200328,0.000193949,40.7093
1609045348403760011,-0.514547,0.149364,-0.00114167,0.675298,-0.737545,-5.59453e-05,2.38039e-05,67.6761
1609045348513153340,-0.512653,0.147909,-0.00180644,0.674774,-0.738024,4.60726e-05,-8.40386e-05,73.901
1609045348603632487,-0.514261,0.147042,-0.00197689,0.673503,-0.739185,8.01142e-05,-1.94071e-05,61.5461
1609045348694362740,-0.517516,0.142354,-0.00364111,0.674959,-0.737855,0.000112277,-0.000107751,48.4611
1609045348807064567,-0.51203,0.15284,-0.00158849,0.673004,-0.739639,0.000151739,-0.000127282,58.6939
1609045348903303571,-0.515509,0.149717,-0.00214488,0.675133,-0.737696,0.000148709,-3.80825e-05,51.7697
1609045349005836946,-0.514079,0.156313,-0.00217987,0.674206,-0.738543,5.29833e-06,3.91228e-05,51.332
1609045349097214809,-0.510792,0.157814,-0.00174407,0.673671,-0.739031,0.000165407,-2.83043e-05,39.5297
1609045349201029375,-0.507521,0.157476,-0.00153233,0.674578,-0.738204,2.23396e-05,-7.94235e-05,40.114
1609045349272184861,-0.508168,0.157731,-0.00165992,0.674029,-0.738705,-4.11625e-05,3.83347e-05,38.8477
1609045349376272347,-0.512469,0.1558,-0.00238737,0.67459,-0.738193,-8.46274e-05,0.000106123,43.5626
1609045349480702370,-0.50822,0.162051,-0.0020348,0.673023,-0.739622,-9.128e-05,3.82566e-05,44.7981
1609045349587111916,-0.513832,0.151302,-0.00149045,0.674532,-0.738246,-0.000107496,5.91363e-05,48.2256
1609045349687059831,-0.512862,0.154282,-0.00288475,0.67401,-0.738722,3.29136e-05,-2.1291e-05,40.1844
1609045349800179939,-0.51207,0.158279,-0.00232742,0.673496,-0.739191,3.89202e-05,-1.94065e-05,50.5013
1609045349948406688,-0.512067,0.152497,-0.00174869,0.674234,-0.738518,2.64414e-05,-0.000245468,88.6154
1609045349973664958,-0.512639,0.154524,-0.00215956,0.673488,-0.739198,-2.66482e-05,1.0099e-05,39.0746
1609045350075772369,-0.515328,0.144668,-0.00222701,0.673607,-0.739089,7.41563e-06,9.69254e-05,39.9981
1609045350176989810,-0.508723,0.150031,-0.00085698,0.672589,-0.740016,-4.10245e-05,-8.53486e-06,37.8671
1609045350286067015,-0.5136,0.14307,-0.00154098,0.674065,-0.738672,-5.90629e-05,7.18161e-05,43.8957
1609045350385429936,-0.516108,0.150253,-0.00195504,0.673514,-0.739174,-6.26512e-05,0.000147865,39.1434
1609045350490810030,-0.513601,0.151186,-0.00036134,0.672326,-0.740255,-2.23693e-05,-8.7358e-05,42.22
1609045350590380634,-0.512553,0.1555,-0.00246643,0.67386,-0.738859,-3.12623e-05,-6.32833e-05,39.4163
1609045350694135788,-0.510193,0.159934,-0.00245055,0.672057,-0.740499,4.69568e-05,-5.00208e-05,39.7636
1609045350800276813,-0.513935,0.152906,-0.00305729,0.67373,-0.738977,-4.53502e-05,5.8612e-05,42.9819
1609045350879418704,-0.512981,0.152778,-0.00213192,0.673198,-0.739462,-6.99901e-05,7.34818e-05,47.2201
1609045350977474598,-0.518158,0.141537,-0.00295999,0.673636,-0.739063,-4.08986e-05,6.03327e-05,42.1673
1609045351079330156,-0.518108,0.145313,-0.00228028,0.6734,-0.739278,-0.000150517,0.000166423,40.9564
1609045351180124329,-0.519493,0.130135,-0.00232291,0.673752,-0.738958,0.000108119,2.36504e-05,37.6323
1609045351286115919,-0.519674,0.131213,-0.00176984,0.674314,-0.738444,-1.24826e-05,1.64563e-05,39.5115
1609045351393309874,-0.514319,0.14371,-0.00311838,0.672681,-0.739933,9.22401e-05,3.1342e-05,40.6182
1609045351496686303,-0.518653,0.139668,-0.00274777,0.675039,-0.737782,0.000105683,-4.79255e-05,40.8259
1609045351596772794,-0.513906,0.147918,-0.00301268,0.673378,-0.739299,0.000104066,-0.000176833,37.8126
1609045351701829435,-0.515507,0.148399,-0.00216048,0.675316,-0.737529,3.59401e-05,5.64481e-05,39.69
1609045351785708647,-0.512106,0.152519,-0.00166332,0.674386,-0.738379,6.15393e-07,1.90964e-05,52.2806
1609045351873656692,-0.513759,0.14543,-0.000163583,0.675795,-0.73709,-0.000116527,1.41513e-05,39.6933
1609045351975778361,-0.513614,0.151856,-0.00146089,0.674907,-0.737902,-1.74691e-05,-3.51569e-05,38.5215
1609045352080407363,-0.512374,0.158678,-0.00154287,0.673855,-0.738864,-5.06776e-05,4.30831e-05,39.0515
1609045352186088887,-0.509872,0.160483,-0.00233812,0.675216,-0.73762,-5.05405e-05,7.81671e-05,42.6174
1609045352310935112,-0.506621,0.168368,-0.00195013,0.673307,-0.739363,7.61545e-05,2.14409e-06,63.1135
1609045352405353132,-0.509924,0.160142,-0.00106017,0.674929,-0.737882,2.57728e-05,-5.97714e-05,54.0944
1609045352520993122,-0.508998,0.163521,-0.00140006,0.674128,-0.738615,6.39548e-05,7.54639e-06,67.9327
1609045352603785242,-0.508854,0.158335,-0.00242823,0.673159,-0.739498,0.000138902,-0.00014556,47.9133
1609045352716588816,-0.512652,0.15732,-0.00264072,0.674475,-0.738298,-3.11675e-05,9.45389e-06,58.4265
1609045352820395024,-0.510825,0.157083,-0.000733302,0.673096,-0.739555,2.58636e-05,-4.12267e-05,58.7144
1609045352878419129,-0.514639,0.150366,-0.00140936,0.674575,-0.738207,-2.50388e-05,7.35601e-05,46.4308
1609045352974281523,-0.51417,0.149944,-0.00148728,0.674692,-0.7381,-8.39057e-05,2.61422e-05,39.9399
1609045353076461885,-0.516854,0.141852,-0.00245907,0.675847,-0.737042,-2.92604e-05,-8.06086e-06,38.6821
1609045353178145818,-0.51906,0.136745,-0.00151101,0.677048,-0.735939,-1.53221e-05,1.97087e-05,37.8234
1609045353282766063,-0.520763,0.131479,-0.0012211,0.678121,-0.73495,9.25305e-06,-3.05387e-06,39.0987
1609045353398364003,-0.517562,0.135364,-0.00355145,0.67825,-0.734831,-2.8388e-05,-7.2866e-05,51.6762
1609045353493089629,-0.514846,0.13968,-0.00203283,0.677251,-0.735752,-1.51036e-06,-9.06173e-06,43.3616
1609045353618634776,-0.51804,0.140595,-0.00184924,0.678327,-0.73476,7.38608e-05,-0.000126422,65.4288
1609045353727201935,-0.518143,0.140255,-0.00192229,0.677764,-0.735279,7.33335e-07,-4.23766e-05,71.346
1609045353819129785,-0.52141,0.136072,-0.00251125,0.678933,-0.7342,3.3418e-05,5.57177e-05,60.3419
1609045353899446323,-0.521311,0.132062,-0.00200756,0.679839,-0.733361,1.52071e-06,-3.34813e-06,37.2225
1609045353969612152,-0.522211,0.126704,-0.00183476,0.680318,-0.732917,-0.000143766,1.68764e-05,37.3161
1609045354082923202,-0.521034,0.136573,-0.00123433,0.678525,-0.734577,-3.84942e-05,4.69779e-05,48.9166
1609045354182234272,-0.51914,0.140941,-0.00228061,0.6794,-0.733768,5.49254e-05,-7.19956e-05,44.6038
1609045354296571457,-0.514276,0.15248,-0.00149723,0.680611,-0.732645,4.29776e-06,-4.63242e-05,56.5304
1609045354399777636,-0.516697,0.155188,-0.00145544,0.679718,-0.733474,1.58905e-05,-0.000161637,54.2998
1609045354483290797,-0.521189,0.150167,-0.00132344,0.680576,-0.732678,-0.000135316,8.49898e-05,37.0587
1609045354596257308,-0.518595,0.147486,-0.00154366,0.680131,-0.73309,-0.000181057,0.000192739,47.1936
1609045354692306351,-0.519333,0.14191,-0.0032889,0.680706,-0.732557,0.000123459,-0.000117361,40.2218
1609045354803136193,-0.517709,0.145292,-0.00187192,0.678773,-0.734348,9.01671e-05,-4.63443e-05,47.8478
1609045354925335372,-0.512413,0.155313,-0.00579643,0.675902,-0.736992,5.41282e-05,-2.32002e-05,63.2567
1609045355020652988,-0.518804,0.152162,-0.00387147,0.677095,-0.735896,7.32632e-06,-8.85398e-06,59.1621
1609045355079178987,-0.513026,0.154949,-0.00269823,0.676348,-0.736582,-0.000123146,0.000134871,46.9014
1609045355190267306,-0.513503,0.147713,-0.00188151,0.677469,-0.735551,-5.15275e-05,2.59012e-06,56.8726
1609045355289575527,-0.518761,0.143145,-0.000988898,0.678731,-0.734387,-2.29526e-05,0.000151568,52.5631
1609045355395293566,-0.521086,0.139688,9.1561e-05,0.679559,-0.733621,-5.7076e-05,3.37791e-05,55.3308
1609045355501680654,-0.517347,0.14185,-0.00141143,0.679538,-0.733641,7.98991e-05,-3.00148e-05,58.9712
1609045355591777597,-0.514795,0.146075,-0.00161759,0.67676,-0.736204,-3.95396e-05,2.70818e-05,45.8074
1609045355704783254,-0.516941,0.14231,-0.00132711,0.677824,-0.735225,-1.1732e-05,5.50673e-07,55.7302
1609045355791025789,-0.517765,0.14524,-0.000463006,0.677215,-0.735786,-6.87083e-05,3.26003e-05,38.7413
1609045355911288274,-0.522679,0.138643,-0.00222949,0.67817,-0.734905,9.80982e-05,-1.00798e-05,56.0787
1609045355996240946,-0.521491,0.137005,-0.00167005,0.678878,-0.734251,0.000137828,-1.79774e-05,37.942
1609045356098520182,-0.518635,0.134164,-0.000785266,0.678054,-0.735012,8.49406e-05,4.12495e-05,36.9722
1609045356170012172,-0.518314,0.138,-0.00183587,0.678123,-0.734949,-4.11372e-06,-9.90851e-05,38.1162
1609045356291222851,-0.524272,0.135165,-0.001889,0.679138,-0.73401,-0.000164372,0.000127735,57.272
1609045356393681581,-0.51904,0.141186,-0.00147646,0.67789,-0.735164,-4.15545e-05,4.53782e-05,56.0084
1609045356504665201,-0.519592,0.14527,-0.00287611,0.676815,-0.736153,2.53363e-05,1.68953e-05,64.8454
1609045356595411676,-0.519246,0.140176,-0.00148024,0.677752,-0.73529,-0.000174399,9.20309e-05,52.5712
1609045356683411917,-0.519853,0.140094,-0.000856682,0.677592,-0.735438,-0.000163896,0.000118161,36.589
1609045356798002203,-0.521391,0.13686,-0.000903457,0.676313,-0.736614,3.49851e-05,-2.79648e-05,42.6571
1609045356912242219,-0.517898,0.142109,-0.00116162,0.677018,-0.735967,0.000157704,-2.30781e-05,53.4652
1609045357012089515,-0.511564,0.15595,-0.000441381,0.674149,-0.738595,0.000248173,-0.000143391,50.0167
