time_ns,tx,ty,tz,qx,qy,qz,qw,run_time
1609055147377135992,-3.72468,4.05476,-1.07481,0.959311,0.28234,-0.00194787,0.00150171,58.0482
1609055147480468273,-3.72585,4.0546,-1.07611,0.958204,0.28608,-0.00176859,0.00100879,56.9852
1609055147583860397,-3.72858,4.0527,-1.07775,0.959011,0.28336,-0.00181363,0.00134752,61.6778
1609055147686503887,-3.71644,4.06191,-1.07802,0.957647,0.28794,-0.00140601,0.0010765,69.0194
1609055147789752007,-3.7184,4.05684,-1.07671,0.958892,0.283768,-0.00119891,0.000840005,61.6876
1609055147892858028,-3.72069,4.0623,-1.07544,0.959053,0.283217,-0.00154078,0.00174289,56.8678
1609055147997189045,-3.71212,4.06508,-1.07678,0.958357,0.285569,-0.00114664,0.00112225,69.7634
1609055148099416494,-3.72081,4.06009,-1.07535,0.958895,0.283758,-0.00104212,0.00136417,77.3937
1609055148169565439,-3.71748,4.05905,-1.0771,0.958434,0.285309,-0.000854284,0.00118542,62.4374
1609055148271074057,-3.71865,4.05981,-1.07674,0.959279,0.282454,-0.000995503,0.0015573,65.8347
1609055148374405384,-3.70452,4.07413,-1.07776,0.957808,0.287404,-0.000837588,0.00138816,62.7443
1609055148478417635,-3.70575,4.0695,-1.07824,0.959191,0.282751,-0.000988014,0.00166946,59.6209
1609055148583073616,-3.70442,4.06809,-1.0789,0.958059,0.286564,-0.000925067,0.00150945,64.7635
1609055148683632374,-3.7069,4.05878,-1.08151,0.958098,0.286437,-0.000807695,0.00131434,69.6497
1609055148788128853,-3.72199,4.05231,-1.07905,0.95827,0.285859,-0.00100245,0.00153591,75.8266
1609055148889712811,-3.72195,4.05325,-1.07935,0.957776,0.287512,-0.000887879,0.00136436,78.1169
1609055148993099689,-3.7187,4.05109,-1.07842,0.958795,0.284093,-0.00084403,0.0013247,76.619
1609055149096170425,-3.72105,4.04915,-1.07735,0.959663,0.281146,-0.00111954,0.00184974,79.6001
1609055149199381351,-3.70936,4.0485,-1.08085,0.960394,0.278641,-0.000494868,0.00174255,78.7418
1609055149269495249,-3.71691,4.06041,-1.07938,0.960329,0.278856,-0.00108528,0.00232566,78.8008
1609055149371571064,-3.70743,4.05403,-1.08178,0.960285,0.279014,-0.000463584,0.00208605,75.8196
1609055149474489212,-3.71799,4.05433,-1.08038,0.960093,0.27967,-0.000831876,0.00232513,75.9836
1609055149578661919,-3.71876,4.05617,-1.07819,0.959099,0.283066,-0.00113758,0.00138478,80.5837
1609055149682505131,-3.72282,4.05119,-1.07807,0.959545,0.281546,-0.00118066,0.00183729,80.5067
1609055149785044193,-3.71713,4.06016,-1.07606,0.958305,0.285743,-0.00113113,0.00135151,74.586
1609055149887864351,-3.72153,4.05459,-1.07693,0.958924,0.283655,-0.00114044,0.00151157,112.887
1609055149991185665,-3.728,4.06186,-1.07743,0.959174,0.282808,-0.00138345,0.00194945,72.1026
1609055150094257116,-3.72268,4.06286,-1.07762,0.958483,0.285145,-0.000957844,0.00129296,63.7238
1609055150198007345,-3.72508,4.05847,-1.07726,0.958844,0.283925,-0.00111634,0.00162305,55.6117
1609055150300303221,-3.71443,4.07131,-1.07669,0.957479,0.288498,-0.00115074,0.0012314,61.4571
1609055150370502949,-3.72205,4.05486,-1.07912,0.958715,0.284363,-0.00125157,0.00162817,60.3266
1609055150473219872,-3.70018,4.06876,-1.07943,0.957932,0.286986,-0.00121241,0.00199202,65.7884
1609055150575227261,-3.70247,4.06077,-1.07842,0.95962,0.281291,-0.00127421,0.00177602,67.8754
1609055150678193092,-3.71048,4.06677,-1.07723,0.959727,0.28092,-0.00171873,0.00236806,58.9709
1609055150781237364,-3.70077,4.05703,-1.08039,0.95993,0.280232,-0.000933277,0.00202283,58.2121
1609055150884617329,-3.71309,4.05512,-1.0809,0.959373,0.282127,-0.00126528,0.00241731,56.8773
1609055150987571478,-3.71367,4.04907,-1.08028,0.958696,0.284428,-0.000771315,0.00167109,57.274
1609055151090301037,-3.72024,4.04594,-1.07999,0.959016,0.283346,-0.000822329,0.00172918,60.2835
1609055151193549871,-3.71882,4.04973,-1.07728,0.957637,0.287972,-0.000873569,0.00133531,61.4408
1609055151297317028,-3.71541,4.04373,-1.07847,0.958074,0.286518,-0.00100089,0.000796379,58.8487
1609055151399702311,-3.72435,4.05147,-1.07756,0.958449,0.285256,-0.0015739,0.00148071,83.6175
1609055151470289946,-3.71806,4.0493,-1.08027,0.959187,0.282768,-0.00105585,0.0014572,72.3348
1609055151572476864,-3.72165,4.05753,-1.07801,0.95926,0.282517,-0.0012743,0.00173418,59.4726
1609055151675107718,-3.71517,4.05817,-1.07991,0.958695,0.28443,-0.00103655,0.00129998,63.6746
1609055151777958632,-3.72078,4.05411,-1.08205,0.958781,0.284137,-0.00122045,0.00179101,72.6539
1609055151881113768,-3.70922,4.0631,-1.08055,0.957682,0.287824,-0.000713903,0.00149581,83.9
1609055151984843493,-3.71798,4.04652,-1.07991,0.958329,0.285664,-0.000426229,0.00130082,63.0915
1609055152087376595,-3.72471,4.04779,-1.07785,0.958844,0.283927,-0.000792569,0.0017477,71.8286
1609055152190477848,-3.72614,4.03315,-1.08138,0.958445,0.285271,-0.000794031,0.00164406,85.6858
1609055152293439150,-3.73555,4.03366,-1.08155,0.958732,0.284302,-0.00104644,0.00205597,71.9569
1609055152396142006,-3.72519,4.04738,-1.08035,0.957256,0.289234,-0.00108808,0.00200537,57.5785
1609055152499129057,-3.72561,4.04606,-1.07932,0.958763,0.2842,-0.00117962,0.00173377,57.9762
1609055152569576502,-3.72762,4.04349,-1.08086,0.958315,0.285709,-0.00104033,0.00135252,60.8676
1609055152671526194,-3.72397,4.04999,-1.07938,0.959556,0.281513,-0.00109988,0.00150683,56.4777
1609055152774578571,-3.7331,4.04682,-1.08042,0.960916,0.276831,-0.00120831,0.00179888,64.1961
1609055152877686739,-3.71363,4.04527,-1.08307,0.961376,0.275232,-0.00055017,0.00159678,80.7495
1609055152980268955,-3.72171,4.05148,-1.08293,0.960479,0.278341,-0.000807532,0.00243056,56.6901
1609055153083885193,-3.7143,4.05539,-1.08395,0.959544,0.281551,-0.000471083,0.0018261,61.4348
1609055153186609983,-3.71877,4.04926,-1.08368,0.959678,0.281093,-0.00060373,0.00195756,57.3729
1609055153289673090,-3.71521,4.05699,-1.0827,0.95827,0.285861,-0.000816754,0.00155457,61.2384
1609055153392790794,-3.71144,4.04869,-1.08389,0.958619,0.284687,-0.000829314,0.00153755,62.858
1609055153496003389,-3.71708,4.05704,-1.07958,0.959447,0.281882,-0.00138332,0.00171004,63.9207
1609055153598738670,-3.71544,4.06221,-1.07866,0.958445,0.285273,-0.00124842,0.00117617,58.9995
1609055153669197559,-3.7196,4.05901,-1.07905,0.959416,0.281985,-0.00120463,0.00175247,67.9392
1609055153771234274,-3.71605,4.05895,-1.07981,0.958632,0.284643,-0.000946663,0.00137508,56.0076
1609055153873862982,-3.71983,4.05549,-1.08043,0.959258,0.282527,-0.00117438,0.00141771,56.9595
1609055153976832151,-3.71082,4.06124,-1.08104,0.957985,0.286811,-0.00101528,0.00144749,58.3941
1609055154079991341,-3.71697,4.05313,-1.0816,0.958915,0.283687,-0.000765662,0.00147377,62.5294
1609055154183711290,-3.72144,4.06178,-1.08002,0.959079,0.28313,-0.000925667,0.00185682,62.8037
1609055154286588192,-3.70984,4.05251,-1.0827,0.959381,0.282108,-0.000286297,0.00179291,57.9289
1609055154389662981,-3.71694,4.05336,-1.08256,0.959285,0.282431,-0.000849099,0.00216774,76.7237
1609055154492826223,-3.71223,4.06236,-1.08248,0.957847,0.287272,-0.00104447,0.00183426,73.6146
1609055154596606731,-3.72472,4.04542,-1.08379,0.958546,0.284931,-0.000979958,0.00170185,77.0728
1609055154698908806,-3.73441,4.05352,-1.07933,0.959011,0.283355,-0.00136073,0.00226723,75.903
1609055154769126177,-3.72713,4.04658,-1.08123,0.959384,0.282093,-0.00119506,0.00196848,74.0541
1609055154871373653,-3.73253,4.05481,-1.07844,0.95955,0.281524,-0.00163606,0.00214172,75.8479
1609055154974017859,-3.72297,4.0427,-1.08232,0.959363,0.282167,-0.000930486,0.00185264,89.9625
1609055155077124357,-3.73102,4.04577,-1.08191,0.95912,0.282989,-0.00106563,0.00224347,62.8228
1609055155180445671,-3.72487,4.04758,-1.08173,0.958577,0.284828,-0.000756261,0.00149256,78.0512
1609055155283693552,-3.72566,4.04784,-1.08103,0.95904,0.283267,-0.000588595,0.00158219,65.9969
1609055155386423111,-3.71163,4.05482,-1.07875,0.957829,0.287335,-0.000326448,0.00132448,61.0013
1609055155489398003,-3.71077,4.05228,-1.08155,0.959078,0.283139,-0.00061366,0.00132555,59.9437
1609055155592817068,-3.71697,4.05703,-1.07981,0.959259,0.282521,-0.00106494,0.00187125,59.898
1609055155696581841,-3.71065,4.05755,-1.07854,0.958823,0.283999,-0.00094428,0.0012966,63.8773
1609055155798721790,-3.71458,4.05807,-1.07902,0.959372,0.282136,-0.00114431,0.00182958,64.1611
1609055155869126797,-3.71108,4.06303,-1.07997,0.958757,0.284223,-0.000785117,0.00163073,57.9308
1609055155971297264,-3.71597,4.05961,-1.0799,0.959283,0.282439,-0.000853848,0.00173879,59.1517
1609055156074017525,-3.7075,4.07043,-1.07981,0.95787,0.287195,-0.000709763,0.00171099,57.0936
1609055156177234411,-3.71274,4.0632,-1.08134,0.958961,0.28353,-0.000969492,0.00187146,57.4999
1609055156280258656,-3.72026,4.06754,-1.07976,0.95924,0.282581,-0.00138716,0.00236911,60.5956
1609055156383428812,-3.7171,4.05678,-1.08251,0.959324,0.282299,-0.00103655,0.0019247,68.5698
1609055156486276865,-3.72781,4.05629,-1.07888,0.959537,0.281572,-0.00120164,0.00218806,59.7442
1609055156589553356,-3.72892,4.05117,-1.07995,0.958513,0.285043,-0.00121509,0.00152084,75.8156
1609055156692684174,-3.73107,4.04567,-1.08065,0.959144,0.282912,-0.00127748,0.00178566,67.8705
1609055156796438694,-3.7366,4.05544,-1.0752,0.959546,0.281534,-0.0018806,0.00238634,64.3875
1609055156898828983,-3.72608,4.04951,-1.0778,0.959966,0.280105,-0.00149444,0.00200273,67.9696
1609055156969201326,-3.71969,4.05897,-1.0781,0.958646,0.284591,-0.00152575,0.00198042,56.6146
1609055157071358204,-3.71441,4.05709,-1.07934,0.959675,0.281105,-0.0010895,0.00175978,57.9887
1609055157173789263,-3.72253,4.06111,-1.0777,0.959751,0.280843,-0.00150724,0.00190991,119.768
1609055157276909113,-3.71903,4.06547,-1.07786,0.959061,0.283193,-0.00133402,0.0013253,69.4687
1609055157379994154,-3.72133,4.05675,-1.07982,0.959379,0.28211,-0.00153709,0.00184752,82.1974
1609055157483261347,-3.7092,4.06155,-1.0803,0.958113,0.286385,-0.00103551,0.00146739,81.8874
1609055157586686611,-3.71051,4.05129,-1.08073,0.959111,0.283024,-0.00110068,0.0015491,93.5023
1609055157689653158,-3.71722,4.05662,-1.07916,0.959316,0.282326,-0.0011837,0.00192767,77.8713
1609055157792306662,-3.70885,4.04902,-1.0832,0.959484,0.281757,-0.000613935,0.00180774,59.4068
1609055157895895958,-3.71757,4.04366,-1.08004,0.959579,0.281432,-0.000808911,0.00167574,60.0146
1609055157998662233,-3.71615,4.05382,-1.07876,0.957854,0.287251,-0.00093323,0.00147948,65.2407
1609055158069074392,-3.72497,4.04613,-1.07918,0.959018,0.283338,-0.0010238,0.00181912,55.0764
1609055158170943975,-3.71591,4.05277,-1.07733,0.957446,0.288608,-0.000961755,0.00144515,54.4516
1609055158273988008,-3.72082,4.04574,-1.07857,0.958864,0.283857,-0.00108745,0.00195332,77.1517
1609055158377055407,-3.72871,4.05253,-1.07644,0.959247,0.282556,-0.00146327,0.0022534,85.806
1609055158480107546,-3.71962,4.04575,-1.07877,0.959292,0.282407,-0.000948579,0.00181791,98.8688
1609055158583273649,-3.72572,4.0466,-1.07682,0.959047,0.283234,-0.00119513,0.00240106,127.273
1609055158686275244,-3.71973,4.04801,-1.07864,0.958464,0.285208,-0.000485874,0.00175121,90.4046
1609055158789316893,-3.72486,4.0436,-1.07894,0.959038,0.28327,-0.000686141,0.00191711,83.8778
1609055158892553091,-3.71491,4.05569,-1.08012,0.957765,0.287547,-0.000842036,0.00167152,86.6314
1609055158995902538,-3.70793,4.05114,-1.08264,0.95897,0.283502,-0.000471824,0.00180317,81.4552
1609055159098778725,-3.71639,4.05378,-1.08021,0.959122,0.282982,-0.000921926,0.00226092,80.8618
1609055159169205904,-3.70297,4.05211,-1.08374,0.959557,0.281503,-0.000386307,0.00230974,78.5529
1609055159270748615,-3.71318,4.05192,-1.08093,0.959545,0.281546,-0.000674224,0.00215184,61.2854
1609055159373700380,-3.70897,4.05448,-1.07958,0.958724,0.284331,-0.000468795,0.00173531,76.3227
1609055159476822853,-3.7148,4.05318,-1.08058,0.959195,0.282737,-0.000650614,0.00205553,87.0537
1609055159580052853,-3.70273,4.0692,-1.08179,0.957712,0.287723,-0.000475858,0.00178576,59.2476
1609055159683261871,-3.70532,4.06508,-1.08227,0.958737,0.284287,-0.000490572,0.0019349,85.4348
1609055159786355972,-3.71321,4.06438,-1.0787,0.959174,0.282809,-0.000844954,0.00211084,97.6891
1609055159889343023,-3.70976,4.05345,-1.08447,0.959068,0.28317,-0.000247402,0.00201613,92.7589
1609055159992411137,-3.71865,4.0549,-1.08273,0.95923,0.282618,-0.000490038,0.00203365,83.4183
1609055160095581532,-3.71382,4.0656,-1.08009,0.957649,0.287934,-0.000850709,0.00161822,86.1958
1609055160198526144,-3.71274,4.05659,-1.08269,0.957811,0.287396,-0.000692751,0.00127939,86.7904
1609055160268934727,-3.70766,4.06061,-1.08056,0.956473,0.29182,-0.000793213,0.000908444,80.8442
1609055160370729685,-3.71228,4.05634,-1.07902,0.95825,0.285927,-0.00101054,0.00119051,87.1726
1609055160473731995,-3.72218,4.06257,-1.07698,0.958717,0.284351,-0.00131185,0.00206793,99.8465
1609055160577017784,-3.7102,4.05915,-1.08143,0.959313,0.282338,-0.000549435,0.00165718,91.4223
1609055160680291653,-3.72019,4.06218,-1.08317,0.959148,0.282896,-0.000623734,0.00201334,78.0602
1609055160783167839,-3.71226,4.06201,-1.08586,0.958597,0.28476,-0.000454473,0.00174656,78.5202
1609055160886071444,-3.71847,4.05399,-1.08777,0.958671,0.284507,-0.000544234,0.00217737,81.9935
1609055160989200354,-3.70757,4.0596,-1.08749,0.957484,0.288479,-0.000645658,0.00177143,87.6571
1609055161092299223,-3.70731,4.05282,-1.08767,0.958828,0.283982,-0.000607902,0.0019008,56.2138
1609055161195332050,-3.71843,4.04813,-1.08505,0.958873,0.283827,-0.000853722,0.0021261,64.6549
1609055161298496723,-3.71724,4.04235,-1.08363,0.958072,0.286521,-0.0008054,0.00163472,64.8726
1609055161368924141,-3.72471,4.0353,-1.08275,0.958526,0.284996,-0.0010184,0.00195653,77.4932
1609055161471105576,-3.71733,4.03732,-1.08043,0.958077,0.286507,-0.000684921,0.00128703,67.7762
1609055161573607683,-3.72153,4.03854,-1.07849,0.958636,0.284629,-0.000812448,0.00149223,60.2799
1609055161676759005,-3.71134,4.05752,-1.07702,0.957353,0.288915,-0.00092588,0.00124572,58.6322
1609055161779980659,-3.7127,4.05381,-1.07686,0.958814,0.28403,-0.00101026,0.00116054,63.5921
1609055161883199692,-3.72495,4.05619,-1.07381,0.959416,0.281987,-0.00154779,0.00162921,68.0359
1609055161986642838,-3.71885,4.04718,-1.07593,0.959393,0.28207,-0.0010593,0.00107161,57.438
1609055162089151621,-3.72715,4.04451,-1.07535,0.959526,0.28161,-0.00144958,0.00177459,59.3018
1609055162192154884,-3.72462,4.04627,-1.07403,0.958854,0.283892,-0.00134553,0.00137577,67.4985
1609055162296276093,-3.71994,4.0536,-1.07454,0.959838,0.280547,-0.0014684,0.00134888,70.0725
