time_ns,tx,ty,tz,qx,qy,qz,qw,run_time
1624165227213380575,-1.07159,0.549581,-1.25009,0.999845,0.0175959,-0.000249397,0.000104429,39.043
1624165227313377380,-1.07463,0.56568,-1.25,0.999932,0.0116017,-0.000634268,0.000301927,40.3896
1624165227413373947,-1.0755,0.55342,-1.25061,0.999899,0.0142085,-0.000430292,0.000209513,41.4913
1624165227513370752,-1.07826,0.563744,-1.24992,0.999945,0.0105045,-0.000569543,0.000290782,42.3929
1624165227613367558,-1.08292,0.570976,-1.24991,0.999967,0.00812607,-0.0007419,0.000584335,48.3052
1624165227713364124,-1.07603,0.557448,-1.25051,0.999949,0.0101102,-0.000410059,0.000568417,45.4081
1624165227813360929,-1.07956,0.566787,-1.25225,0.999967,0.00813892,-0.000471646,0.000645491,46.4434
1624165227913357735,-1.07782,0.566936,-1.25245,0.999927,0.012085,-0.000285425,0.000336825,51.4352
1624165228013354540,-1.08074,0.569705,-1.24948,0.999946,0.0103435,-0.00041721,0.000520148,43.901
1624165228113351107,-1.07635,0.566008,-1.25063,0.999909,0.0134702,-0.000294099,0.000515168,45.9646
1624165228213347912,-1.07504,0.57634,-1.25111,0.999921,0.0125348,-0.000335337,0.000284718,44.1343
1624165228313344717,-1.07776,0.569723,-1.25101,0.999889,0.0148801,-0.000102042,1.49843e-05,54.0868
1624165228413341522,-1.06967,0.568395,-1.25312,0.999884,0.0152486,0.000155814,0.000256696,60.6335
1624165228513338089,-1.07216,0.555298,-1.25161,0.99986,0.016727,-0.000108533,0.000127587,45.788
1624165228613334894,-1.06857,0.55324,-1.2528,0.999828,0.018566,0.000119731,0.000167505,43.5237
1624165228713331699,-1.071,0.54721,-1.25278,0.999814,0.0192638,0.00011039,0.000149855,59.5908
1624165228813328505,-1.07271,0.549142,-1.25427,0.999795,0.0202336,0.000144575,-2.03682e-05,45.2044
1624165228913325071,-1.07416,0.543397,-1.25285,0.999788,0.0205908,8.89735e-05,-4.55556e-05,60.1911
1624165229013321877,-1.07714,0.545646,-1.25492,0.999774,0.0212683,0.000168722,-0.000117251,45.1378
1624165229113318682,-1.07803,0.54456,-1.25389,0.999827,0.0185998,-0.000273558,-0.000320177,50.3615
1624165229213315487,-1.07609,0.55746,-1.25423,0.99989,0.0147907,-0.000394387,-0.000370598,52.2734
1624165229313312054,-1.07635,0.557183,-1.2532,0.999854,0.0170759,-0.000150764,-0.000310687,74.9028
1624165229413308859,-1.07743,0.560887,-1.25255,0.999889,0.0149163,-0.000216837,-2.67645e-05,67.3371
1624165229513305664,-1.07462,0.560332,-1.25071,0.999869,0.0161564,-0.000132486,-0.000213761,46.9953
1624165229613302231,-1.07075,0.546892,-1.24951,0.999769,0.0214866,-0.000449206,0.000326585,46.2472
1624165229713299036,-1.07366,0.55201,-1.25065,0.999786,0.0206779,-0.000152451,-5.93361e-05,46.3162
1624165229813295841,-1.07421,0.540713,-1.25189,0.999786,0.0206934,-0.000133796,-0.000147919,46.1912
1624165229913292646,-1.07594,0.543341,-1.25155,0.999773,0.021292,-0.000217407,-0.000111215,54.7274
1624165230013289213,-1.07492,0.533129,-1.25224,0.999656,0.0262215,-0.000159635,3.85443e-05,43.6331
1624165230113286018,-1.07689,0.526494,-1.25373,0.999662,0.0259926,-9.228e-05,9.44196e-05,58.8735
1624165230213282824,-1.07666,0.526026,-1.25091,0.999609,0.0279651,-0.000283423,0.000247064,42.6743
1624165230313279629,-1.07588,0.538026,-1.25265,0.999642,0.02674,-0.000208487,2.47009e-05,43.6262
1624165230413276196,-1.07429,0.531305,-1.25135,0.999658,0.0261402,-2.35264e-05,9.94886e-05,43.8188
1624165230513273001,-1.0733,0.528322,-1.2539,0.999672,0.0256157,1.67205e-05,0.00024426,43.501
1624165230613269806,-1.06861,0.537084,-1.2523,0.999796,0.0202085,-0.000150664,-5.33795e-05,47.0193
1624165230713266611,-1.07412,0.536908,-1.25387,0.999778,0.0210551,-0.000147872,7.38381e-05,42.625
1624165230813263178,-1.07199,0.531903,-1.25298,0.999773,0.0212929,-8.18925e-05,-8.50293e-05,44.2642
1624165230913259983,-1.07502,0.54296,-1.25185,0.999763,0.0217709,-0.000256244,-0.000212754,42.8864
1624165231013256788,-1.07509,0.553702,-1.25054,0.999765,0.0216633,-8.9264e-05,-0.000415593,45.6173
1624165231113253355,-1.07493,0.550731,-1.25072,0.999736,0.0229725,0.000121425,-0.000295424,51.4102
1624165231213250160,-1.07173,0.545974,-1.25237,0.999743,0.0226616,0.000176886,7.57078e-06,43.6066
1624165231313246965,-1.07769,0.566943,-1.25186,0.999894,0.0145334,-0.00040666,3.70635e-05,53.9663
1624165231413243771,-1.07585,0.563276,-1.25216,0.999849,0.0173616,-1.86255e-05,0.000110525,49.7229
1624165231513240337,-1.07383,0.569204,-1.25177,0.999894,0.0145838,-0.000146942,-3.52115e-05,44.1837
1624165231613237143,-1.07454,0.556386,-1.25066,0.999862,0.0165946,-0.000136143,-0.000132577,65.2816
1624165231713233948,-1.07394,0.551357,-1.25194,0.999842,0.0177972,-0.000143788,-0.000196766,74.1491
1624165231813230753,-1.07451,0.547852,-1.25202,0.999805,0.0197669,2.38683e-06,7.793e-07,44.6839
1624165231913227320,-1.06947,0.549397,-1.25204,0.999805,0.0197459,0.000299719,-0.000228491,50.3101
1624165232013224125,-1.07591,0.563038,-1.25112,0.999928,0.0120053,-0.000231533,0.000196872,48.6575
1624165232113220930,-1.07153,0.549456,-1.25296,0.9999,0.014108,-2.38925e-05,0.000387098,48.7035
1624165232213217735,-1.0745,0.562924,-1.25166,0.99996,0.00887377,-0.00034295,0.000502135,56.5816
1624165232313214302,-1.07571,0.558831,-1.25305,0.999929,0.0119224,-0.00030982,0.000256151,42.4724
1624165232413211107,-1.07738,0.567271,-1.25277,0.999959,0.00908183,-0.00044619,0.00031753,42.8728
1624165232513207912,-1.07759,0.554362,-1.25371,0.999928,0.0119931,-0.000210124,0.000324384,42.5801
1624165232613204718,-1.07302,0.559479,-1.25161,0.999936,0.0112708,-0.000179029,0.000626914,48.9096
1624165232713201284,-1.07311,0.556225,-1.25204,0.999913,0.0131892,-0.000178035,0.000596505,45.2269
1624165232813198090,-1.07499,0.551845,-1.25224,0.999869,0.0161615,-0.00033805,0.000581211,51.0816
1624165232913194895,-1.07677,0.553316,-1.25138,0.999903,0.0138786,-0.000634125,0.000601011,52.6385
1624165233013191462,-1.0778,0.558202,-1.25188,0.999881,0.0154369,-0.000402013,0.000397569,47.5863
1624165233113188267,-1.07441,0.550546,-1.24897,0.999784,0.0207778,-0.000817146,0.000617087,56.0634
1624165233213185072,-1.076,0.545285,-1.25127,0.999761,0.0218644,-0.000605971,0.000298239,55.7731
1624165233313181877,-1.06632,0.537106,-1.2497,0.999645,0.0266428,-0.000494517,0.000557485,59.5282
1624165233413178444,-1.07118,0.538471,-1.24941,0.999648,0.0265192,-0.000586584,0.000350806,75.1831
1624165233513175249,-1.07309,0.544912,-1.25044,0.999644,0.0266662,-0.000432146,0.000201964,66.5297
1624165233613172054,-1.0732,0.54719,-1.24906,0.999693,0.0247549,-0.000504786,4.58364e-05,45.6624
1624165233713168859,-1.07558,0.557497,-1.25007,0.9997,0.0244757,-0.000290114,-0.000306829,43.9858
1624165233813165426,-1.07458,0.567935,-1.24812,0.999784,0.0207946,-0.000422257,-0.000259651,50.8655
1624165233913162231,-1.07569,0.558674,-1.24974,0.99976,0.021888,-0.000289126,-0.000239013,54.2347
1624165234013159037,-1.07322,0.557557,-1.24999,0.999767,0.0215625,-0.000103142,4.99699e-05,48.7716
1624165234113155842,-1.07494,0.556314,-1.25312,0.999779,0.0210031,-7.30375e-05,-4.28326e-05,52.5155
1624165234213152409,-1.07798,0.555344,-1.25243,0.999756,0.022106,5.65025e-05,-0.000108956,59.3772
1624165234313149214,-1.07774,0.557183,-1.25175,0.999811,0.0194166,-0.0001071,3.03703e-05,42.7082
1624165234413146019,-1.08283,0.563136,-1.25172,0.999788,0.0206093,-0.000233402,-0.000245185,42.4749
1624165234513142824,-1.08117,0.544968,-1.24991,0.999718,0.0237422,-0.00061542,0.000206484,51.5645
1624165234613139391,-1.08894,0.560315,-1.24938,0.999789,0.0205272,-0.000806531,0.000150692,49.4968
1624165234713136196,-1.08555,0.555331,-1.24889,0.999788,0.0205757,-0.00082672,0.000145999,41.8511
1624165234813133001,-1.09023,0.557593,-1.24916,0.999846,0.0175178,-0.000854502,0.000353948,44.0615
1624165234913129568,-1.08432,0.5537,-1.25143,0.9998,0.0200063,-0.000471678,0.000354262,41.0562
1624165235013126373,-1.08618,0.553808,-1.25007,0.999846,0.017528,-0.000551211,0.000419105,45.4371
1624165235113123178,-1.08273,0.554414,-1.25197,0.999823,0.0187874,-0.000245811,0.000428907,42.3184
1624165235213119984,-1.07571,0.55287,-1.25102,0.999773,0.0212655,-0.000756357,0.000501066,52.0966
1624165235313116550,-1.07527,0.549774,-1.25209,0.999755,0.0221314,-0.000673235,0.000314886,45.4118
1624165235413113356,-1.076,0.562923,-1.2498,0.999817,0.0191068,-0.000738882,-8.70802e-05,43.8569
1624165235513110161,-1.07561,0.565257,-1.24961,0.99989,0.0148033,-0.000753818,-0.000107704,40.6374
1624165235613106966,-1.07656,0.560862,-1.25069,0.999857,0.0168854,-0.000655071,-0.00013269,43.2108
1624165235713103533,-1.07449,0.554941,-1.25046,0.999832,0.0183409,-0.000413926,-0.000262638,40.592
1624165235813100338,-1.07285,0.558236,-1.25262,0.999827,0.0186137,-0.000223891,-0.000151753,42.256
1624165235913097143,-1.06871,0.538041,-1.25101,0.999715,0.0238582,-0.000568156,-4.15078e-06,48.5562
1624165236013093948,-1.07918,0.551629,-1.24956,0.999795,0.0202477,-0.000910037,0.00013066,40.2996
1624165236113090515,-1.07682,0.558793,-1.25222,0.999831,0.0183656,-0.000793593,0.000121762,41.3965
1624165236213087320,-1.08104,0.575049,-1.25249,0.99994,0.0108655,-0.00106676,0.000266831,40.2379
1624165236313084126,-1.07733,0.567418,-1.25413,0.999889,0.0149021,-0.000645846,6.27094e-05,40.9972
1624165236413080931,-1.08081,0.568214,-1.25341,0.999912,0.013241,-0.000648979,0.00031366,39.9833
1624165236513077497,-1.07879,0.551182,-1.25459,0.99987,0.0161304,-0.000434802,0.000431528,42.2665
1624165236613074303,-1.07348,0.560994,-1.25331,0.999869,0.0161727,-0.000299141,0.000198963,41.6215
1624165236713071108,-1.07816,0.555489,-1.25331,0.999839,0.0179695,-0.000132633,8.09619e-05,58.0651
1624165236813067675,-1.07892,0.55662,-1.25309,0.999826,0.0186516,-0.000200825,-0.000129393,46.228
1624165236913064480,-1.07638,0.56564,-1.25251,0.99986,0.0167317,-1.62188e-05,-0.000192248,42.2366
1624165237013061285,-1.08016,0.557129,-1.25214,0.99982,0.018954,-1.33314e-05,-0.000434665,44.4346
1624165237113058090,-1.07969,0.569551,-1.25353,0.999869,0.016152,0.00029711,-0.000312168,40.4649
1624165237213054657,-1.08048,0.562914,-1.25397,0.99984,0.0179027,0.000140322,-0.000393212,42.0972
1624165237313051462,-1.07772,0.571369,-1.25432,0.999825,0.0186826,0.000205128,-0.000662821,55.324
1624165237413048267,-1.08365,0.576038,-1.25427,0.999872,0.0160124,-0.000222815,-0.000103663,86.604
1624165237513045073,-1.07991,0.572763,-1.25549,0.999851,0.0172882,0.000213918,-4.82202e-05,78.6457
1624165237613041639,-1.08017,0.565099,-1.25631,0.999831,0.0183625,0.000181733,-6.57063e-05,109.624
1624165237713038445,-1.08071,0.57232,-1.25557,0.999809,0.0195497,0.000256502,-0.00028448,39.6792
1624165237813035250,-1.07845,0.560291,-1.25646,0.999789,0.0205343,3.9633e-05,-6.42574e-05,42.0015
1624165237913032055,-1.07701,0.556692,-1.25641,0.999717,0.0238068,-0.000248406,-0.000252406,40.5033
1624165238013028622,-1.07295,0.569399,-1.25744,0.999772,0.021347,-0.000465403,-0.000169614,63.5066
1624165238113025427,-1.07474,0.562153,-1.25548,0.999763,0.0217631,-0.000363685,-0.000199246,47.7676
1624165238213022232,-1.07032,0.557199,-1.25424,0.999705,0.0242883,-0.000568688,-0.000112514,39.8199
1624165238313019037,-1.07057,0.566923,-1.25414,0.999806,0.0196937,-0.000345145,-0.000335302,40.5326
1624165238413015604,-1.07613,0.573467,-1.2521,0.999789,0.0205286,-0.00024082,-0.000308258,48.7952
1624165238513012409,-1.07721,0.564773,-1.25507,0.999778,0.0210335,-0.000895657,-0.000263684,40.3864
1624165238613009214,-1.07729,0.569269,-1.2579,0.999713,0.0238106,-0.00269476,-0.000452375,45.5556
1624165238713005781,-1.07198,0.570068,-1.25803,0.999708,0.0238027,-0.00424743,-0.000207044,39.5517
1624165238813002586,-1.06824,0.55793,-1.26167,0.999693,0.0243328,-0.00462237,8.97726e-05,105.501
1624165238912999392,-1.066,0.573457,-1.25648,0.999707,0.0237438,-0.00462435,-0.000307081,72.7526
1624165239012996197,-1.06692,0.57388,-1.24863,0.999709,0.0238234,-0.00368665,-0.00093146,56.0686
1624165239112992764,-1.06828,0.572211,-1.24507,0.999639,0.0267324,-0.00238637,-0.000837178,41.8023
1624165239212989569,-1.06897,0.557209,-1.24259,0.999644,0.0266329,-0.00169523,-0.000820927,47.039
1624165239312986374,-1.07641,0.568788,-1.2409,0.999637,0.0267787,-0.00235753,-0.0016607,41.9676
1624165239412983179,-1.07583,0.569784,-1.2289,0.999665,0.0248039,-0.00537321,-0.00500569,40.0277
1624165239512979746,-1.07277,0.545383,-1.20562,0.999611,0.0259822,-0.0059719,-0.00815725,49.0228
1624165239612976551,-1.07568,0.51589,-1.16726,0.999633,0.0250722,-0.0076787,-0.00680442,47.5104
1624165239712973356,-1.08656,0.50338,-1.12274,0.999626,0.0255381,-0.00773707,-0.00606038,40.9697
1624165239812970161,-1.09089,0.477912,-1.07398,0.999592,0.0275786,-0.00602116,-0.00445474,42.5922
1624165239912966728,-1.0904,0.466123,-1.0162,0.999613,0.0273236,-0.0046565,-0.00249816,40.5735
1624165240012963533,-1.08447,0.462428,-0.94761,0.999668,0.0254967,-0.00320898,-0.0020141,41.9412
1624165240112960339,-1.0758,0.470718,-0.874457,0.999745,0.0225389,-0.00165539,-0.000187243,39.7929
1624165240212957144,-1.06959,0.470752,-0.79597,0.99976,0.0218848,0.000125772,-0.000135852,45.4874
1624165240312953711,-1.06554,0.474685,-0.704643,0.999797,0.020003,0.00210118,0.00143876,50.0731
1624165240412950516,-1.05938,0.485762,-0.616579,0.999847,0.0164905,0.00503242,0.00279743,41.6803
1624165240512947321,-1.06548,0.494064,-0.529928,0.999831,0.0170274,0.0065164,0.00235496,42.9194
1624165240612943888,-1.06729,0.496095,-0.436318,0.999812,0.018127,0.00673421,0.00166936,43.2306
1624165240712940693,-1.06989,0.494251,-0.330282,0.999769,0.0202185,0.00727577,0.000628859,40.8389
1624165240812937498,-1.06942,0.480335,-0.223216,0.999765,0.0206124,0.00656712,-0.0010243,40.6961
1624165240912934303,-1.08106,0.466646,-0.113697,0.999748,0.0214028,0.00537905,-0.00402523,42.0822
1624165241012930870,-1.08928,0.4598,0.00169566,0.99976,0.0205415,0.00321117,-0.00690985,42.0746
1624165241112927675,-1.10615,0.496596,0.105338,0.999813,0.017451,0.000621792,-0.00826726,42.5563
1624165241212924480,-1.13059,0.499958,0.220611,0.999763,0.020047,-0.00149659,-0.00837266,42.1878
1624165241312921286,-1.14985,0.497245,0.341748,0.999799,0.0182339,-0.00319686,-0.00773316,48.0786
1624165241412917852,-1.16919,0.482764,0.463431,0.99978,0.0196894,-0.00434075,-0.00574947,42.4426
1624165241512914658,-1.18443,0.472576,0.586651,0.999722,0.0227342,-0.00509251,-0.00371371,40.6025
1624165241612911463,-1.21183,0.481253,0.710763,0.999821,0.0180837,-0.00485248,-0.00284054,53.593
1624165241712908268,-1.22126,0.469745,0.833331,0.999802,0.0188309,-0.00570578,-0.00279429,45.373
1624165241812904835,-1.23923,0.467256,0.963206,0.99992,0.0115614,-0.00495593,-0.00147666,42.1443
1624165241912901640,-1.24692,0.429485,1.09727,0.99984,0.017541,-0.00287055,-0.00208471,43.2419
1624165242012898445,-1.2663,0.422089,1.21502,0.999888,0.0148122,-0.000306958,-0.00198166,43.1727
1624165242112895250,-1.28572,0.418106,1.33022,0.999857,0.0167236,0.00192067,-0.00144696,59.1612
1624165242212891817,-1.29826,0.412369,1.44708,0.999831,0.0180416,0.00230974,-0.00281056,42.3466
1624165242312888622,-1.31076,0.418256,1.56189,0.9998,0.0193857,0.00186306,-0.00450536,42.053
1624165242412885427,-1.3186,0.414247,1.67186,0.999782,0.0204309,0.00105427,-0.00428455,43.1293
1624165242512881994,-1.33567,0.416115,1.77655,0.999838,0.0176535,-0.000355416,-0.00357598,42.1432
1624165242612878799,-1.34242,0.406028,1.88959,0.999796,0.019987,-0.00194865,-0.00237806,51.0025
1624165242712875605,-1.3488,0.404773,2.0015,0.999913,0.0128696,-0.00230007,-0.00198727,39.8115
1624165242812872410,-1.34518,0.373596,2.11242,0.999883,0.0149287,-0.0022292,-0.00231413,47.4454
1624165242912868977,-1.33933,0.376329,2.21868,0.999873,0.0158954,-0.000784492,-0.00119619,41.5297
1624165243012865782,-1.3363,0.379947,2.32411,0.999863,0.0165053,0.000925492,-0.000617241,40.6294
1624165243112862587,-1.32724,0.366756,2.42663,0.999831,0.0182422,0.0020144,-0.000807239,40.5802
1624165243212859392,-1.32309,0.35748,2.5324,0.999844,0.0173002,0.00107338,-0.0033338,39.2373
1624165243312855959,-1.30439,0.341114,2.6411,0.999864,0.0157592,-0.000561295,-0.00473146,43.5469
1624165243412852764,-1.29501,0.349702,2.74761,0.999913,0.0121581,-0.00050764,-0.00517155,54.3404
1624165243512849569,-1.27518,0.343522,2.85925,0.999862,0.0153932,0.000542155,-0.00626345,46.1556
1624165243612846375,-1.2607,0.360391,2.97935,0.999887,0.0139855,0.00182558,-0.00518139,54.191
1624165243712842941,-1.25126,0.363198,3.10806,0.999878,0.015011,0.0024604,-0.00366227,72.9957
1624165243812839746,-1.23379,0.364993,3.22739,0.999901,0.0131707,0.00425767,-0.00246523,60.3265
1624165243912836552,-1.2208,0.363172,3.36246,0.999873,0.0148689,0.00560042,-0.00137901,45.596
1624165244012833357,-1.20226,0.360999,3.49013,0.999846,0.016178,0.00678342,-0.000799239,42.4382
1624165244112829924,-1.17716,0.358949,3.6153,0.999867,0.0144738,0.00732088,-0.0016357,44.1188
1624165244212826729,-1.15822,0.371868,3.74181,0.999864,0.0149645,0.00633425,-0.00284533,61.9955
1624165244312823534,-1.14153,0.393874,3.86678,0.999898,0.012851,0.00403276,-0.00479223,50.8375
1624165244412820101,-1.12475,0.39609,3.99574,0.999888,0.0135212,0.00265676,-0.00585847,58.0052
1624165244512816906,-1.11145,0.411486,4.13135,0.99988,0.0141897,0.00180349,-0.00598761,42.4076
1624165244612813711,-1.1014,0.411818,4.27503,0.999848,0.0158999,0.00157529,-0.00691509,42.3152
1624165244712810516,-1.09207,0.404318,4.41402,0.999754,0.0211008,0.00127132,-0.0067731,43.6175
1624165244812807083,-1.07806,0.41006,4.56571,0.999822,0.017994,0.000641305,-0.00571292,44.5333
1624165244912803888,-1.06512,0.397167,4.72682,0.999813,0.018629,-0.00112765,-0.00503624,42.1178
1624165245012800694,-1.05511,0.40014,4.89358,0.99987,0.0157661,-0.000778927,-0.00339588,41.6607
1624165245112797499,-1.04579,0.395158,5.06331,0.99987,0.0160862,8.86118e-06,-0.00142687,43.6031
1624165245212794065,-1.03666,0.399038,5.23109,0.999897,0.0141278,-0.000558606,-0.00248272,42.3067
1624165245312790871,-1.03638,0.416044,5.39079,0.999866,0.0139798,-0.00809578,-0.00262173,56.8656
1624165245412787676,-1.01817,0.406805,5.57067,0.999836,0.0132853,-0.0116529,-0.00385337,65.2791
1624165245512784481,-1.01078,0.411629,5.74458,0.99983,0.0135588,-0.011257,-0.00538249,76.2101
1624165245612781048,-0.988147,0.400252,5.92667,0.999841,0.0141197,-0.00909784,-0.0059381,66.9367
1624165245712777853,-0.96031,0.383607,6.10026,0.999845,0.0150025,-0.00807433,-0.00450867,58.1963
1624165245812774658,-0.937298,0.387097,6.25653,0.999773,0.0156777,-0.0142111,-0.00233923,95.0947
1624165245912771225,-0.901528,0.393305,6.41397,0.999622,0.0161492,-0.022232,-0.000864393,86.9675
1624165246012768030,-0.857235,0.385794,6.57587,0.9995,0.0167343,-0.0268065,-0.000771895,77.7601
1624165246112764835,-0.793018,0.360055,6.74411,0.999515,0.0165019,-0.0261614,-0.0037059,57.296
1624165246212761641,-0.722404,0.362573,6.91594,0.999704,0.0147263,-0.0184805,-0.00582013,63.3085
1624165246312758207,-0.628372,0.347058,7.09892,0.999783,0.0152219,-0.0129673,-0.00578279,60.4856
1624165246412755013,-0.525324,0.343918,7.27289,0.999782,0.0154422,-0.0128504,-0.00563944,58.7368
1624165246512751818,-0.401172,0.338204,7.44934,0.999725,0.0152969,-0.0164255,-0.00676018,63.9716
1624165246612748623,-0.271416,0.34752,7.62696,0.999752,0.0154085,-0.0149749,-0.00577309,68.0473
1624165246712745190,-0.123081,0.349345,7.80453,0.999821,0.0144497,-0.00954146,-0.00756445,93.0364
1624165246812741995,0.0424836,0.344709,7.97345,0.999853,0.0146735,-0.00329117,-0.0081793,92.8834
1624165246912738800,0.22292,0.362814,8.14633,0.999914,0.0107464,0.000446671,-0.00754597,70.1928
1624165247012735605,0.415257,0.360911,8.32379,0.999905,0.0113104,0.00377402,-0.00692791,61.0472
1624165247112732172,0.62014,0.360157,8.4887,0.999832,0.0157011,0.00666314,-0.00669051,59.7451
1624165247212728977,0.82815,0.376737,8.66322,0.999839,0.0158227,0.00710586,-0.0044858,62.1378
1624165247312725782,1.04957,0.382295,8.82811,0.999803,0.0165433,0.0100685,-0.00438602,47.3584
1624165247412722588,1.28192,0.393311,9.00002,0.999841,0.0126035,0.012429,-0.00231206,46.6329
1624165247512719154,1.51827,0.382086,9.15522,0.999787,0.014494,0.0136698,-0.00538372,46.6316
1624165247612715960,1.76268,0.382194,9.32222,0.999815,0.0132,0.0131343,-0.00490137,47.7444
1624165247712712765,2.00215,0.403081,9.47893,0.999829,0.0124742,0.0120732,-0.00636483,48.7311
1624165247812709332,2.24771,0.41178,9.61917,0.999795,0.0103443,0.0151548,-0.00860023,47.5557
1624165247912706137,2.49261,0.429569,9.75449,0.999818,0.00682497,0.0157572,-0.00835589,55.6896
1624165248012702942,2.74425,0.433026,9.89199,0.999745,0.00824428,0.0196188,-0.00751149,66.0444
1624165248112699747,2.99462,0.444392,10.0195,0.999556,0.00558367,0.0283655,-0.00718616,53.1969
1624165248212696314,3.24745,0.448455,10.1347,0.999392,0.0085746,0.0332929,-0.00572392,63.0033
1624165248312693119,3.48799,0.46225,10.2299,0.999467,0.00661501,0.0316202,-0.00472492,58.3922
1624165248412689924,3.73256,0.457525,10.3167,0.999202,0.00719818,0.0389786,-0.00491905,49.7957
1624165248512686729,3.95323,0.46589,10.3709,0.999172,0.00532572,0.0395918,-0.00765836,50.5224
1624165248612683296,4.16058,0.473851,10.4345,0.999492,0.00148071,0.0302667,-0.0099123,52.2325
1624165248712680101,4.35642,0.476563,10.4752,0.999732,0.00193623,0.0204988,-0.0106002,63.5452
1624165248812676907,4.55334,0.497977,10.5317,0.999852,-0.000885704,0.0137189,-0.0103383,66.587
1624165248912673712,4.7498,0.475839,10.5924,0.999913,0.000917758,0.00811262,-0.0103966,52.3279
1624165249012670279,4.92024,0.505059,10.6452,0.999933,-0.00350859,0.00717061,-0.00839983,53.3092
1624165249112667084,5.10184,0.497012,10.701,0.999934,-0.00165001,0.00582748,-0.00971642,53.4785
1624165249212663889,5.26918,0.486798,10.7435,0.999914,0.000331834,0.00736274,-0.0108399,52.0683
1624165249312660694,5.43676,0.500997,10.7912,0.999883,-0.00238141,0.00989918,-0.0114395,53.4877
1624165249412657261,5.59322,0.503364,10.8265,0.999856,-0.00117949,0.0117328,-0.012224,51.905
