time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609059617751121283,96,1609059617751121283,-0.01087,-0.012316,0.005435,0.999717,-1.5e-05,0.022035,0.008886,0.003474,0.007712,0.005214,0.022319,0.004205,0.00542
1609059617844768047,97,1609059617844768047,-0.01181,-0.012732,0.005376,0.99972,2.5e-05,0.021913,0.008849,0.002264,0.006102,0.004682,0.019538,0.003183,0.006188
1609059617940230131,98,1609059617940230131,-0.013463,-0.013227,0.005926,0.999718,0.000105,0.021999,0.008869,-0.000964,0.004399,0.005529,0.015554,0.002194,0.008331
1609059618051217318,99,1609059618051217318,-0.013122,-0.009947,0.005357,0.999719,4.1e-05,0.022089,0.008586,-0.000642,0.012587,0.004859,0.021073,0.007775,0.004278
1609059618145310402,100,1609059618145310402,-0.010246,-0.01052,0.003289,0.999715,1e-05,0.02223,0.008618,0.005826,0.008727,-0.00128,0.018509,0.00258,0.006232
1609059618241776466,101,1609059618241776466,-0.012508,-0.014259,0.003202,0.999717,0.000121,0.022092,0.008753,0.001093,-0.000664,-0.001318,0.015367,0.002215,0.007172
1609059618351482153,102,1609059618351482153,-0.013691,-0.012035,0.004156,0.999716,5e-05,0.022157,0.008688,-0.001744,0.006276,0.002229,0.021451,0.005829,0.004768
1609059618445366383,103,1609059618445366383,-0.011381,-0.014053,0.003551,0.999715,2e-06,0.022185,0.008704,0.00356,0.000555,0.000566,0.018625,0.005872,0.006806
1609059618540445566,104,1609059618540445566,-0.012598,-0.014194,0.003614,0.999719,0.000116,0.021964,0.008843,0.001305,0.001359,0.001394,0.015273,0.001635,0.008287
1609059618651310444,105,1609059618651310444,-0.012934,-0.011543,0.003493,0.999719,-2.2e-05,0.021935,0.008904,0.001786,0.007678,0.001381,0.020584,0.00624,0.006256
1609059618745106936,106,1609059618745106936,-0.014267,-0.011803,0.001696,0.999717,4.2e-05,0.022109,0.008765,-0.000762,0.005628,-0.00253,0.019431,0.003249,0.006129
1609059618840212822,107,1609059618840212822,-0.01417,-0.012443,0.001263,0.999719,1.2e-05,0.021951,0.008875,0.000446,0.002672,-0.002977,0.015906,0.002219,0.007971
1609059618951279879,108,1609059618951279879,-0.013416,-0.013881,0.001795,0.999717,8e-05,0.022113,0.008707,0.002057,-1.9e-05,0.000876,0.020861,0.003367,0.005829
1609059619046012402,109,1609059619046012402,-0.01269,-0.014114,0.003573,0.999719,4.7e-05,0.021981,0.008788,0.004488,0.000183,0.005121,0.018599,0.004031,0.006338
1609059619140285254,110,1609059619140285254,-0.014982,-0.015133,0.003075,0.999719,4.8e-05,0.021966,0.00886,-0.000243,-0.001638,0.003732,0.015507,0.003157,0.006677
1609059619252959967,111,1609059619252959967,-0.015908,-0.01882,0.003294,0.999717,0.000176,0.022088,0.008806,-0.001759,-0.007795,0.005788,0.021971,0.006128,0.005329
1609059619347090483,112,1609059619347090483,-0.018357,-0.017312,0.003218,0.999715,0.000171,0.022161,0.008826,-0.006249,-0.002085,0.004598,0.01861,0.005509,0.0058
1609059619440510035,113,1609059619440510035,-0.018253,-0.015591,0.003887,0.999715,0.000263,0.022107,0.008914,-0.004635,0.0046,0.005206,0.015648,0.002417,0.008488
1609059619554473639,114,1609059619554473639,-0.022116,-0.013304,0.003289,0.999715,8.5e-05,0.022196,0.008673,-0.011462,0.010694,0.003522,0.021212,0.008923,0.003119
1609059619649059534,115,1609059619649059534,-0.019557,-0.013397,0.004522,0.999715,8.8e-05,0.022235,0.008678,-0.003884,0.008756,0.00553,0.020639,0.004417,0.005355
1609059619743403912,116,1609059619743403912,-0.017487,-0.011884,0.004494,0.999716,1.8e-05,0.022116,0.008785,0.00183,0.010639,0.004546,0.018359,0.002562,0.007384
1609059619854454279,117,1609059619854454279,-0.012071,-0.010077,0.001974,0.999718,2.4e-05,0.022064,0.008684,0.011691,0.012913,-0.001197,0.022325,0.007409,0.004667
1609059619948391914,118,1609059619948391914,-0.01181,-0.009735,0.001281,0.999715,0.000136,0.022222,0.008626,0.010238,0.010769,-0.004999,0.021484,0.00446,0.005849
1609059620041976213,119,1609059620041976213,-0.010577,-0.0112,0.000993,0.999719,0.000147,0.022042,0.008622,0.012102,0.004421,-0.004384,0.016309,0.002539,0.006774
1609059620154183149,120,1609059620154183149,-0.008748,-0.011488,0.000968,0.999719,0.000127,0.022071,0.008613,0.014242,0.003605,-0.002398,0.022874,0.006028,0.005366
1609059620248071909,121,1609059620248071909,-0.008719,-0.012107,-0.000299,0.99972,7.5e-05,0.021948,0.008829,0.012816,0.000828,-0.007154,0.01922,0.00281,0.006579
1609059620341902494,122,1609059620341902494,-0.007511,-0.012333,-0.000353,0.999718,0.000156,0.022034,0.00875,0.013656,-0.000245,-0.005776,0.01627,-0.000209,0.008112
1609059620454445839,123,1609059620454445839,-0.007962,-0.013225,-0.0006,0.999719,4.4e-05,0.022064,0.008598,0.009974,-0.001578,-0.002815,0.022097,0.008494,0.004351
1609059620548113585,124,1609059620548113585,-0.008113,-0.013888,-0.000264,0.999718,5.1e-05,0.022112,0.008618,0.008258,-0.002888,-0.002371,0.020301,0.004852,0.006715
1609059620642411470,125,1609059620642411470,-0.008589,-0.013824,-0.000139,0.999715,0.000256,0.022174,0.008777,0.005775,-0.000617,-0.001428,0.0185,0.003347,0.00584
1609059620755493402,126,1609059620755493402,-0.006217,-0.014459,-0.000308,0.999717,9.9e-05,0.022161,0.008578,0.009555,-0.000334,-0.000121,0.020726,0.004904,0.00426
1609059620848266840,127,1609059620848266840,-0.008319,-0.012959,-0.00027,0.999717,3.7e-05,0.022105,0.008726,0.003936,0.003509,0.00024,0.02225,0.003017,0.00698
1609059620942099094,128,1609059620942099094,-0.008017,-0.013017,-8.1e-05,0.999718,0.000137,0.022072,0.008735,0.004543,0.003265,0.000696,0.017396,0.001893,0.007553
1609059621054895401,129,1609059621054895401,-0.009502,-0.012098,0.000364,0.999717,4.2e-05,0.022079,0.008805,0.00089,0.006029,0.003219,0.022081,0.006982,0.004015
1609059621148100376,130,1609059621148100376,-0.013589,-0.011269,-0.000111,0.999718,2.6e-05,0.021978,0.008925,-0.007386,0.006936,0.000876,0.021405,0.004261,0.006594
1609059621241881371,131,1609059621241881371,-0.015009,-0.010516,0.001126,0.999717,0.000236,0.022063,0.008822,-0.00854,0.006731,0.004241,0.01638,0.002865,0.007089
1609059621354220390,132,1609059621354220390,-0.016391,-0.010609,0.001355,0.999713,-0.000279,0.022216,0.008951,-0.010184,0.00609,0.005084,0.022868,0.006984,0.00494
1609059621449510336,133,1609059621449510336,-0.015166,-0.01021,0.001956,0.999718,0.000156,0.022054,0.008753,-0.005399,0.006424,0.006055,0.01999,0.005131,0.005971
1609059621543064833,134,1609059621543064833,-0.015034,-0.012107,0.002066,0.999717,0.000253,0.022023,0.008899,-0.003674,0.000949,0.004291,0.018591,0.002891,0.007771
1609059621641418219,135,1609059621641418219,-0.010878,-0.010654,0.002269,0.999719,0.000158,0.02196,0.008827,0.005507,0.004108,0.004727,0.016475,0.001164,0.007523
1609059621749258280,136,1609059621749258280,-0.010817,-0.011697,0.002157,0.999719,0.000113,0.022007,0.008787,0.004503,0.001254,0.00461,0.020046,0.006004,0.00633
1609059621843134642,137,1609059621843134642,-0.013048,-0.010533,0.001961,0.99972,0.000237,0.021933,0.008828,-0.000306,0.004514,0.003668,0.018544,0.002942,0.006838
1609059621939890146,138,1609059621939890146,-0.013869,-0.008815,0.001821,0.999717,0.00028,0.022084,0.008799,-0.001974,0.008323,0.003102,0.016166,0.002778,0.006675
1609059622050305843,139,1609059622050305843,-0.011934,-0.008937,0.001676,0.999721,0.000127,0.021918,0.008722,0.003064,0.006939,0.002573,0.022143,0.006305,0.005988
1609059622143744230,140,1609059622143744230,-0.011155,-0.007985,0.000926,0.999719,0.000163,0.021961,0.008813,0.004585,0.007629,0.000378,0.019222,0.002208,0.007469
1609059622241899490,141,1609059622241899490,-0.01077,-0.008081,0.001396,0.999721,0.000269,0.021959,0.00865,0.005128,0.006619,0.001926,0.017451,0.002887,0.00734
1609059622349622726,142,1609059622349622726,-0.011964,-0.008849,0.001885,0.999719,0.000257,0.021994,0.008734,0.002182,0.004223,0.003549,0.02011,0.00754,0.00653
1609059622443579912,143,1609059622443579912,-0.011925,-0.010029,0.002127,0.999717,0.000167,0.022074,0.008756,0.00203,0.000413,0.003534,0.019261,0.001965,0.006161
1609059622540438890,144,1609059622540438890,-0.011645,-0.009389,0.002161,0.999717,0.000248,0.022082,0.008775,0.002391,0.002468,0.002519,0.015099,0.001466,0.007868
1609059622649741650,145,1609059622649741650,-0.012397,-0.012414,0.002634,0.99972,0.000186,0.022012,0.008637,0.001434,-0.00407,0.004669,0.019946,0.00393,0.006492
1609059622743291378,146,1609059622743291378,-0.015774,-0.010458,0.00222,0.999717,0.000186,0.022054,0.008906,-0.005371,0.002879,0.002945,0.018817,0.002785,0.00681
1609059622840158701,147,1609059622840158701,-0.01416,-0.01066,0.003113,0.999717,0.000132,0.022067,0.008874,-0.000231,0.00295,0.005796,0.016851,0.002296,0.007491
1609059622949543238,148,1609059622949543238,-0.012803,-0.009332,0.002679,0.999719,0.000131,0.022026,0.00875,0.003328,0.007245,0.004935,0.022026,0.00572,0.006398
1609059623043590307,149,1609059623043590307,-0.014435,-0.008935,0.001922,0.999716,0.000279,0.022111,0.008841,-0.000432,0.007425,0.001714,0.018768,0.002763,0.005527
1609059623141092539,150,1609059623141092539,-0.013942,-0.0071,0.001838,0.999719,0.000119,0.022018,0.008674,0.001391,0.0115,0.001084,0.017052,0.001725,0.008479
1609059623249552488,151,1609059623249552488,-0.012352,-0.008978,0.001075,0.999718,0.000291,0.022114,0.008576,0.004501,0.004895,0.000469,0.021822,0.005222,0.006125
1609059623343284130,152,1609059623343284130,-0.012491,-0.009158,0.00183,0.999718,0.000285,0.022061,0.008755,0.004354,0.004505,0.001804,0.016906,0.003739,0.007395
1609059623440180540,153,1609059623440180540,-0.011751,-0.00968,0.001751,0.999719,0.000255,0.022055,0.008586,0.005522,0.001809,0.0021,0.014757,0.001794,0.008003
1609059623549568653,154,1609059623549568653,-0.011186,-0.011605,0.002199,0.999719,0.000106,0.0221,0.008503,0.006168,-0.00026,0.005657,0.01923,0.005731,0.006528
1609059623643646240,155,1609059623643646240,-0.009386,-0.009878,0.00146,0.99972,0.000144,0.022051,0.008578,0.009463,0.004061,0.002795,0.017572,0.002117,0.007649
1609059623741259813,156,1609059623741259813,-0.011184,-0.010287,0.001885,0.999719,0.000104,0.022082,0.008553,0.004445,0.002142,0.003791,0.016426,0.002825,0.007922
1609059623850082636,157,1609059623850082636,-0.008899,-0.009637,0.002492,0.999719,0.000204,0.02209,0.008552,0.009142,0.004135,0.005353,0.019893,0.004281,0.005941
1609059623944103241,158,1609059623944103241,-0.010336,-0.008566,0.002435,0.999719,0.000212,0.022038,0.008619,0.005072,0.005928,0.004429,0.018912,0.000939,0.006774
1609059624040393829,159,1609059624040393829,-0.01088,-0.008499,0.003361,0.999719,0.000195,0.022007,0.008759,0.003776,0.004531,0.005455,0.018006,0.003699,0.007661
