time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1624165226613399982,40,1624165226613399982,0.002798,-0.000372,0.001427,0.999513,-8.3e-05,0.031188,-0.000385,-0.004272,0.004769,0.005381,0.019731,0.007175,-0.003028
1624165226713396788,41,1624165226713396788,0.006109,0.005367,-0.00076,0.999506,0.0,0.031403,-0.000431,0.003383,0.016199,-0.001381,0.021071,0.010278,-0.002773
1624165226813393593,42,1624165226813393593,0.004092,-0.000203,0.00076,0.99951,0.000216,0.031291,-0.000375,-0.004195,-0.001149,0.003543,0.018267,0.007912,-0.00072
1624165226913390398,43,1624165226913390398,0.00423,0.001354,0.000725,0.999514,-1.1e-05,0.031169,-0.000345,-0.003785,0.000467,0.000553,0.019839,0.009315,-0.003258
1624165227013386965,44,1624165227013386965,0.005126,8.1e-05,0.000317,0.999508,-4.2e-05,0.031355,-0.000229,-0.00308,-0.004046,0.000168,0.017124,0.006955,-0.001138
1624165227113383770,45,1624165227113383770,0.005126,-0.003247,-0.000121,0.999511,0.000247,0.031259,-0.000252,-0.002274,-0.010526,0.000797,0.02017,0.009491,-0.003409
1624165227213380575,46,1624165227213380575,0.005256,-0.004979,0.002255,0.999508,-9.6e-05,0.031343,-0.000347,-0.002072,-0.011164,0.006492,0.016951,0.005848,-0.000721
1624165227313377380,47,1624165227313377380,0.00584,-0.001713,0.001586,0.99951,0.000219,0.031289,-0.000191,-2.2e-05,-0.004787,0.002211,0.017069,0.006499,-0.002938
1624165227413373947,48,1624165227413373947,0.004366,-0.005763,0.001615,0.999512,0.000106,0.031217,-0.000344,-0.003454,-0.011001,0.003507,0.020396,0.009819,-0.002101
1624165227513370752,49,1624165227513370752,0.003412,-0.002633,0.00189,0.99951,0.000125,0.031294,-0.000279,-0.006089,-0.001721,0.002858,0.018712,0.008659,-0.000489
1624165227613367558,50,1624165227613367558,0.003878,-0.004212,0.001096,0.99951,0.000111,0.031272,-0.000195,-0.004137,-0.003283,-0.001022,0.019207,0.008947,-0.003388
1624165227713364124,51,1624165227713364124,0.003944,-0.006156,0.001897,0.999511,0.000123,0.031247,-0.00033,-0.003281,-0.008593,0.00059,0.015539,0.005209,-0.000823
1624165227813360929,52,1624165227813360929,0.005919,-0.005963,-0.000671,0.999504,9.7e-05,0.031481,-0.000306,0.000843,-0.007914,-0.004753,0.017832,0.00622,-0.000688
1624165227913357735,53,1624165227913357735,0.004648,-0.002991,-0.000425,0.999509,1e-06,0.031301,-0.000598,-0.001365,0.000236,-0.002217,0.01873,0.006952,-0.002812
1624165228013354540,54,1624165228013354540,0.004591,-0.001613,0.002247,0.999507,0.000122,0.031381,-0.000492,-0.003169,0.002088,0.003676,0.019351,0.008673,-0.002092
1624165228113351107,55,1624165228113351107,0.006805,0.00029,0.001781,0.999513,-7e-05,0.031199,-0.00042,0.002994,0.004916,0.002406,0.016571,0.007334,-0.001203
1624165228213347912,56,1624165228213347912,0.005263,0.00031,0.000933,0.999514,0.000182,0.03117,-0.000359,-0.000179,0.003799,0.000429,0.019943,0.00983,-0.003455
1624165228313344717,57,1624165228313344717,0.003333,0.001169,0.001334,0.999508,0.00017,0.031352,-0.000609,-0.005485,0.002454,-0.000225,0.01764,0.007919,-0.002491
1624165228413341522,58,1624165228413341522,0.006132,0.001153,-4.3e-05,0.999503,2.5e-05,0.031492,-0.000291,0.002032,0.00424,-0.003759,0.019071,0.01006,-0.003148
1624165228513338089,59,1624165228513338089,0.005136,-0.006847,0.001545,0.999514,6.3e-05,0.031142,-0.000294,-0.001091,-0.016911,-0.000194,0.018192,0.008818,-0.00275
1624165228613334894,60,1624165228613334894,0.006187,-0.003036,0.000982,0.999514,2.3e-05,0.031167,-0.000289,4.7e-05,-0.00373,-0.000397,0.018103,0.007064,-0.002145
1624165228713331699,61,1624165228713331699,0.004643,-0.002849,0.001209,0.999514,-2.8e-05,0.031164,-0.000288,-0.004623,-0.004601,0.000784,0.017328,0.008298,-0.000239
1624165228813328505,62,1624165228813328505,0.004404,-0.001761,-0.000453,0.999513,-8e-06,0.031201,-0.000382,-0.004785,-0.003823,-0.002062,0.018741,0.00673,-0.00268
1624165228913325071,63,1624165228913325071,0.003491,-0.002508,0.001162,0.999514,-0.000118,0.031153,-0.000432,-0.005458,-0.005285,0.002964,0.020132,0.007952,-0.003346
1624165229013321877,64,1624165229013321877,0.003512,0.001023,-0.001093,0.999508,4.1e-05,0.031348,-0.000433,-0.002418,0.00122,-0.003729,0.01892,0.008937,-0.003574
1624165229113318682,65,1624165229113318682,0.003996,-0.005137,-0.000498,0.999517,-0.000108,0.031067,-0.000552,-0.000351,-0.010662,-0.002516,0.016987,0.005849,-0.002316
1624165229213315487,66,1624165229213315487,0.005103,-0.002385,-0.001271,0.999516,1.5e-05,0.03109,-0.000461,0.000919,-0.004993,-0.003651,0.020669,0.009499,-0.002761
1624165229313312054,67,1624165229313312054,0.00296,-0.002032,-0.000121,0.999516,-1.7e-05,0.031104,-0.000393,-0.005032,-0.00287,-0.000197,0.017066,0.00789,-0.001866
1624165229413308859,68,1624165229413308859,0.005722,-0.000228,0.000235,0.99951,3e-05,0.031293,-0.000316,0.001189,0.002393,0.001263,0.021619,0.008166,-0.00203
1624165229513305664,69,1624165229513305664,0.006098,-0.000977,0.002299,0.999513,0.000149,0.031194,-0.000568,0.002101,-0.001564,0.006316,0.019833,0.008647,-0.001499
1624165229613302231,70,1624165229613302231,0.00519,-0.005411,0.002009,0.999511,8.4e-05,0.031244,-0.000116,-0.000795,-0.010072,0.004413,0.018458,0.008416,-0.002331
1624165229713299036,71,1624165229713299036,0.004784,-0.000927,0.00181,0.99951,-2.5e-05,0.031298,-0.000393,-0.001978,-0.001409,0.003447,0.019394,0.006826,-0.003059
1624165229813295841,72,1624165229813295841,0.005002,-0.007641,0.001112,0.99951,5.3e-05,0.03127,-0.000489,-0.002371,-0.016646,0.000841,0.01904,0.006323,-0.001668
1624165229913292646,73,1624165229913292646,0.005083,-0.002513,0.001669,0.999516,0.000122,0.031079,-0.000388,-0.002213,-0.003588,0.002778,0.020189,0.009256,-0.002857
1624165230013289213,74,1624165230013289213,0.005603,-0.000482,0.000418,0.999513,7e-05,0.031196,-0.000404,-0.001261,0.000577,-0.00096,0.016475,0.006071,-0.001552
1624165230113286018,75,1624165230113286018,0.003454,-0.003213,-0.000774,0.99951,-5e-05,0.031273,-0.000344,-0.006107,-0.007883,-0.003581,0.019216,0.007064,-0.002804
1624165230213282824,76,1624165230213282824,0.003823,-0.00501,0.00127,0.999515,8.5e-05,0.031108,-0.00026,-0.003867,-0.011605,0.00212,0.016777,0.006621,-0.001062
1624165230313279629,77,1624165230313279629,0.003484,-0.00363,-0.000721,0.999512,-3.2e-05,0.031206,-0.000399,-0.004601,-0.007659,-0.002837,0.018973,0.008638,-0.002616
1624165230413276196,78,1624165230413276196,0.004669,-0.006297,0.001199,0.999506,-7.1e-05,0.031426,-0.00032,-0.002732,-0.012157,0.003246,0.017581,0.005414,-0.001606
1624165230513273001,79,1624165230513273001,0.002768,-0.002622,-0.000463,0.99951,-0.000205,0.031276,-0.000267,-0.005644,-0.000628,0.000386,0.019338,0.007118,-0.002042
1624165230613269806,80,1624165230613269806,0.005248,-0.003587,0.001188,0.999509,-0.000147,0.031304,-0.000522,-0.000434,-0.00181,0.003408,0.016625,0.008819,-0.000709
1624165230713266611,81,1624165230713266611,0.002961,-0.003258,-0.000549,0.999511,-0.000124,0.031251,-0.000239,-0.006051,-0.002116,0.000894,0.016833,0.007637,-0.001608
1624165230813263178,82,1624165230813263178,0.005111,-0.007477,0.000672,0.999509,-8.1e-05,0.031307,-0.000399,-0.000875,-0.011672,0.00385,0.018284,0.007976,-0.002437
1624165230913259983,83,1624165230913259983,0.005784,-0.005648,0.001115,0.999516,1.3e-05,0.031103,-0.000285,0.001565,-0.005238,0.005136,0.020148,0.008219,-0.002371
1624165231013256788,84,1624165231013256788,0.004543,-0.003124,0.002158,0.99951,8.6e-05,0.031277,-0.00042,-0.001084,0.00097,0.007489,0.019501,0.008343,-0.001908
1624165231113253355,85,1624165231113253355,0.005948,-0.001815,0.002297,0.999505,1.2e-05,0.031429,-0.000284,0.00126,0.001227,0.005351,0.019918,0.008329,-0.003131
1624165231213250160,86,1624165231213250160,0.005923,-0.006068,0.001055,0.999509,7.7e-05,0.031325,-0.000224,0.002262,-0.008932,0.000687,0.01706,0.004884,-0.000738
1624165231313246965,87,1624165231313246965,0.005596,-0.004247,9e-06,0.999512,0.000152,0.031207,-0.000314,0.001793,-0.004013,-0.000529,0.017238,0.008064,-0.002606
1624165231413243771,88,1624165231413243771,0.005294,-0.003483,0.000206,0.999509,0.000142,0.03133,-0.000238,-0.000456,-0.002862,0.000827,0.021113,0.010146,-0.003786
1624165231513240337,89,1624165231513240337,0.005877,-0.000257,0.000676,0.999508,-1.8e-05,0.031334,-0.000296,0.000724,0.001999,0.001636,0.016216,0.00783,-0.001271
1624165231613237143,90,1624165231613237143,0.006079,-0.006066,0.002095,0.999512,-0.000138,0.031217,-0.000388,0.000201,-0.009656,0.00528,0.018557,0.00671,-0.002507
1624165231713233948,91,1624165231713233948,0.005786,-0.009602,0.000971,0.999514,0.000102,0.031145,-0.000429,4.9e-05,-0.014101,0.003593,0.019854,0.007863,-0.003778
1624165231813230753,92,1624165231813230753,0.005833,-0.005829,0.001302,0.999514,8e-05,0.031161,-0.00018,0.000332,-0.005271,0.00341,0.014483,0.003579,-0.000532
1624165231913227320,93,1624165231913227320,0.005156,-0.004012,0.001833,0.999509,-7.3e-05,0.031309,-0.000577,-0.001539,-0.001685,0.005346,0.019717,0.00849,-0.002075
1624165232013224125,94,1624165232013224125,0.003009,-0.004097,0.001487,0.999509,6.7e-05,0.031303,-0.000346,-0.005871,-0.002231,0.003193,0.015839,0.005678,-0.001126
1624165232113220930,95,1624165232113220930,0.004419,-0.003005,0.000848,0.999509,-8.6e-05,0.031308,-0.000343,-0.00172,0.000727,0.002195,0.018136,0.006933,-0.001973
1624165232213217735,96,1624165232213217735,0.004742,-0.001402,0.001219,0.999507,0.000141,0.031395,-0.000241,-0.002081,0.004045,0.00389,0.018287,0.006334,-0.001954
1624165232313214302,97,1624165232313214302,0.002917,-0.000154,0.000128,0.999514,4.9e-05,0.031156,-0.000548,-0.004875,0.00573,0.002628,0.020014,0.008425,-0.003749
1624165232413211107,98,1624165232413211107,0.003533,0.002851,-3.5e-05,0.999511,-6.4e-05,0.031232,-0.000547,-0.002182,0.008404,0.003563,0.01852,0.008628,-0.002625
1624165232513207912,99,1624165232513207912,0.00341,-0.002592,-0.000575,0.999508,-3.8e-05,0.031335,-0.000538,-0.002253,-0.006691,0.001707,0.019307,0.009687,-0.002192
1624165232613204718,100,1624165232613204718,0.004536,-0.000471,0.001738,0.999511,-4e-05,0.031262,-0.000264,0.00087,-0.002098,0.007833,0.019213,0.008031,-0.002426
1624165232713201284,101,1624165232713201284,0.006444,-0.000569,0.001383,0.999511,0.00026,0.031254,-8.3e-05,0.005065,-0.002337,0.005478,0.020939,0.009761,-0.003021
1624165232813198090,102,1624165232813198090,0.003496,-0.004763,-0.000372,0.999509,0.000131,0.031312,-0.000189,-0.00213,-0.010391,0.001048,0.018155,0.008046,-0.001575
1624165232913194895,103,1624165232913194895,0.005947,-0.006034,0.000145,0.999512,0.00025,0.031231,-0.000343,0.003552,-0.011999,0.002046,0.019435,0.007492,-0.004052
1624165233013191462,104,1624165233013191462,0.006173,-0.003099,-0.000386,0.999506,9e-06,0.031404,-0.000387,0.003072,-0.005425,-0.000206,0.019588,0.008194,-0.002568
1624165233113188267,105,1624165233113188267,0.004901,-0.003303,0.001282,0.999512,3e-06,0.031233,-0.000191,-0.000156,-0.006032,0.004272,0.01807,0.009507,-0.002317
1624165233213185072,106,1624165233213185072,0.004815,-0.005017,-0.000435,0.99951,-2e-05,0.031287,-0.000421,-0.001396,-0.008204,0.001667,0.019599,0.008424,-0.004159
1624165233313181877,107,1624165233313181877,0.008433,-0.001672,0.001175,0.999504,3.6e-05,0.03147,-0.000333,0.004582,0.000915,0.002865,0.01908,0.006679,-0.001954
1624165233413178444,108,1624165233413178444,0.006003,0.001029,0.001781,0.999512,-9.4e-05,0.031227,-0.000424,-0.001813,0.006822,0.005993,0.017033,0.00764,-0.001824
1624165233513175249,109,1624165233513175249,0.006891,-0.0016,0.000605,0.999511,2.2e-05,0.031254,-0.000248,0.000132,-0.000629,0.001807,0.019146,0.007417,-0.001185
1624165233613172054,110,1624165233613172054,0.006532,0.000975,0.00252,0.999516,3.3e-05,0.031094,-0.000341,-0.001391,0.004759,0.007327,0.018063,0.006722,-0.004644
1624165233713168859,111,1624165233713168859,0.007272,0.005096,0.001346,0.999508,0.000132,0.031354,-0.000564,0.000465,0.008871,0.003672,0.019326,0.008416,-0.002515
1624165233813165426,112,1624165233813165426,0.005509,0.000717,0.002975,0.999511,-0.000112,0.031249,-0.00028,-0.004408,-0.002443,0.008236,0.01964,0.00979,-0.000881
1624165233913162231,113,1624165233913162231,0.004303,-0.001244,0.002034,0.999512,7e-05,0.031208,-0.000284,-0.006404,-0.008166,0.003987,0.018794,0.007305,-0.001466
1624165234013159037,114,1624165234013159037,0.003334,0.000291,0.002485,0.999514,-6.8e-05,0.031141,-0.000259,-0.006481,-0.002126,0.004271,0.015382,0.005157,-0.003338
1624165234113155842,115,1624165234113155842,0.003699,0.000698,-0.000495,0.999512,-9.6e-05,0.031206,-0.000338,-0.003499,-0.001768,-0.003728,0.016648,0.004652,-0.001911
1624165234213152409,116,1624165234213152409,0.001644,-0.003992,-7.2e-05,0.999511,5e-05,0.031254,-0.000245,-0.007902,-0.00937,-0.000583,0.018113,0.008263,-0.002385
1624165234313149214,117,1624165234313149214,0.005446,-0.00291,0.000576,0.999508,0.000148,0.031331,-0.0003,0.001948,-0.005664,0.001612,0.017792,0.008756,-0.003504
1624165234413146019,118,1624165234413146019,0.004823,-0.00427,-0.000165,0.999514,0.000143,0.031161,-0.000346,0.00171,-0.007789,-0.000116,0.018983,0.007041,-0.002066
1624165234513142824,119,1624165234513142824,0.00488,-0.005533,0.000473,0.99951,-5.4e-05,0.031284,-0.000312,0.00158,-0.007993,0.003408,0.019068,0.009328,-0.001976
1624165234613139391,120,1624165234613139391,0.005004,0.000245,0.000121,0.999508,7.4e-05,0.031332,-0.000493,0.002168,0.005627,0.002378,0.017995,0.006523,-0.003068
1624165234713136196,121,1624165234713136196,0.00601,-0.004139,0.001281,0.999515,-3.1e-05,0.031128,-0.000389,0.00388,-0.004804,0.004785,0.017536,0.008869,-0.001394
1624165234813133001,122,1624165234813133001,0.005061,-0.00536,0.000747,0.999511,3.2e-05,0.031264,-0.000294,0.000348,-0.007691,0.002883,0.018717,0.007626,-0.000847
1624165234913129568,123,1624165234913129568,0.004847,-0.002003,-0.00024,0.999512,2.1e-05,0.031209,-0.000342,-0.001736,0.002688,0.001971,0.017135,0.009019,-0.005531
1624165235013126373,124,1624165235013126373,0.004995,-0.003385,0.001102,0.99951,0.000242,0.031289,-0.000434,0.000543,-0.006284,0.005606,0.007668,0.009291,0.008055
1624165235113123178,125,1624165235113123178,0.005024,0.00095,-4.5e-05,0.999506,-9.5e-05,0.031397,-0.000393,0.001039,0.000962,0.003228,0.024656,0.009401,0.009168
1624165235213119984,126,1624165235213119984,0.005436,-0.000172,-0.000591,0.999511,-0.000232,0.031255,-0.000342,0.000629,0.001648,0.001471,0.031447,0.003539,-0.011548
1624165235313116550,127,1624165235313116550,0.006964,-0.000779,-0.001123,0.999511,0.000327,0.031239,-0.000369,0.005057,-0.0004,0.001596,0.008528,0.009987,-0.00573
1624165235413113356,128,1624165235413113356,0.005604,-0.000404,0.00083,0.999512,3.5e-05,0.03123,-0.000546,-0.000146,-0.009067,0.006985,0.019744,0.009219,0.010384
1624165235513110161,129,1624165235513110161,0.004694,-0.006752,0.000967,0.99951,-0.000244,0.03129,-0.000332,-0.002739,-0.015475,0.008198,0.022514,0.007758,-0.00023
1624165235613106966,130,1624165235613106966,0.006196,-0.006276,0.000307,0.999512,1.1e-05,0.031215,-0.000209,0.002129,-0.008447,0.003835,0.014458,0.008024,-0.011951
1624165235713103533,131,1624165235713103533,0.007876,-0.003791,0.001394,0.999507,0.000405,0.031389,-0.000404,0.005682,-0.007311,0.006612,0.017168,0.014074,0.004127
1624165235813100338,132,1624165235813100338,0.008415,0.000427,-0.000361,0.999505,1.1e-05,0.031443,-0.000254,0.005221,0.004833,0.000355,0.022852,0.008122,0.003212
1624165235913097143,133,1624165235913097143,0.009178,0.000242,0.00055,0.999505,1.4e-05,0.031429,-0.000499,0.004491,0.001339,0.003812,0.019073,0.011099,-0.004757
1624165236013093948,134,1624165236013093948,0.006142,0.004877,0.001108,0.999511,0.000303,0.031239,-0.000632,-0.001527,0.00881,0.003905,0.02348,0.0049,0.002269
1624165236113090515,135,1624165236113090515,0.006562,0.003797,-0.001336,0.99951,8.4e-05,0.031278,-0.000471,-0.002324,5.4e-05,-0.002136,0.018818,0.006613,0.012279
1624165236213087320,136,1624165236213087320,0.005473,0.002294,-0.002563,0.999509,-0.000296,0.03131,-0.000242,-0.004079,-0.003812,-0.004228,0.024354,0.00526,0.008273
1624165236313084126,137,1624165236313084126,0.004999,0.001135,-0.00311,0.999512,4.7e-05,0.031228,-0.000522,-0.005475,-0.005996,-0.001812,0.013448,0.015249,0.004932
1624165236413080931,138,1624165236413080931,0.004733,0.002433,-0.002369,0.999508,2.7e-05,0.031351,-0.000419,-0.004543,-0.002946,-0.001167,-0.005384,0.000993,0.003303
1624165236513077497,139,1624165236513077497,0.005132,-0.004469,-0.0026,0.999511,-0.000128,0.031237,-0.000271,-0.00467,-0.023158,0.001337,0.031413,0.009871,0.016248
1624165236613074303,140,1624165236613074303,0.008419,0.000268,-0.001083,0.999507,0.000182,0.031366,-0.000318,0.004413,-0.002872,0.002011,-0.004816,0.011118,-0.008164
1624165236713071108,141,1624165236713071108,0.00512,-0.000686,-0.000982,0.999503,0.000261,0.031515,-0.000328,-0.000516,-0.006906,0.000982,0.009664,-0.009811,0.001076
1624165236813067675,142,1624165236813067675,0.002819,-9.7e-05,-0.000641,0.999508,2.3e-05,0.031352,-0.000517,-0.001064,-0.011028,0.001268,0.022718,-0.001972,0.010644
1624165236913064480,143,1624165236913064480,0.005479,0.005196,-2.6e-05,0.999496,-0.0002,0.031722,-0.000454,0.006524,0.010768,0.004732,-0.041932,0.014222,-0.010944
1624165237013061285,144,1624165237013061285,0.004223,-0.000294,0.000255,0.999495,0.000288,0.031744,-0.000667,-0.011933,-0.011172,0.008204,0.039532,0.005623,0.013233
1624165237113058090,145,1624165237113058090,0.00268,0.005315,-0.001278,0.999474,0.00038,0.032422,-0.000412,-0.015088,-0.008633,0.002494,-0.003347,-0.000114,0.022309
1624165237213054657,146,1624165237213054657,0.002455,0.004114,-0.001398,0.99948,0.000136,0.032228,-0.00054,0.000555,-0.002624,-0.00145,-0.012393,0.003448,0.015084
1624165237313051462,147,1624165237313051462,0.003147,0.004835,-0.001869,0.999475,0.000372,0.032366,-0.000831,-0.004066,-0.013247,-0.002788,-0.010192,0.003777,0.006065
1624165237413048267,148,1624165237413048267,0.002786,0.005942,-0.002507,0.999482,0.000776,0.032158,-0.00064,-0.007409,-0.00605,0.002438,0.001695,0.00479,0.012001
1624165237513045073,149,1624165237513045073,0.002713,0.005783,-0.003159,0.999469,0.000338,0.032565,-0.000615,-0.002658,-0.007153,-0.00192,0.003438,-0.00113,0.013389
1624165237613041639,150,1624165237613041639,0.002908,0.004657,-0.003613,0.999469,-1.5e-05,0.032577,-0.000617,0.005782,-0.007098,0.000792,0.006789,0.015517,0.011809
1624165237713038445,151,1624165237713038445,0.003181,0.009923,-0.00303,0.999463,8.9e-05,0.032744,-0.000741,-0.001355,-0.000347,-0.002664,-0.009933,-0.007187,0.001066
1624165237813035250,152,1624165237813035250,0.004678,0.004939,-0.003377,0.999471,0.000403,0.032496,-0.000489,-0.000312,-0.012265,-0.000243,-0.024713,-0.000785,0.006009
1624165237913032055,153,1624165237913032055,0.005261,0.007297,-0.003931,0.999479,0.000457,0.032258,-0.000834,0.011354,-0.004971,-0.003286,0.004991,-0.011814,0.011289
