time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1624182044131734371,12,1624182044131734371,-0.005691,0.014511,-0.002021,0.999712,9.3e-05,0.019444,-0.014034,-0.001791,-0.000488,0.005881,0.010918,0.002737,-0.005365
1624182044231731653,13,1624182044231731653,-0.005702,0.012479,-0.002065,0.999711,0.000139,0.019469,-0.014079,-0.001966,-0.004322,0.006139,0.009589,0.001837,-0.005177
1624182044331728935,14,1624182044331728935,-0.006633,0.012739,-0.00234,0.999711,0.0002,0.019442,-0.014085,-0.003991,-0.005403,0.005408,0.011805,0.002314,-0.005468
1624182044431726217,15,1624182044431726217,-0.004633,0.014727,-0.002064,0.999709,0.000134,0.019547,-0.014095,0.001184,-0.001577,0.006577,0.013551,0.00373,-0.006662
1624182044531723499,16,1624182044531723499,-0.005541,0.011687,-0.001013,0.999712,0.000163,0.019403,-0.01407,-0.002206,-0.008232,0.009647,0.009059,0.002626,-0.005462
1624182044631721020,17,1624182044631721020,-0.004596,0.011588,0.000139,0.999718,7.6e-05,0.019117,-0.014025,0.001272,-0.006768,0.011897,0.011381,0.003019,-0.005011
1624182044731718302,18,1624182044731718302,-0.005033,0.010357,-0.001049,0.999712,0.000166,0.019413,-0.014055,-0.000555,-0.009383,0.008452,0.010777,0.004108,-0.004099
1624182044831715584,19,1624182044831715584,-0.004945,0.010118,-0.001174,0.999708,0.000121,0.019599,-0.014102,-0.001149,-0.009294,0.008395,0.011525,0.003153,-0.00445
1624182044931712866,20,1624182044931712866,-0.006288,0.010952,-0.001259,0.999714,0.000122,0.019332,-0.014022,-0.004035,-0.00707,0.007137,0.013052,0.003548,-0.005904
1624182045031710148,21,1624182045031710148,-0.005451,0.009006,-0.001135,0.999715,0.0001,0.019279,-0.014027,-0.00199,-0.011194,0.007676,0.011005,0.002325,-0.006077
1624182045131707668,22,1624182045131707668,-0.007797,0.011159,-0.002225,0.999712,-1e-06,0.019443,-0.014029,-0.007105,-0.006728,0.00469,0.008672,0.006126,-0.003833
1624182045231704950,23,1624182045231704950,-0.006669,0.010566,-0.002739,0.999711,4.4e-05,0.01948,-0.014074,-0.003588,-0.006707,0.004595,0.01037,0.004638,-0.005342
1624182045331702232,24,1624182045331702232,-0.00681,0.010788,-0.002162,0.999712,5.5e-05,0.019411,-0.014067,-0.003815,-0.006109,0.007027,0.011911,0.005276,-0.005419
1624182045431699514,25,1624182045431699514,-0.003973,0.009391,-0.002294,0.999712,0.000179,0.019378,-0.014087,0.003265,-0.008863,0.007818,0.010714,0.002406,-0.004503
1624182045531696796,26,1624182045531696796,-0.004522,0.010856,-0.002598,0.99971,0.000182,0.019499,-0.014099,0.000428,-0.006063,0.006868,0.010709,0.001766,-0.005533
1624182045631694317,27,1624182045631694317,-0.005837,0.015514,-0.000563,0.999718,4e-06,0.01916,-0.014016,-0.001533,0.002967,0.012096,0.010442,0.001294,-0.004255
1624182045731691599,28,1624182045731691599,-0.004371,0.012313,-0.001185,0.999713,0.000108,0.019376,-0.014076,0.000609,-0.004161,0.010956,0.00889,0.002946,-0.004658
1624182045831688881,29,1624182045831688881,-0.005611,0.0113,-0.000895,0.999715,9.2e-05,0.019245,-0.014071,-0.002896,-0.006327,0.011346,0.010771,0.002619,-0.004942
1624182045931686163,30,1624182045931686163,-0.006864,0.011177,-0.000585,0.999715,9.9e-05,0.019273,-0.014042,-0.005644,-0.007219,0.011491,0.010278,0.002531,-0.005614
1624182046031683445,31,1624182046031683445,-0.005652,0.013401,-0.001233,0.999712,0.000119,0.01942,-0.014052,-0.002191,-0.002082,0.009109,0.011216,0.002729,-0.004758
1624182046131680727,32,1624182046131680727,-0.004319,0.014202,-0.001649,0.999711,0.000161,0.01945,-0.014078,0.0011,-0.000847,0.008216,0.013017,0.003517,-0.005594
1624182046231678247,33,1624182046231678247,-0.003823,0.011604,-0.001565,0.999711,0.000264,0.019448,-0.01408,0.001078,-0.008058,0.007728,0.009678,0.001978,-0.004748
1624182046331675529,34,1624182046331675529,-0.00293,0.008293,-0.002201,0.999709,0.000235,0.019513,-0.014119,0.001967,-0.012944,0.006385,0.011756,0.001825,-0.006411
1624182046431672812,35,1624182046431672812,-0.00081,0.00757,-0.002388,0.999711,0.000303,0.019447,-0.014065,0.005769,-0.013369,0.007565,0.010001,0.003436,-0.004091
1624182046531670094,36,1624182046531670094,0.001407,0.002113,-0.001917,0.999711,0.000416,0.019441,-0.014119,0.008739,-0.022627,0.009715,0.013392,0.003047,-0.00592
1624182046631667376,37,1624182046631667376,0.001916,0.003629,-0.002954,0.99971,0.000389,0.019531,-0.014079,0.00731,-0.016763,0.007718,0.012745,0.001837,-0.006159
1624182046731664896,38,1624182046731664896,0.002525,0.006176,-0.002656,0.999712,0.000268,0.019436,-0.014058,0.006865,-0.009046,0.008503,0.014452,0.004422,-0.005801
1624182046831662178,39,1624182046831662178,0.002138,0.004518,-0.002239,0.999713,0.000362,0.019394,-0.014054,0.003078,-0.011734,0.010688,0.010131,0.003866,-0.005575
1624182046931659460,40,1624182046931659460,0.002468,0.006972,-0.003049,0.999708,0.00037,0.019606,-0.014085,0.001913,-0.004586,0.008011,0.012996,0.001986,-0.005334
1624182047031656742,41,1624182047031656742,0.000859,0.00734,-0.003342,0.999705,0.000252,0.019718,-0.014144,-0.00398,-0.003669,0.007479,0.013742,0.004819,-0.006123
1624182047131654024,42,1624182047131654024,0.001626,0.006558,-0.00346,0.999709,0.000279,0.019528,-0.014115,-0.001843,-0.00554,0.007266,0.009504,0.002458,-0.005308
1624182047231651306,43,1624182047231651306,0.001489,0.004592,-0.003298,0.99971,0.00036,0.019508,-0.014106,-0.003187,-0.00979,0.00894,0.009026,0.001484,-0.00525
1624182047331648827,44,1624182047331648827,0.001133,0.004549,-0.002444,0.999712,0.000342,0.019443,-0.01406,-0.003211,-0.008468,0.011019,0.007694,0.001979,-0.003912
1624182047431646109,45,1624182047431646109,0.002509,0.006073,-0.001526,0.999711,0.000341,0.019471,-0.014065,0.000492,-0.004641,0.013304,0.011372,0.003733,-0.00536
1624182047531643391,46,1624182047531643391,0.000212,0.007872,-0.000143,0.999716,0.000275,0.01928,-0.013998,-0.004946,-0.001962,0.014715,0.010951,0.002007,-0.004733
1624182047631640673,47,1624182047631640673,0.000715,0.009006,9.7e-05,0.999715,0.000308,0.019304,-0.014018,-0.003263,0.000698,0.014645,0.010374,0.00308,-0.004658
1624182047731637955,48,1624182047731637955,-0.000808,0.006418,-3.7e-05,0.999711,0.000209,0.019455,-0.014084,-0.007874,-0.005452,0.012689,0.014772,0.004072,-0.005401
1624182047831635475,49,1624182047831635475,-0.00131,0.006186,-0.000896,0.999712,0.000185,0.019451,-0.014045,-0.007906,-0.005212,0.009163,0.011474,0.001969,-0.005168
1624182047931632757,50,1624182047931632757,-0.001832,0.006568,-0.001577,0.999711,7.5e-05,0.019499,-0.014024,-0.008288,-0.005577,0.006756,0.010109,0.002545,-0.004271
1624182048031630039,51,1624182048031630039,-0.002819,0.010313,-0.001261,0.999713,7.4e-05,0.019411,-0.01403,-0.008772,0.002345,0.008162,0.011304,0.004076,-0.006353
1624182048131627321,52,1624182048131627321,-0.001148,0.00577,-0.00247,0.999712,0.000265,0.01941,-0.014053,-0.003994,-0.007295,0.005524,0.01142,0.000786,-0.005046
1624182048231624603,53,1624182048231624603,-0.003076,0.010497,-0.001754,0.999712,0.000264,0.019423,-0.014057,-0.00737,0.002946,0.008181,0.012788,0.003244,-0.004881
1624182048331622124,54,1624182048331622124,-0.003273,0.010964,-0.00157,0.999714,0.000156,0.019307,-0.014043,-0.006802,0.001524,0.009032,0.010267,0.002179,-0.005421
1624182048431619406,55,1624182048431619406,-0.001637,0.010179,-0.001448,0.999715,0.000217,0.019256,-0.014051,-0.001907,-0.000267,0.008414,0.012583,0.003932,-0.005019
1624182048531616688,56,1624182048531616688,-0.000819,0.008326,-0.001998,0.99971,0.000217,0.019519,-0.014074,-0.001005,-0.005396,0.007106,0.009479,0.003064,-0.003916
1624182048631613970,57,1624182048631613970,0.001212,0.007972,-0.002478,0.999711,0.000303,0.019486,-0.014073,0.002878,-0.005204,0.005956,0.012453,0.002743,-0.005667
1624182048731611252,58,1624182048731611252,0.001274,0.009682,-0.001668,0.999713,0.000333,0.019384,-0.014072,0.002081,-0.002301,0.008421,0.011478,0.003382,-0.006091
1624182048831608534,59,1624182048831608534,0.000575,0.008192,-0.001493,0.999712,0.000241,0.019422,-0.014055,-0.000403,-0.005696,0.008179,0.010631,0.000686,-0.004773
1624182048931606054,60,1624182048931606054,0.00198,0.007293,-0.002784,0.99971,0.000208,0.019491,-0.014085,0.001329,-0.006992,0.005817,0.011909,0.004379,-0.005365
1624182049031603336,61,1624182049031603336,0.000736,0.008291,-0.003114,0.999709,0.000281,0.019563,-0.014104,-0.003521,-0.006186,0.005943,0.011728,0.002611,-0.003754
1624182049131600618,62,1624182049131600618,0.002786,0.001935,-0.003625,0.999708,0.000352,0.019555,-0.014126,-0.000144,-0.017945,0.005823,0.01316,0.004163,-0.006324
1624182049231597900,63,1624182049231597900,0.000996,0.005046,-0.003165,0.999712,0.000327,0.019416,-0.014045,-0.004156,-0.009802,0.00784,0.010968,0.001097,-0.004326
1624182049331595182,64,1624182049331595182,0.002511,0.004411,-0.004273,0.999706,0.000414,0.019682,-0.014111,-0.002057,-0.009929,0.005946,0.012404,0.004059,-0.005006
1624182049431592703,65,1624182049431592703,0.002549,0.003498,-0.003516,0.99971,0.000334,0.019482,-0.014091,-0.001385,-0.010693,0.007728,0.010465,-0.000482,-0.004955
1624182049531589985,66,1624182049531589985,0.001292,0.004079,-0.002807,0.999711,0.000292,0.019445,-0.014063,-0.00404,-0.008745,0.010449,0.011657,0.003073,-0.005135
1624182049631587267,67,1624182049631587267,0.000931,0.004114,-0.003177,0.999713,0.000302,0.019363,-0.014034,-0.004645,-0.007519,0.00854,0.013498,0.004649,-0.006301
1624182049731584549,68,1624182049731584549,0.000128,0.005763,-0.00376,0.999709,0.000206,0.019594,-0.014053,-0.006754,-0.003718,0.008578,0.013161,0.002395,-0.005451
1624182049831581831,69,1624182049831581831,-0.000223,0.004978,-0.00221,0.999712,0.000186,0.019411,-0.014071,-0.006131,-0.00645,0.012759,0.010726,0.001212,-0.005301
1624182049931579351,70,1624182049931579351,0.001713,0.001069,-0.00237,0.999711,0.000263,0.019498,-0.014054,-0.002065,-0.014821,0.012779,0.011864,0.002764,-0.006264
1624182050031576633,71,1624182050031576633,3.9e-05,0.000966,-0.002868,0.999713,0.00027,0.019391,-0.014013,-0.005707,-0.012506,0.009833,0.011167,0.000893,-0.005684
1624182050131573915,72,1624182050131573915,-0.000339,0.006025,-0.003082,0.999712,0.000196,0.01943,-0.014013,-0.005224,-0.000853,0.009391,0.01093,0.002128,-0.005292
1624182050231571198,73,1624182050231571198,-0.002044,0.007889,-0.002196,0.999714,0.000137,0.019331,-0.014007,-0.008217,0.001311,0.011272,0.011367,0.003135,-0.005106
1624182050331568480,74,1624182050331568480,-0.002214,0.007594,-0.002735,0.999715,0.000129,0.019285,-0.01401,-0.007594,0.000176,0.010407,0.010691,0.003764,-0.004861
1624182050431565762,75,1624182050431565762,-0.002378,0.005956,-0.002958,0.999714,0.000194,0.019336,-0.014042,-0.006941,-0.004506,0.00922,0.013292,0.003668,-0.00543
1624182050531563282,76,1624182050531563282,7.5e-05,0.008091,-0.003733,0.999711,0.000217,0.01948,-0.014069,-0.001095,-0.000403,0.007714,0.010991,0.002963,-0.00517
1624182050631560564,77,1624182050631560564,0.000569,0.006647,-0.003336,0.999709,0.000212,0.019549,-0.014066,-0.000551,-0.003529,0.00883,0.009945,0.001713,-0.005155
1624182050731557846,78,1624182050731557846,0.000373,0.006185,-0.003558,0.999712,0.00019,0.019425,-0.014061,-0.001715,-0.00348,0.008673,0.013158,0.003507,-0.005883
1624182050831555128,79,1624182050831555128,-0.00039,0.008474,-0.003386,0.999711,4.2e-05,0.019491,-0.014051,-0.003715,0.001268,0.009643,0.01023,0.002794,-0.005162
1624182050931552410,80,1624182050931552410,0.000279,0.007853,-0.00549,0.999707,0.000247,0.019625,-0.014136,-0.003538,-0.00117,0.004632,0.011513,0.002367,-0.004869
1624182051031549931,81,1624182051031549931,0.000227,0.008225,-0.005001,0.999707,0.000255,0.019607,-0.014121,-0.003735,-0.001304,0.008101,0.0107,0.003782,-0.007
1624182051131547213,82,1624182051131547213,-0.000444,0.008576,-0.003325,0.999708,0.000199,0.019582,-0.014103,-0.004986,-0.001272,0.012533,0.011231,0.001955,-0.004226
1624182051231544495,83,1624182051231544495,-0.001359,0.008644,-0.002591,0.99971,0.000187,0.019522,-0.014082,-0.006911,-0.001514,0.013867,0.0119,0.001783,-0.005213
1624182051331541777,84,1624182051331541777,-0.002224,0.009171,-0.002672,0.999709,0.000165,0.019538,-0.014103,-0.009092,-0.001708,0.012568,0.012271,0.001322,-0.005159
1624182051431539059,85,1624182051431539059,-0.002621,0.012001,-0.002905,0.999712,6.5e-05,0.01945,-0.014053,-0.008087,0.002944,0.011014,0.00903,0.003515,-0.005302
1624182051531536579,86,1624182051531536579,-0.002265,0.013014,-0.002285,0.999714,0.000171,0.019332,-0.014053,-0.006442,0.003489,0.013584,0.013229,0.006204,-0.005119
1624182051631533861,87,1624182051631533861,-0.001877,0.011052,-0.002594,0.999713,0.000156,0.019365,-0.014073,-0.005135,-0.00238,0.011809,0.010168,0.002076,-0.004196
1624182051731531143,88,1624182051731531143,-0.0005,0.011598,-0.003086,0.999712,0.000125,0.019445,-0.014051,-0.00154,-0.001297,0.010517,0.010948,0.000968,-0.005247
1624182051831528425,89,1624182051831528425,0.00092,0.006226,-0.003973,0.99971,0.000115,0.019511,-0.014097,0.000798,-0.012589,0.008693,0.009306,0.003269,-0.003481
1624182051931525707,90,1624182051931525707,0.000152,0.006528,-0.00365,0.999713,1.4e-05,0.019378,-0.014055,-0.001828,-0.011396,0.00949,0.013865,0.003578,-0.00692
1624182052031522989,91,1624182052031522989,-0.001441,0.007721,-0.001752,0.999717,5.4e-05,0.019211,-0.013974,-0.005319,-0.008752,0.01426,0.01005,0.00212,-0.00429
1624182052131520510,92,1624182052131520510,-0.001217,0.009434,-0.002463,0.999712,0.000151,0.019428,-0.014047,-0.005068,-0.004099,0.012069,0.012651,0.003,-0.004825
1624182052231517792,93,1624182052231517792,-0.002007,0.010645,-0.003045,0.99971,0.000123,0.019491,-0.0141,-0.007015,-0.002633,0.010579,0.013209,0.003428,-0.006571
1624182052331515074,94,1624182052331515074,-0.00242,0.013312,-0.002593,0.999714,4.8e-05,0.019362,-0.014021,-0.006593,0.001713,0.010883,0.008499,0.00098,-0.005609
1624182052431512356,95,1624182052431512356,-0.00298,0.014374,-0.001865,0.999714,-5.1e-05,0.01933,-0.014046,-0.007546,0.002286,0.012693,0.012368,0.003931,-0.005761
1624182052531509638,96,1624182052531509638,-0.003896,0.015372,-0.002452,0.999713,5e-05,0.019365,-0.014041,-0.008942,0.002585,0.010918,0.010183,0.002852,-0.005506
1624182052631507158,97,1624182052631507158,-0.005013,0.014141,-0.002683,0.999711,7.9e-05,0.019451,-0.014087,-0.010656,-0.001546,0.00997,0.012578,0.002557,-0.006726
1624182052731504440,98,1624182052731504440,-0.00408,0.012184,-0.002976,0.999711,9.6e-05,0.019487,-0.014051,-0.006651,-0.006992,0.008992,0.011222,0.003075,-0.005943
1624182052831501722,99,1624182052831501722,-0.003901,0.01027,-0.002408,0.999713,4.4e-05,0.019384,-0.01407,-0.005767,-0.009783,0.010817,0.01091,0.002871,-0.004922
1624182052931499004,100,1624182052931499004,-0.00318,0.009838,-0.003429,0.999711,0.000132,0.019446,-0.014075,-0.004065,-0.010299,0.008717,0.009067,0.001371,-0.004302
1624182053031496286,101,1624182053031496286,-0.00329,0.009651,-0.003559,0.999712,1e-06,0.01941,-0.014052,-0.004769,-0.010318,0.00894,0.011335,0.003027,-0.005427
1624182053131493568,102,1624182053131493568,-0.002661,0.009231,-0.00235,0.999716,4.1e-05,0.019263,-0.014006,-0.002242,-0.010498,0.01211,0.010341,0.003105,-0.005219
1624182053231491089,103,1624182053231491089,-0.002742,0.010339,-0.00274,0.999716,2.8e-05,0.019248,-0.014023,-0.002505,-0.008218,0.010457,0.011635,0.001639,-0.006341
1624182053331488371,104,1624182053331488371,-0.003824,0.010833,-0.002273,0.999713,-1.9e-05,0.019387,-0.01406,-0.005637,-0.006361,0.011971,0.01195,0.003282,-0.006598
1624182053431485653,105,1624182053431485653,-0.001572,0.009089,-0.002859,0.999713,0.000168,0.019391,-0.014038,5.1e-05,-0.009252,0.00969,0.00928,0.002645,-0.004889
1624182053531482935,106,1624182053531482935,-0.000686,0.008426,-0.003796,0.999708,0.000121,0.019601,-0.014103,0.000652,-0.009795,0.008445,0.013718,0.002019,-0.006238
1624182053631480217,107,1624182053631480217,-7.5e-05,0.008742,-0.003154,0.999711,0.000119,0.019462,-0.014084,0.001309,-0.008648,0.011158,0.011095,0.001165,-0.004288
1624182053731477737,108,1624182053731477737,-0.001865,0.008219,-0.001645,0.999712,0.000201,0.019414,-0.014093,-0.004288,-0.00888,0.014648,0.010583,0.003017,-0.004749
1624182053831475019,109,1624182053831475019,-0.002461,0.006647,-0.00202,0.999713,4.9e-05,0.019373,-0.014033,-0.004805,-0.011297,0.012721,0.009817,0.001808,-0.00526
1624182053931472301,110,1624182053931472301,-0.003196,0.005644,-0.002628,0.999709,8.5e-05,0.019544,-0.014084,-0.007548,-0.011645,0.010389,0.012367,0.002274,-0.005457
1624182054031469584,111,1624182054031469584,-0.003922,0.00624,-0.00199,0.999712,7e-06,0.019431,-0.014069,-0.008261,-0.009783,0.011961,0.009493,0.001585,-0.004425
1624182054131466866,112,1624182054131466866,-0.003548,0.006365,-0.002049,0.999711,7.1e-05,0.01945,-0.014062,-0.006364,-0.008532,0.011279,0.011509,0.003396,-0.005623
1624182054231464386,113,1624182054231464386,-0.002481,0.007703,-0.002387,0.999709,8.9e-05,0.019578,-0.014044,-0.003066,-0.004818,0.010829,0.010742,-0.000275,-0.004622
1624182054331461668,114,1624182054331461668,-0.00373,0.007795,-0.002005,0.999712,0.000183,0.019426,-0.014058,-0.006065,-0.005391,0.011333,0.010187,0.004536,-0.004649
1624182054431458950,115,1624182054431458950,-0.003542,0.007784,-0.001322,0.999714,5.9e-05,0.019329,-0.014011,-0.004619,-0.006066,0.012104,0.009688,0.002143,-0.004249
1624182054531456232,116,1624182054531456232,-0.001291,0.004118,-0.001908,0.999712,0.000232,0.019413,-0.014062,0.000418,-0.011852,0.010034,0.010522,0.000406,-0.004308
1624182054631453514,117,1624182054631453514,-0.005379,0.010689,-0.001897,0.999716,-9.3e-05,0.019265,-0.014005,-0.00878,0.000642,0.009657,0.01322,0.003516,-0.005954
1624182054731450796,118,1624182054731450796,-0.005635,0.009153,-0.00236,0.999714,0.000214,0.019338,-0.01405,-0.00838,-0.002868,0.00797,0.013116,0.003797,-0.005245
1624182054831448317,119,1624182054831448317,-0.00563,0.011213,-0.003288,0.999711,-2e-06,0.01949,-0.014054,-0.007112,0.001245,0.00644,0.011016,0.002313,-0.00418
1624182054931445599,120,1624182054931445599,-0.003802,0.012281,-0.003376,0.999715,0.000179,0.019293,-0.014024,-0.000701,0.002244,0.007405,0.010153,0.00117,-0.005733
1624182055031442881,121,1624182055031442881,-0.003867,0.012462,-0.003128,0.999714,0.000212,0.019324,-0.014063,-0.001657,0.00221,0.008925,0.011826,0.004122,-0.006122
1624182055131440163,122,1624182055131440163,-0.003705,0.006636,-0.001993,0.999714,0.000176,0.019276,-0.014085,-0.001822,-0.010296,0.012903,0.01342,0.002796,-0.00591
1624182055231437445,123,1624182055231437445,-0.003869,0.00532,-0.002513,0.99971,0.000129,0.019535,-0.014066,-0.003401,-0.012577,0.010701,0.009724,0.001701,-0.004532
1624182055331434965,124,1624182055331434965,-0.002177,0.006373,-0.00352,0.99971,0.000145,0.019526,-0.01409,0.000749,-0.008491,0.007831,0.010617,0.002789,-0.006272
1624182055431432247,125,1624182055431432247,-0.002386,0.009144,-0.003257,0.999713,7.6e-05,0.019368,-0.014069,-4e-06,-0.002117,0.009222,0.011798,0.003127,-0.006512
1624182055531429529,126,1624182055531429529,-0.004134,0.010171,-0.002492,0.999714,1e-06,0.019337,-0.014029,-0.00452,-0.000592,0.01108,0.011046,0.002594,-0.00435
1624182055631426811,127,1624182055631426811,-0.005269,0.011747,-0.002586,0.999716,0.000114,0.019272,-0.014016,-0.006407,0.002093,0.010518,0.011229,0.002036,-0.005436
1624182055731424093,128,1624182055731424093,-0.004051,0.010275,-0.002451,0.999715,0.000127,0.019278,-0.014048,-0.002517,-0.002098,0.010643,0.012908,0.003258,-0.005713
1624182055831421614,129,1624182055831421614,-0.004525,0.011787,-0.001705,0.999717,5e-05,0.019196,-0.013997,-0.003557,-0.000434,0.012265,0.010545,0.004534,-0.005316
1624182055931418896,130,1624182055931418896,-0.0049,0.011745,-0.000278,0.999718,1e-05,0.019161,-0.013995,-0.004283,-0.000262,0.015425,0.011157,0.001886,-0.005426
1624182056031416178,131,1624182056031416178,-0.005452,0.013021,-0.000552,0.999716,-6e-06,0.019261,-0.013982,-0.005554,0.00154,0.013718,0.009328,0.001111,-0.004207
1624182056131413460,132,1624182056131413460,-0.004391,0.014389,-0.001255,0.999715,0.0,0.019297,-0.014015,-0.002539,0.003678,0.010575,0.011083,0.001021,-0.00561
1624182056231410742,133,1624182056231410742,-0.00542,0.016063,-0.000956,0.999716,5.9e-05,0.01926,-0.014015,-0.005562,0.005632,0.012093,0.010588,0.00314,-0.004115
1624182056331408024,134,1624182056331408024,-0.003516,0.010367,-0.002163,0.999712,0.000168,0.019384,-0.014085,-0.002326,-0.007192,0.009639,0.013821,0.00399,-0.006104
1624182056431405544,135,1624182056431405544,-0.004468,0.011179,-0.00242,0.999716,4.9e-05,0.019263,-0.014009,-0.004259,-0.005295,0.009074,0.011227,0.002751,-0.004669
1624182056531402826,136,1624182056531402826,-0.00559,0.010769,-0.002814,0.999714,6e-06,0.019324,-0.014068,-0.006916,-0.006443,0.008468,0.012438,0.002896,-0.005498
1624182056631400108,137,1624182056631400108,-0.004798,0.014366,-0.002658,0.999718,9.1e-05,0.01919,-0.013983,-0.003442,0.001288,0.008979,0.012721,0.001474,-0.007847
1624182056731397390,138,1624182056731397390,-0.005761,0.014545,-0.003458,0.999713,9.7e-05,0.019417,-0.014003,-0.006887,-0.000906,0.007977,0.010261,0.003848,-0.004153
1624182056831394672,139,1624182056831394672,-0.00431,0.011982,-0.003902,0.999709,8.7e-05,0.019542,-0.014082,-0.003551,-0.006941,0.007439,0.012073,0.004532,-0.00622
1624182056931392193,140,1624182056931392193,-0.005601,0.015444,-0.002277,0.999716,-0.000158,0.019276,-0.013989,-0.005732,-0.001392,0.012798,0.009086,0.00462,-0.004953
1624182057031389475,141,1624182057031389475,-0.004091,0.014349,-0.002975,0.999713,2e-06,0.019387,-0.01403,-0.00235,-0.003618,0.010514,0.011319,0.002484,-0.006353
1624182057131386757,142,1624182057131386757,-0.004895,0.013798,-0.001503,0.999715,0.000102,0.019246,-0.014063,-0.003806,-0.005832,0.014791,0.012014,0.003144,-0.004956
1624182057231384039,143,1624182057231384039,-0.005636,0.01193,-0.001036,0.999714,8.2e-05,0.019307,-0.014076,-0.005646,-0.009621,0.014964,0.011933,0.004147,-0.005887
1624182057331381321,144,1624182057331381321,-0.005013,0.010212,-0.002577,0.999708,8.3e-05,0.019576,-0.014139,-0.004954,-0.012532,0.009287,0.010389,0.003296,-0.005542
1624182057431378603,145,1624182057431378603,-0.002919,0.010903,-0.001997,0.999713,-1e-06,0.019368,-0.014075,0.000357,-0.009938,0.011547,0.010449,0.001337,-0.004445
1624182057531376123,146,1624182057531376123,-0.003894,0.007702,-0.003114,0.999711,4e-05,0.019447,-0.014098,-0.003485,-0.014987,0.008062,0.010784,0.004861,-0.006305
1624182057631373405,147,1624182057631373405,-0.004855,0.007148,-0.0027,0.999715,2.4e-05,0.01927,-0.014074,-0.004712,-0.015468,0.009911,0.012962,0.004159,-0.00689
1624182057731370687,148,1624182057731370687,-0.004291,0.009437,-0.002004,0.999714,4.3e-05,0.01932,-0.014043,-0.003355,-0.010035,0.011662,0.01197,0.004177,-0.005466
1624182057831367970,149,1624182057831367970,-0.00171,0.005033,-0.002591,0.999709,0.00019,0.019538,-0.014083,0.001286,-0.016855,0.010608,0.013109,0.004663,-0.006076
1624182057931365252,150,1624182057931365252,-0.0027,0.007072,-0.003668,0.999711,0.000151,0.01946,-0.014063,-0.00182,-0.011307,0.007762,0.012393,0.004226,-0.005861
1624182058031362772,151,1624182058031362772,-0.003547,0.006029,-0.00322,0.999715,2.6e-05,0.019313,-0.014025,-0.003821,-0.012568,0.009226,0.009808,0.003344,-0.00627
1624182058131360054,152,1624182058131360054,-0.006199,0.007067,-0.002547,0.999717,2.4e-05,0.019209,-0.014021,-0.009534,-0.009812,0.009767,0.011188,0.002548,-0.004474
1624182058231357336,153,1624182058231357336,-0.007283,0.009799,-0.002027,0.999716,-5.2e-05,0.019257,-0.014008,-0.010367,-0.003818,0.01134,0.01012,0.003174,-0.005715
