time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1623492962381024599,17,1623492962381024599,-0.005848,0.000321,-0.00709,0.999695,9.3e-05,0.024459,-0.0034,-0.000282,-0.003575,-0.002827,0.012964,0.004864,-0.004385
1623492962481023312,18,1623492962481023312,-0.005877,-0.002263,-0.005412,0.999691,0.000152,0.024599,-0.003555,-0.000635,-0.009777,-0.001104,0.011295,0.002414,-0.006135
1623492962581021786,19,1623492962581021786,-0.003393,-0.00098,-0.008765,0.999698,6.6e-05,0.024363,-0.003174,0.005562,-0.003451,-0.006065,0.010704,0.003047,-0.004499
1623492962681020498,20,1623492962681020498,-0.008297,-0.001236,-0.005029,0.999698,0.000106,0.024294,-0.003517,-0.005208,-0.004691,-0.000668,0.013067,0.004347,-0.004611
1623492962781019211,21,1623492962781019211,-0.006971,0.001357,-0.008289,0.999695,4e-05,0.024428,-0.003411,-0.001482,0.002235,-0.004751,0.011791,0.003995,-0.003069
1623492962881017923,22,1623492962881017923,-0.006998,0.000611,-0.008005,0.999694,0.000191,0.024436,-0.00376,-0.000236,-0.001275,-0.004001,0.011632,0.000577,-0.003647
1623492962981016636,23,1623492962981016636,-0.005681,-0.00264,-0.010389,0.999687,9.3e-05,0.024697,-0.003753,0.002907,-0.012293,-0.006604,0.010898,0.002187,-0.003988
1623492963081015110,24,1623492963081015110,-0.007423,-0.000459,-0.013031,0.999691,0.00012,0.024594,-0.003437,-0.000375,-0.004117,-0.010182,0.012258,0.00408,-0.00339
1623492963181013823,25,1623492963181013823,-0.006303,-0.000488,-0.012216,0.999691,8.9e-05,0.024547,-0.00378,0.001651,-0.003647,-0.006561,0.010667,0.003751,-0.004901
1623492963281012535,26,1623492963281012535,-0.005162,-0.001227,-0.012033,0.999687,7.5e-05,0.024714,-0.003757,0.003271,-0.004955,-0.006036,0.011623,0.002341,-0.0041
1623492963381011248,27,1623492963381011248,-0.004935,0.00038,-0.015857,0.999686,7.9e-05,0.024744,-0.003834,0.003906,-0.000886,-0.011715,0.010361,0.002105,-0.004458
1623492963481009722,28,1623492963481009722,-0.005481,-0.001556,-0.013414,0.999693,0.000113,0.024421,-0.004126,0.002543,-0.008602,-0.006707,0.010522,-7.1e-05,-0.00437
1623492963581008434,29,1623492963581008434,-0.002859,-0.000315,-0.014511,0.999691,0.000147,0.024542,-0.003709,0.009298,-0.002667,-0.007848,0.011925,0.003738,-0.004305
1623492963681007147,30,1623492963681007147,-0.001227,-0.000358,-0.014141,0.999688,1.8e-05,0.024722,-0.003524,0.010734,-0.00231,-0.007293,0.011433,0.004343,-0.004408
1623492963781005859,31,1623492963781005859,-0.003998,-0.000981,-0.0147,0.999683,8.3e-05,0.02487,-0.003686,0.001431,-0.004277,-0.007748,0.011037,0.003148,-0.003622
1623492963881004333,32,1623492963881004333,-0.005349,0.00062,-0.013865,0.999685,7e-06,0.024852,-0.003489,-0.002881,0.001152,-0.007001,0.013313,0.001599,-0.003976
1623492963981003046,33,1623492963981003046,-0.001649,-0.002132,-0.012582,0.999683,3.5e-05,0.024927,-0.003421,0.005677,-0.005489,-0.005825,0.012259,0.002488,-0.003821
1623492964081001759,34,1623492964081001759,-0.001708,-0.001499,-0.012501,0.999692,0.000138,0.024548,-0.003521,0.005714,-0.004527,-0.004789,0.010729,0.001658,-0.00355
1623492964181000471,35,1623492964181000471,-0.001931,-0.001721,-0.012728,0.999697,8.4e-05,0.024355,-0.003479,0.003981,-0.00278,-0.005097,0.012778,0.003638,-0.003632
1623492964280998945,36,1623492964280998945,-0.002367,-0.00082,-0.009092,0.999689,8.7e-05,0.024685,-0.003454,0.002006,-0.000181,0.001113,0.012489,0.005971,-0.004335
1623492964380997658,37,1623492964380997658,-0.004541,-0.000332,-0.007534,0.999689,2.6e-05,0.024654,-0.003562,-0.004222,0.00265,0.003008,0.01166,0.002559,-0.004337
1623492964480996370,38,1623492964480996370,-0.004286,-0.001639,-0.009213,0.999692,0.000161,0.024512,-0.003727,-0.002113,-0.002251,-0.001298,0.012155,0.002805,-0.00419
1623492964580995083,39,1623492964580995083,-0.003413,-0.00283,-0.008204,0.999691,0.000184,0.024595,-0.003559,0.001164,-0.004968,-0.002108,0.011068,0.001132,-0.003973
1623492964680993557,40,1623492964680993557,-0.005101,-0.002776,-0.005569,0.999691,9.6e-05,0.024602,-0.003524,-0.001933,-0.004634,0.001229,0.013203,0.00267,-0.004706
1623492964780992270,41,1623492964780992270,-0.005247,-0.001747,-0.008017,0.999691,0.000289,0.024531,-0.003793,-0.001684,-0.00282,-0.001754,0.011628,0.002209,-0.00289
1623492964880990982,42,1623492964880990982,-0.004076,0.000733,-0.012403,0.999688,-8e-06,0.024718,-0.003337,0.000821,0.006029,-0.008437,0.010587,0.002129,-0.004326
1623492964980989695,43,1623492964980989695,-0.005384,-0.000174,-0.01359,0.999689,0.0,0.024647,-0.003645,-0.001935,0.002351,-0.009451,0.012477,0.002428,-0.003523
1623492965080988169,44,1623492965080988169,-0.004172,0.001172,-0.01637,0.999689,-1e-06,0.024697,-0.00344,-0.000157,0.004063,-0.013749,0.01222,0.00146,-0.005174
1623492965180986881,45,1623492965180986881,-0.006827,-0.000694,-0.012324,0.999694,3.7e-05,0.024457,-0.003612,-0.003737,-0.002578,-0.007883,0.012262,0.002338,-0.005039
1623492965280985594,46,1623492965280985594,-0.004214,-0.000564,-0.013969,0.999692,0.000135,0.024539,-0.003615,0.004385,-0.002729,-0.00998,0.010515,0.002992,-0.004223
1623492965380984306,47,1623492965380984306,-0.006828,0.000802,-0.015755,0.999692,0.000168,0.0245,-0.003781,-0.002113,0.001065,-0.010997,0.012235,0.001893,-0.004701
1623492965480983019,48,1623492965480983019,-0.006614,0.000756,-0.016484,0.999689,5.6e-05,0.02463,-0.003829,-0.000459,-0.000879,-0.010413,0.012261,0.00271,-0.004149
1623492965580981493,49,1623492965580981493,-0.004278,0.002245,-0.012684,0.999696,-1e-06,0.024376,-0.003566,0.006795,0.001623,-0.003208,0.012293,0.002015,-0.003482
1623492965680980206,50,1623492965680980206,-0.002317,0.001707,-0.013435,0.999693,0.00016,0.024504,-0.003553,0.008273,-0.000786,-0.004516,0.012072,0.002354,-0.003427
1623492965780978918,51,1623492965780978918,-0.001315,0.000943,-0.011443,0.999689,5.7e-05,0.024634,-0.003653,0.007139,-0.004617,0.000243,0.01195,0.003344,-0.004047
1623492965880977631,52,1623492965880977631,-0.000897,-0.00046,-0.01434,0.999694,0.000115,0.024483,-0.003488,0.005796,-0.007289,-0.004014,0.012294,0.00305,-0.005725
1623492965980976105,53,1623492965980976105,-0.001291,-9.5e-05,-0.012385,0.999691,0.000106,0.024576,-0.003714,0.003547,-0.006393,-0.000249,0.012548,0.003485,-0.0048
1623492966080974817,54,1623492966080974817,-0.002589,-0.002443,-0.014332,0.999687,0.000186,0.024672,-0.003985,-0.000579,-0.014374,-0.002055,0.012259,0.000823,-0.003603
1623492966180973530,55,1623492966180973530,-0.004311,-0.001634,-0.013044,0.999692,0.000147,0.024518,-0.003681,-0.00357,-0.010552,-0.001437,0.012691,0.001808,-0.005358
1623492966280972242,56,1623492966280972242,-0.005523,-0.00208,-0.007775,0.999691,0.000282,0.024548,-0.003785,-0.006054,-0.010867,0.005681,0.011926,0.003475,-0.005212
1623492966380970716,57,1623492966380970716,-0.003613,-0.002452,-0.008387,0.999692,0.000169,0.024555,-0.003428,-0.000245,-0.007745,0.004494,0.010909,0.003612,-0.005155
1623492966480969429,58,1623492966480969429,-0.005776,-0.001277,-0.010304,0.999697,7.2e-05,0.024295,-0.003757,-0.00289,-0.003736,0.000825,0.011134,0.00283,-0.003877
1623492966580968142,59,1623492966580968142,-0.004396,-0.000473,-0.007684,0.999701,-1.6e-05,0.024208,-0.003427,0.001511,0.001029,0.00354,0.011878,0.004364,-0.003054
1623492966680966854,60,1623492966680966854,-0.004734,-0.001133,-0.010139,0.999698,0.000155,0.024274,-0.003669,0.000608,-0.003865,-0.000808,0.013764,0.003167,-0.004347
1623492966780965328,61,1623492966780965328,-0.002551,-0.00207,-0.010123,0.999694,0.000297,0.024462,-0.003575,0.005878,-0.006661,-0.000885,0.012472,0.001529,-0.005284
1623492966880964041,62,1623492966880964041,-0.000999,-0.001367,-0.011881,0.999687,4e-05,0.024773,-0.003456,0.008332,-0.003952,-0.004069,0.010663,0.002044,-0.004853
1623492966980962753,63,1623492966980962753,-0.00071,-0.000665,-0.015498,0.999691,9.1e-05,0.024572,-0.003526,0.007154,-0.001772,-0.009325,0.009899,0.002481,-0.003607
1623492967080961466,64,1623492967080961466,-0.001812,0.000683,-0.010894,0.999688,0.000165,0.024708,-0.00365,0.003705,0.002128,-0.001075,0.01156,-3.4e-05,-0.00425
1623492967180959940,65,1623492967180959940,4.6e-05,-0.000224,-0.01676,0.999692,3.8e-05,0.02458,-0.003382,0.006354,-0.000499,-0.009955,0.013101,0.003155,-0.004465
1623492967280958652,66,1623492967280958652,0.003137,-0.000632,-0.018193,0.999686,9.3e-05,0.02477,-0.003515,0.010545,-0.002582,-0.009472,0.012328,0.003045,-0.004722
1623492967380957365,67,1623492967380957365,0.001639,-0.002506,-0.014612,0.999693,8.7e-05,0.024495,-0.003549,0.005034,-0.009257,-0.003514,0.012901,0.002384,-0.005065
1623492967480956078,68,1623492967480956078,0.002929,-0.000807,-0.023838,0.99969,0.000303,0.02458,-0.003933,0.006001,-0.006564,-0.015349,0.010643,0.003477,-0.004948
1623492967580954552,69,1623492967580954552,0.00069,-0.002779,-0.014414,0.999689,0.000258,0.024621,-0.003868,-0.000345,-0.011011,0.000542,0.011463,0.0037,-0.005474
1623492967680953264,70,1623492967680953264,4.9e-05,-0.001507,-0.014558,0.999693,0.000167,0.024455,-0.003772,-0.00175,-0.00563,-0.000152,0.012011,0.001603,-0.004605
1623492967780951977,71,1623492967780951977,0.000834,-0.002376,-0.022568,0.999689,8.6e-05,0.024656,-0.003662,-0.000186,-0.007958,-0.009988,0.012231,0.0018,-0.003963
1623492967880950689,72,1623492967880950689,0.001329,-0.000483,-0.021078,0.999684,0.000175,0.024884,-0.003285,0.000516,-0.00044,-0.007391,0.012761,0.00292,-0.004592
1623492967980949163,73,1623492967980949163,0.000454,0.001235,-0.016662,0.999682,0.000242,0.024961,-0.003411,-0.001377,0.005559,-0.001124,0.010889,0.002915,-0.004979
1623492968080947876,74,1623492968080947876,0.001129,0.001893,-0.016929,0.999683,0.000168,0.024922,-0.003367,-0.00012,0.004754,-0.001667,0.007582,0.002705,-0.005073
1623492968180946589,75,1623492968180946589,0.001732,0.003364,-0.018082,0.999688,0.000166,0.024723,-0.003326,0.002244,0.006675,-0.003267,0.013024,0.0015,-0.00401
1623492968280945301,76,1623492968280945301,-1.1e-05,0.000714,-0.017493,0.999685,0.000158,0.02481,-0.003769,-0.002414,-0.003759,0.000649,0.011316,0.003502,-0.003811
1623492968380944014,77,1623492968380944014,0.001347,-0.000136,-0.018946,0.999685,0.000213,0.024792,-0.003634,0.000633,-0.007834,-0.001115,0.013049,0.004282,-0.004917
1623492968480942488,78,1623492968480942488,0.002574,-0.001259,-0.018979,0.999682,0.0002,0.024936,-0.003677,0.002079,-0.010688,-0.00124,0.010683,0.003491,-0.003814
1623492968580941200,79,1623492968580941200,0.000629,-0.001436,-0.02081,0.999686,0.000244,0.024716,-0.004087,-0.002022,-0.010875,-0.003862,0.012283,0.003191,-0.00307
1623492968680939913,80,1623492968680939913,-0.001722,-0.001627,-0.016341,0.999684,0.000173,0.024793,-0.003914,-0.006062,-0.007597,0.001461,0.01225,0.001436,-0.005018
1623492968780938625,81,1623492968780938625,-0.00204,-0.001712,-0.011672,0.999687,0.00013,0.024701,-0.003724,-0.003288,-0.008166,0.006329,0.009348,-0.00064,-0.004319
1623492968880937099,82,1623492968880937099,-0.000972,-0.001108,-0.012234,0.999688,9.2e-05,0.024688,-0.003539,0.001205,-0.006791,0.005593,0.008987,0.001255,-0.005027
1623492968980935812,83,1623492968980935812,-0.001048,-0.001882,-0.010059,0.999689,0.000188,0.024617,-0.003773,0.001841,-0.009117,0.006788,0.013406,0.003514,-0.005132
1623492969080934525,84,1623492969080934525,-0.00053,-0.002347,-0.011279,0.999686,0.000148,0.024759,-0.003637,0.002678,-0.008223,0.004019,0.012151,0.001643,-0.004755
1623492969180933237,85,1623492969180933237,-0.004,-0.000748,-0.008656,0.99969,0.000141,0.024641,-0.003432,-0.004702,-0.001871,0.005342,0.009693,0.002796,-0.005531
1623492969280931711,86,1623492969280931711,-0.002788,-0.001314,-0.013652,0.999697,9.5e-05,0.024338,-0.003407,0.000895,-0.003197,-0.002911,0.01212,0.001157,-0.003899
1623492969380930424,87,1623492969380930424,-0.000284,-0.000845,-0.011607,0.999695,1.2e-05,0.024458,-0.003262,0.006883,-0.002439,-0.00036,0.011236,0.00286,-0.004454
1623492969480929136,88,1623492969480929136,0.002123,-0.00326,-0.010512,0.999698,0.000128,0.024374,-0.003077,0.012916,-0.006763,-0.000379,0.011301,0.002788,-0.003528
1623492969580927849,89,1623492969580927849,0.00075,-0.001575,-0.010552,0.99969,0.000191,0.024662,-0.003299,0.008802,-0.00168,0.000894,0.01212,0.003343,-0.003808
1623492969680926323,90,1623492969680926323,0.00198,-0.000397,-0.011203,0.999683,0.000251,0.024916,-0.003547,0.008398,0.000749,-0.000265,0.012811,0.003458,-0.003556
1623492969780925035,91,1623492969780925035,0.000345,-0.001147,-0.013116,0.999689,0.00028,0.024645,-0.003584,0.003408,-0.002259,-0.002834,0.011592,0.00414,-0.004066
1623492969880923748,92,1623492969880923748,0.003143,-0.001353,-0.015736,0.999687,0.000293,0.024739,-0.003569,0.008271,-0.003061,-0.006715,0.010978,0.002526,-0.003866
1623492969980922461,93,1623492969980922461,0.004524,-0.000836,-0.010103,0.999696,0.000115,0.024429,-0.003178,0.010724,-0.000833,0.001714,0.009848,0.002613,-0.005002
1623492970080920935,94,1623492970080920935,0.001893,-0.003248,-0.005878,0.999691,0.000173,0.024584,-0.003601,0.002227,-0.008046,0.008641,0.013825,0.003403,-0.004101
1623492970180919647,95,1623492970180919647,0.001581,-0.003879,-0.010318,0.999691,0.000247,0.024553,-0.003845,-0.000506,-0.008593,0.001087,0.012666,0.004782,-0.004246
1623492970280918360,96,1623492970280918360,-0.001305,-0.000561,-0.011381,0.999687,0.000174,0.024761,-0.003525,-0.007142,0.001405,-0.001692,0.011558,0.003151,-0.004448
1623492970380917072,97,1623492970380917072,0.000247,-0.002195,-0.016778,0.999687,0.000238,0.024722,-0.003756,-0.002641,-0.004023,-0.00937,0.010481,0.000887,-0.004369
1623492970480915546,98,1623492970480915546,0.000378,-0.002443,-0.016101,0.999684,0.000322,0.024795,-0.003887,-0.001577,-0.00547,-0.007737,0.012512,0.002548,-0.004412
1623492970580914259,99,1623492970580914259,7.8e-05,-0.002591,-0.016434,0.999685,0.000339,0.024812,-0.003743,-0.001791,-0.003443,-0.007838,0.011302,0.002819,-0.004498
1623492970680912971,100,1623492970680912971,0.000177,0.000288,-0.013202,0.999685,-7e-06,0.024864,-0.003334,-0.001373,0.005403,-0.002409,0.01208,0.002333,-0.003258
1623492970780911684,101,1623492970780911684,0.002838,-0.001454,-0.011088,0.999675,0.00024,0.025166,-0.003838,0.003325,-0.002872,0.001837,0.01044,0.003873,-0.00566
1623492970880910397,102,1623492970880910397,0.001844,-0.000822,-0.016641,0.999674,0.000161,0.025197,-0.003997,-0.001263,-0.003322,-0.005742,0.012662,0.00308,-0.004583
1623492970980908871,103,1623492970980908871,0.000901,-0.000837,-0.011404,0.999679,0.000184,0.02506,-0.003597,-0.003411,-0.001174,0.001572,0.010402,0.00282,-0.003913
1623492971080907583,104,1623492971080907583,-0.000306,-0.001971,-0.011494,0.999682,2.7e-05,0.02497,-0.003512,-0.00611,-0.0054,0.001069,0.010098,0.00181,-0.003698
1623492971180906296,105,1623492971180906296,-0.000771,-0.000268,-0.012584,0.999686,-8e-06,0.024798,-0.003553,-0.004978,-0.000545,-0.000159,0.011636,0.000175,-0.003577
1623492971280905008,106,1623492971280905008,-0.001392,-0.001605,-0.009835,0.999688,0.000162,0.024706,-0.003529,-0.004273,-0.003849,0.002309,0.013533,0.004816,-0.004431
1623492971380903482,107,1623492971380903482,-0.000981,-0.002204,-0.008902,0.999687,0.000195,0.024746,-0.003448,-0.004175,-0.006604,0.002907,0.011331,0.004258,-0.004856
1623492971480902195,108,1623492971480902195,-0.002797,-0.001923,-0.0087,0.999696,3.5e-05,0.024414,-0.003369,-0.00505,-0.003791,0.002331,0.012043,0.003486,-0.004386
1623492971580900908,109,1623492971580900908,-0.002519,-0.000383,-0.012613,0.999694,0.000128,0.024506,-0.003353,-0.002965,0.000348,-0.003297,0.009962,0.001358,-0.004158
1623492971680899620,110,1623492971680899620,-0.000892,-0.000354,-0.016828,0.999692,0.000255,0.024548,-0.003397,0.000545,-0.001079,-0.00957,0.012154,0.003103,-0.004459
1623492971780898094,111,1623492971780898094,0.000407,-0.002819,-0.014671,0.999684,0.000132,0.02485,-0.003604,0.002795,-0.007484,-0.005603,0.01166,0.001584,-0.004124
1623492971880896807,112,1623492971880896807,-0.002568,-5.1e-05,-0.010379,0.999689,0.000169,0.02465,-0.003532,-0.001356,0.001649,-7.5e-05,0.011619,0.003215,-0.004694
1623492971980895519,113,1623492971980895519,-0.000791,-9.5e-05,-0.014612,0.999691,0.000196,0.02455,-0.003796,0.001405,-0.00154,-0.004987,0.009405,0.004141,-0.00419
1623492972080894232,114,1623492972080894232,-0.000489,-0.002058,-0.018723,0.999687,1.7e-05,0.024707,-0.003731,0.001116,-0.007582,-0.01087,0.01279,0.002828,-0.00398
1623492972180892706,115,1623492972180892706,-0.000305,-0.002535,-0.012864,0.999681,0.000147,0.024913,-0.003903,0.00133,-0.008321,-0.002868,0.01075,0.000576,-0.003647
1623492972280891418,116,1623492972280891418,0.000925,-0.002071,-0.015928,0.999687,7.6e-05,0.024711,-0.003646,0.003859,-0.00442,-0.006737,0.00943,0.002282,-0.004317
1623492972380890131,117,1623492972380890131,0.002546,-0.002019,-0.019146,0.99969,1.8e-05,0.024646,-0.003391,0.007056,-0.004156,-0.010075,0.011182,0.000717,-0.002872
1623492972480888844,118,1623492972480888844,0.002195,-0.002181,-0.019463,0.999692,0.000131,0.024538,-0.003653,0.005347,-0.004844,-0.009906,0.011777,0.003684,-0.005432
1623492972580887318,119,1623492972580887318,0.002447,-0.002938,-0.018375,0.999685,0.000125,0.02481,-0.003557,0.002445,-0.007119,-0.006227,0.012086,0.001763,-0.004122
1623492972680886030,120,1623492972680886030,0.000411,-0.002158,-0.021568,0.999682,9.1e-05,0.024893,-0.003935,-0.004352,-0.004486,-0.009579,0.010611,0.002244,-0.003695
1623492972780884743,121,1623492972780884743,0.00318,-0.002849,-0.02027,0.999679,0.000152,0.025019,-0.003866,0.002691,-0.006342,-0.005898,0.01043,0.000216,-0.003956
1623492972880883455,122,1623492972880883455,0.002111,-0.002111,-0.014554,0.999683,2.8e-05,0.024924,-0.003318,-0.000359,-0.001922,0.000729,0.011555,0.002865,-0.00358
1623492972980881929,123,1623492972980881929,-0.001272,-8.1e-05,-0.014855,0.999692,0.00016,0.024522,-0.003644,-0.006885,0.001505,-0.000239,0.011749,0.002793,-0.00463
1623492973080880642,124,1623492973080880642,-0.002606,-0.002297,-0.008841,0.999692,0.000254,0.024522,-0.003725,-0.009647,-0.00427,0.008181,0.010176,0.002037,-0.00426
1623492973180879354,125,1623492973180879354,-0.002466,-0.002892,-0.011039,0.999694,0.00013,0.024401,-0.00385,-0.005988,-0.005104,0.00413,0.012185,0.002446,-0.004235
1623492973280878067,126,1623492973280878067,-0.002154,-0.000863,-0.009592,0.999688,6.9e-05,0.024707,-0.003646,-0.003847,0.000831,0.00528,0.012064,0.001438,-0.004525
1623492973380876541,127,1623492973380876541,-9.9e-05,0.000348,-0.010769,0.999685,0.000254,0.024817,-0.00365,0.000865,0.003394,0.002635,0.012103,0.002136,-0.004103
1623492973480875254,128,1623492973480875254,0.000889,-0.000968,-0.008932,0.999684,9.5e-05,0.024855,-0.00352,0.003078,-0.001429,0.003666,0.010667,0.000997,-0.005555
1623492973580873966,129,1623492973580873966,0.003607,-0.002959,-0.011241,0.999688,0.000177,0.024704,-0.003424,0.008174,-0.009059,0.000529,0.011687,0.003766,-0.00538
1623492973680872679,130,1623492973680872679,0.002186,-0.003525,-0.011158,0.999693,7.7e-05,0.024532,-0.003241,0.002365,-0.008832,-0.000368,0.011133,0.003779,-0.004248
1623492973780871391,131,1623492973780871391,0.001751,-0.003557,-0.011658,0.999695,0.000259,0.024385,-0.003667,0.002133,-0.009015,-0.000896,0.010846,0.00312,-0.004344
1623492973880869865,132,1623492973880869865,-0.002033,-0.001995,-0.010423,0.999695,0.000242,0.024432,-0.003405,-0.007528,-0.001331,-0.000505,0.01199,-0.000762,-0.004133
1623492973980868578,133,1623492973980868578,-0.002062,-0.001986,-0.007467,0.999694,0.000245,0.024462,-0.003609,-0.004522,-0.002146,0.004232,0.013063,0.005059,-0.005098
1623492974080867290,134,1623492974080867290,-0.000888,0.001234,-0.008393,0.999687,0.000104,0.024714,-0.003652,-0.001856,0.006656,0.00258,0.012544,0.001278,-0.004237
1623492974180866003,135,1623492974180866003,0.001456,0.000166,-0.009205,0.99969,0.000146,0.0246,-0.003652,0.005971,0.001694,-0.000107,0.010789,0.003024,-0.004355
1623492974280864477,136,1623492974280864477,0.000983,-0.002239,-0.004063,0.999693,0.000177,0.024549,-0.003336,0.004967,-0.006129,0.005174,0.00973,0.002623,-0.003706
1623492974380863190,137,1623492974380863190,0.002093,-0.001096,-0.00966,0.999676,0.000205,0.025212,-0.003471,0.002815,-0.004136,-0.002623,0.01215,0.003642,-0.005137
1623492974480861902,138,1623492974480861902,0.001227,-0.001029,-0.010365,0.999683,0.000107,0.024891,-0.003506,0.00115,-0.001778,-0.003703,0.013049,0.001067,-0.005892
1623492974580860615,139,1623492974580860615,0.002018,-0.000857,-0.012929,0.999688,0.000188,0.024691,-0.003614,0.001812,-0.001354,-0.007294,0.011041,0.004458,-0.003955
1623492974680859089,140,1623492974680859089,0.002072,-0.002998,-0.012709,0.999685,0.000193,0.024825,-0.00364,-2.8e-05,-0.007355,-0.00686,0.012642,0.001801,-0.005422
1623492974780857801,141,1623492974780857801,-0.000103,-0.003376,-0.012954,0.999686,0.000171,0.024802,-0.003557,-0.005135,-0.007507,-0.005719,0.011166,0.002533,-0.002865
1623492974880856514,142,1623492974880856514,-0.000508,-0.003976,-0.011827,0.999687,8.8e-05,0.024724,-0.00365,-0.00424,-0.008428,-0.00417,0.012243,0.001046,-0.005031
1623492974980855227,143,1623492974980855227,-0.001763,-0.001476,-0.010925,0.999688,5.7e-05,0.024697,-0.003511,-0.006209,0.00091,-0.001568,0.01142,0.001337,-0.004929
1623492975080853701,144,1623492975080853701,-0.000846,-0.002601,-0.011988,0.99968,0.00018,0.025014,-0.00375,-0.003315,-0.003926,-0.002601,0.011833,0.001205,-0.004573
1623492975180852413,145,1623492975180852413,-0.00098,-0.000953,-0.015062,0.999686,0.000211,0.024779,-0.003627,-0.003214,0.00042,-0.00769,0.012531,0.004627,-0.004482
1623492975280851126,146,1623492975280851126,0.000183,-0.00083,-0.015219,0.999683,0.000261,0.024867,-0.003832,-0.000853,-0.001383,-0.007547,0.010996,0.001838,-0.003549
1623492975380849838,147,1623492975380849838,0.000507,-0.00087,-0.015744,0.999681,6e-05,0.025011,-0.003462,0.000304,-0.002516,-0.006871,0.010137,0.001432,-0.004571
1623492975480848312,148,1623492975480848312,0.001496,-0.00153,-0.016588,0.999678,0.000155,0.025065,-0.003932,0.002604,-0.006965,-0.007231,0.012704,0.002396,-0.004319
1623492975580847025,149,1623492975580847025,0.001269,-0.000973,-0.015894,0.999683,0.000144,0.024837,-0.003969,0.000958,-0.00723,-0.004597,0.011851,0.001986,-0.003762
1623492975680845737,150,1623492975680845737,0.000753,-0.002622,-0.012729,0.999685,0.000178,0.024802,-0.003822,0.000785,-0.009644,-0.000927,0.012013,0.002966,-0.004173
1623492975780844450,151,1623492975780844450,0.000176,-0.002609,-0.010592,0.999678,0.000323,0.025026,-0.003993,-0.001758,-0.008146,0.002382,0.010815,0.003631,-0.003076
