time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609059016080282450,21,1609059016080282450,0.006505,-0.001114,0.006179,0.999006,-0.000115,0.044561,-0.000268,-0.012499,-0.000688,0.001323,0.019669,0.001433,0.000142
1609059016173344612,22,1609059016173344612,0.007193,0.00159,0.007112,0.999006,-7.1e-05,0.044554,-0.000266,-0.009468,0.004987,0.002571,0.016889,0.003773,0.001565
1609059016268229485,23,1609059016268229485,0.007281,-0.000142,0.005107,0.999001,3e-06,0.044671,-0.000329,-0.009571,-0.001602,-0.003357,0.010722,0.001428,0.005264
1609059016379209042,24,1609059016379209042,0.006542,0.000342,0.005561,0.999012,-8.4e-05,0.044428,-0.000429,-0.011033,-0.000126,-0.00088,0.018272,-0.001243,0.002363
1609059016472890615,25,1609059016472890615,0.00724,-0.000887,0.004246,0.999005,-0.000192,0.044585,-0.000297,-0.007786,-0.003587,-0.003395,0.013128,0.001527,0.005365
1609059016567803383,26,1609059016567803383,0.008533,-0.003214,0.003623,0.998997,-0.000161,0.044769,2.7e-05,-0.004974,-0.008393,-0.004273,0.013581,0.00131,0.004654
1609059016679177523,27,1609059016679177523,0.007654,-0.004582,0.002631,0.999005,-1.5e-05,0.044589,-0.00022,-0.008606,-0.008667,-0.006255,0.024262,0.001267,-0.001693
1609059016773328543,28,1609059016773328543,0.007787,-0.005855,0.002307,0.999,-8.7e-05,0.044704,-0.000295,-0.008841,-0.010759,-0.005126,0.018093,0.001724,0.001555
1609059016868166208,29,1609059016868166208,0.007916,-0.004719,0.004451,0.999006,-0.000145,0.044556,-0.000345,-0.008605,-0.007745,-0.000709,0.011992,0.002375,0.005009
1609059016979616642,30,1609059016979616642,0.007199,-0.003715,0.005088,0.998992,5.6e-05,0.044872,-0.000324,-0.012185,-0.003284,-0.000459,0.025347,0.004028,-0.001658
1609059017073848009,31,1609059017073848009,0.007945,-0.007057,0.005021,0.998995,-0.000108,0.044805,-0.000525,-0.008675,-0.01151,-0.001397,0.017611,0.00271,0.00259
1609059017168544292,32,1609059017168544292,0.007621,-0.005156,0.004357,0.999001,-9.6e-05,0.044675,-0.000392,-0.0087,-0.006389,-0.002748,0.009833,-0.00121,0.006191
1609059017279754400,33,1609059017279754400,0.00689,-0.007244,0.003538,0.999002,3.5e-05,0.044643,-0.000365,-0.011004,-0.008437,-0.00383,0.022867,0.003952,-0.001219
1609059017373468399,34,1609059017373468399,0.007237,-0.006377,0.003258,0.999,-9.5e-05,0.044702,-0.000384,-0.009606,-0.00629,-0.00413,0.015646,0.002103,0.002976
1609059017468150854,35,1609059017468150854,0.008702,-0.004837,0.003011,0.998993,-0.00012,0.044853,-0.000327,-0.006327,-0.002453,-0.003716,0.014575,-0.00064,0.00397
1609059017578573465,36,1609059017578573465,0.007486,-0.00267,0.00239,0.998995,-0.000161,0.044806,-3.3e-05,-0.009829,0.00413,-0.005012,0.019514,0.002254,-2.1e-05
1609059017674319267,37,1609059017674319267,0.008517,-0.003146,0.001818,0.998993,1.3e-05,0.044848,7.9e-05,-0.007173,0.00239,-0.005607,0.018346,-7.1e-05,0.001743
1609059017768546104,38,1609059017768546104,0.00888,-0.003191,0.000813,0.998993,-0.000104,0.044854,-6.8e-05,-0.006836,0.00022,-0.007593,0.01067,0.000466,0.005168
1609059017880162239,39,1609059017880162239,0.008822,-0.002567,0.001814,0.998992,-5e-05,0.044867,2.7e-05,-0.008176,0.003304,-0.002936,0.022321,0.002432,-0.00028
1609059017974379539,40,1609059017974379539,0.009929,-0.003535,0.003033,0.998992,-0.00013,0.044869,-0.000139,-0.005552,-0.001126,0.000366,0.017638,0.004596,0.00336
1609059018067486525,41,1609059018067486525,0.009832,-0.001722,0.003501,0.998996,-7.2e-05,0.044794,-0.000174,-0.006095,0.002426,0.000748,0.011383,0.000889,0.004331
1609059018178694963,42,1609059018178694963,0.008267,-0.002888,0.005324,0.999,-0.00017,0.0447,0.000199,-0.009806,0.002759,0.004313,0.021932,0.002681,-0.00072
1609059018272431135,43,1609059018272431135,0.009426,-0.004852,0.005567,0.998994,-0.000147,0.044825,-0.000183,-0.006978,-0.003702,0.002968,0.016839,0.003205,0.003851
1609059018367440701,44,1609059018367440701,0.009821,-0.004647,0.002961,0.998997,-4.8e-05,0.044766,-0.000507,-0.006581,-0.004244,-0.00353,0.010925,0.002015,0.005595
1609059018478589058,45,1609059018478589058,0.009735,-0.002384,0.003573,0.998992,-7.3e-05,0.044885,-0.000439,-0.008156,0.00314,-0.001601,0.020851,0.001892,-3.8e-05
1609059018572626829,46,1609059018572626829,0.010137,-0.005003,0.003266,0.998991,-2.5e-05,0.044908,-0.000404,-0.007546,-0.003291,-0.001803,0.017324,0.00224,0.002183
1609059018667671204,47,1609059018667671204,0.008487,-0.004615,0.003275,0.998993,-4.7e-05,0.044852,-0.000147,-0.012544,-0.0011,-0.002212,0.012873,0.000946,0.003545
1609059018778500557,48,1609059018778500557,0.006958,-0.003671,0.005533,0.999,5.2e-05,0.0447,-0.000251,-0.016622,0.001881,0.003526,0.021594,0.002653,-1.3e-05
1609059018872721195,49,1609059018872721195,0.007013,-0.00393,0.005774,0.999003,-0.000118,0.044627,9.2e-05,-0.013816,0.000742,0.004304,0.018174,0.004414,0.003119
1609059018967651606,50,1609059018967651606,0.00608,-0.005622,0.003413,0.999002,-5e-05,0.044657,4.6e-05,-0.015242,-0.002532,-0.001263,0.012998,0.001869,0.00405
1609059019078708410,51,1609059019078708410,0.006633,-0.003984,0.003706,0.998995,1.5e-05,0.044803,-0.000371,-0.012855,0.0021,0.00124,0.019664,0.001229,0.000476
1609059019172344685,52,1609059019172344685,0.006511,-0.003624,0.007247,0.998998,-0.00012,0.044749,-0.000109,-0.01168,0.002121,0.008574,0.017353,0.002545,0.002729
1609059019267207861,53,1609059019267207861,0.007755,-0.001931,0.005512,0.999006,-0.000151,0.044575,4e-05,-0.007346,0.004705,0.003882,0.009721,0.00244,0.006007
1609059019378281355,54,1609059019378281355,0.006386,-0.000903,0.004658,0.998999,-0.000178,0.044712,1.3e-05,-0.011454,0.006311,0.001537,0.020991,0.002531,0.000286
1609059019472374201,55,1609059019472374201,0.008536,-0.003713,0.005153,0.998995,-0.000118,0.044808,-0.000125,-0.005772,-0.001633,0.00228,0.015246,0.002747,0.002435
1609059019567658663,56,1609059019567658663,0.008585,-0.004918,0.004239,0.998998,-8.5e-05,0.044751,-0.000346,-0.006289,-0.004698,6.5e-05,0.008229,0.001944,0.005604
1609059019678522348,57,1609059019678522348,0.008273,-0.006879,0.005252,0.998998,-2.5e-05,0.044731,-0.000307,-0.00785,-0.007243,0.001561,0.020061,0.001489,0.000951
1609059019772648573,58,1609059019772648573,0.009493,-0.006263,0.002965,0.998994,-0.000134,0.044834,-0.000158,-0.004731,-0.004598,-0.003968,0.017755,0.002553,0.001942
1609059019867471457,59,1609059019867471457,0.010713,-0.005638,0.002685,0.998993,-7.9e-05,0.044858,-0.000308,-0.002232,-0.003491,-0.004554,0.008895,0.003597,0.006789
1609059019980206013,60,1609059019980206013,0.009864,-0.00462,0.002655,0.998993,-6.1e-05,0.044862,-0.000301,-0.005738,1.3e-05,-0.00402,0.02472,0.005037,-7.4e-05
1609059020080105782,61,1609059020080105782,0.008118,-0.00535,0.000577,0.998992,-6e-06,0.044872,-0.000192,-0.011313,-0.001717,-0.007897,0.02017,0.001412,-0.00025
1609059020183548212,62,1609059020183548212,0.007357,-0.00577,0.003377,0.998996,-3.5e-05,0.044787,-0.000145,-0.012863,-0.002766,0.000566,0.023432,0.002646,-0.001377
1609059020287601233,63,1609059020287601233,0.007018,-0.005326,0.001514,0.998997,-0.000159,0.044769,-0.00011,-0.012421,-0.001069,-0.003491,0.023824,0.004416,-0.002287
1609059020389884949,64,1609059020389884949,0.008211,-0.006367,0.002662,0.998993,-1.5e-05,0.044849,-0.000278,-0.008491,-0.002424,-0.000196,0.024542,0.004434,-0.004566
1609059020492949009,65,1609059020492949009,0.006929,-0.004086,0.00091,0.998994,-2.1e-05,0.044827,-5.5e-05,-0.011974,0.004096,-0.003797,0.02408,0.000862,-0.006829
1609059020595948458,66,1609059020595948458,0.007333,-0.004169,0.000917,0.998992,-4.7e-05,0.044878,-0.000411,-0.010971,0.002219,-0.003886,0.022972,0.002922,-0.003995
1609059020667799473,67,1609059020667799473,0.007878,-0.005366,0.00166,0.998996,-0.000107,0.044781,-0.000123,-0.008649,-0.00397,-0.001393,0.009197,0.003424,0.005384
1609059020768152475,68,1609059020768152475,0.006896,-0.005643,0.001266,0.998996,-0.00013,0.04478,-6.4e-05,-0.010875,-0.00283,-0.001863,0.011931,0.002142,0.005829
1609059020873144388,69,1609059020873144388,0.007409,-0.004879,0.001499,0.998994,-7.6e-05,0.044833,-0.000339,-0.00876,-0.001498,-0.001992,0.014414,0.000201,0.005705
1609059020974766493,70,1609059020974766493,0.008158,-0.004173,0.002253,0.998989,-0.000108,0.044934,-0.000268,-0.006562,0.00027,-0.00093,0.020149,0.003923,0.000955
1609059021077505827,71,1609059021077505827,0.007891,-0.001157,0.001758,0.998989,-0.000126,0.044938,-0.000295,-0.006069,0.006374,-0.002673,0.020816,0.005422,0.000837
1609059021180338383,72,1609059021180338383,0.008518,-0.001596,0.00422,0.998995,3.7e-05,0.044817,-0.000611,-0.005324,0.003145,0.003627,0.024629,0.001287,-0.000415
1609059021283048153,73,1609059021283048153,0.009647,-0.002847,0.006411,0.998987,-0.000135,0.044979,-0.000699,-0.003471,-0.000843,0.005705,0.024986,0.00283,-0.001893
1609059021386394978,74,1609059021386394978,0.008606,-0.002329,0.006289,0.998991,-6.9e-05,0.0449,-0.000667,-0.007689,0.001006,0.002888,0.024649,0.002514,-0.002647
1609059021489202261,75,1609059021489202261,0.008552,-0.001452,0.006227,0.998998,-2.5e-05,0.044736,-0.000254,-0.007434,0.004438,0.001303,0.023558,0.002776,-0.003656
1609059021592097282,76,1609059021592097282,0.007963,-0.001563,0.004454,0.998995,-5.7e-05,0.044802,-0.000273,-0.009479,0.003452,-0.003421,0.023787,0.003077,-0.004768
1609059021695342302,77,1609059021695342302,0.007778,-0.000832,0.002951,0.998998,-2.7e-05,0.044746,-0.000367,-0.009455,0.005414,-0.006813,0.024323,0.00266,-0.005526
1609059021766953230,78,1609059021766953230,0.008109,-0.001718,0.001916,0.998995,3.4e-05,0.044808,-0.000116,-0.008348,-0.000112,-0.008408,0.010572,0.001911,0.004661
1609059021867946148,79,1609059021867946148,0.007865,-0.001675,0.002409,0.999001,-5.8e-05,0.044681,-0.000163,-0.00861,2.3e-05,-0.00454,0.011919,0.001979,0.005219
1609059021970662117,80,1609059021970662117,0.007592,-0.001847,0.002149,0.998994,-0.000128,0.044837,-0.000152,-0.008748,-0.000129,-0.005961,0.014898,0.002771,0.003015
1609059022074503899,81,1609059022074503899,0.007144,-0.000558,0.000454,0.999001,-0.000109,0.044666,-0.000219,-0.010056,0.003786,-0.009113,0.017121,0.00233,0.001946
1609059022178193331,82,1609059022178193331,0.007435,-0.001315,0.000665,0.998995,-2.7e-05,0.044816,-0.000426,-0.009984,0.001734,-0.00653,0.019918,0.001234,0.001149
1609059022280582905,83,1609059022280582905,0.006538,-6.2e-05,0.000107,0.99899,-0.000108,0.044928,-0.000187,-0.011865,0.00414,-0.006322,0.02022,0.001243,-0.00066
1609059022383079052,84,1609059022383079052,0.008688,-0.002666,0.001161,0.998988,-1.2e-05,0.044967,-0.000428,-0.006931,-0.002304,-0.003003,0.025044,0.003026,-0.001739
1609059022486084938,85,1609059022486084938,0.007988,-0.003229,0.003015,0.998986,-9.1e-05,0.045015,-0.000533,-0.009219,-0.003069,0.000363,0.025326,0.001831,-0.002621
1609059022589176893,86,1609059022589176893,0.006726,-0.004088,0.003779,0.998994,-5.4e-05,0.04482,-0.000333,-0.011475,-0.002943,0.001206,0.025801,0.003126,-0.002916
1609059022692739010,87,1609059022692739010,0.00762,-0.003046,0.004043,0.998992,0.000108,0.044871,-0.000336,-0.008778,0.000731,0.000114,0.023076,0.002628,-0.004365
1609059022796793461,88,1609059022796793461,0.008403,-0.002595,0.005432,0.998997,-2.1e-05,0.044765,-0.000472,-0.006929,0.001597,0.001596,0.022337,0.006109,-0.005429
1609059022867232084,89,1609059022867232084,0.008753,-0.00256,0.00569,0.998996,-3.9e-05,0.04478,-0.000378,-0.005625,-0.001522,0.000966,0.012199,0.002558,0.004362
1609059022967660904,90,1609059022967660904,0.009036,-0.001548,0.005225,0.998994,-0.000157,0.044837,-0.000491,-0.005264,0.00022,-0.000783,0.011629,9.4e-05,0.004516
1609059023070525646,91,1609059023070525646,0.008801,-0.000284,0.000433,0.998988,-6.3e-05,0.044966,-0.000339,-0.008011,0.003616,-0.012371,0.01507,0.001455,0.003536
1609059023173918247,92,1609059023173918247,0.009279,-0.002783,-0.002876,0.998987,-0.000253,0.044987,-0.000328,-0.007752,-0.001355,-0.016355,0.01787,0.003974,0.001085
1609059023277442932,93,1609059023277442932,0.008203,-0.002254,-0.001733,0.998991,-0.000131,0.044903,-0.000428,-0.010881,-0.000624,-0.009997,0.020136,0.001494,0.000939
1609059023380221605,94,1609059023380221605,0.008639,-0.001419,-0.001931,0.998994,-8.4e-05,0.044835,-0.000419,-0.009188,0.001491,-0.007544,0.021257,0.001973,-0.000855
1609059023483368158,95,1609059023483368158,0.008371,-0.0043,-0.002431,0.998997,-3.7e-05,0.04477,-0.000569,-0.010272,-0.004604,-0.008196,0.023607,0.002891,-0.002816
1609059023586247444,96,1609059023586247444,0.008849,-0.003197,-0.003089,0.998995,-5.9e-05,0.044801,-0.000494,-0.009485,-0.000191,-0.007052,0.025929,0.001723,-0.00398
1609059023689791679,97,1609059023689791679,0.009373,-0.003172,-0.001572,0.998996,1.8e-05,0.044795,-0.000496,-0.007814,0.001056,-0.000247,0.022986,0.005088,-0.004106
1609059023792383432,98,1609059023792383432,0.008342,-0.004608,-8.6e-05,0.998986,7e-06,0.045002,-0.000212,-0.011736,-0.001441,0.004407,0.024275,0.004934,-0.002302
1609059023895503759,99,1609059023895503759,0.007634,-0.004501,-0.001606,0.998985,-7.2e-05,0.045027,-0.000409,-0.013311,-0.001348,-0.001052,0.021667,-0.000365,-0.005737
1609059023967433929,100,1609059023967433929,0.00869,-0.006018,-0.001499,0.998993,-0.000171,0.044855,-0.000402,-0.009042,-0.008027,0.000714,0.00981,0.002608,0.004919
1609059024067342758,101,1609059024067342758,0.007912,-0.006095,-0.000969,0.998998,-9.2e-05,0.044743,-0.000314,-0.010778,-0.006585,0.002631,0.011605,0.001801,0.00551
1609059024172347546,102,1609059024172347546,0.00672,-0.00686,-0.001951,0.998998,0.0,0.044745,-0.000297,-0.013827,-0.006745,-0.001076,0.015778,0.00277,0.003183
1609059024273520231,103,1609059024273520231,0.007622,-0.005453,0.000874,0.998998,-4.1e-05,0.044752,-0.000321,-0.010772,-0.001392,0.006672,0.017846,0.004741,0.00258
1609059024378080606,104,1609059024378080606,0.008515,-0.005377,0.001655,0.998988,-0.000129,0.044972,-0.000465,-0.008602,-0.000828,0.006313,0.01906,0.00096,-0.000697
1609059024479892015,105,1609059024479892015,0.008046,-0.005481,0.001353,0.998993,-5.4e-05,0.044861,-0.000253,-0.010135,-0.000635,0.004219,0.022347,0.00163,0.00094
1609059024582989216,106,1609059024582989216,0.006884,-0.005285,0.001058,0.998995,-0.000143,0.044809,-0.000467,-0.013958,0.000207,0.002005,0.023347,0.00232,-0.002785
1609059024686078072,107,1609059024686078072,0.007156,-0.006278,-0.000296,0.999004,-9.6e-05,0.044608,-0.000691,-0.01245,-0.002235,-0.00152,0.025711,0.00265,-0.001637
1609059024789220572,108,1609059024789220572,0.008669,-0.001855,-0.000519,0.998984,-4.9e-05,0.045058,-0.000564,-0.008314,0.007708,-0.001268,0.024236,0.004271,-0.003468
1609059024892245531,109,1609059024892245531,0.007477,9.2e-05,-0.000787,0.998991,-6.5e-05,0.044888,-0.000714,-0.011347,0.009448,-0.001887,0.022775,0.003712,-0.004503
1609059024995248556,110,1609059024995248556,0.00829,-0.000505,7.5e-05,0.998994,-6.6e-05,0.044841,-0.000356,-0.00856,0.006892,-0.000421,0.023721,0.00029,-0.005971
1609059025067295790,111,1609059025067295790,0.009222,-0.002725,-0.002962,0.998997,-7.9e-05,0.04477,-0.000434,-0.005799,-0.002418,-0.007801,0.008556,0.001045,0.006492
1609059025167143106,112,1609059025167143106,0.01153,-0.003356,-0.001413,0.99899,-0.000142,0.044918,-0.000538,-0.000351,-0.004214,-0.002352,0.008732,-3.9e-05,0.005233
1609059025271132469,113,1609059025271132469,0.010484,-0.002636,-0.000331,0.998983,4.3e-05,0.045073,-0.000392,-0.005681,-0.002287,-6.1e-05,0.013019,0.003626,0.004405
1609059025375380754,114,1609059025375380754,0.012337,-0.002697,-0.000492,0.998987,-0.000164,0.044986,-0.000355,-0.001274,-0.001755,-0.0008,0.015102,0.001567,0.003357
1609059025477054119,115,1609059025477054119,0.010493,-0.002648,0.002068,0.998988,-2.7e-05,0.04496,-0.000499,-0.009019,-0.001127,0.006252,0.021285,0.001571,-0.001061
1609059025581265688,116,1609059025581265688,0.008741,-0.003717,-0.000373,0.998995,-7.1e-05,0.044812,-0.000518,-0.014053,-0.002584,-0.000909,0.021748,0.001633,-0.001704
1609059025684482574,117,1609059025684482574,0.007077,-0.00327,-0.000129,0.998993,-3.3e-05,0.044848,-0.000467,-0.017511,-0.001002,-0.000412,0.025014,0.001633,-0.002743
1609059025786085606,118,1609059025786085606,0.006073,-0.000528,-0.001909,0.998995,-0.000168,0.044817,-0.000279,-0.018016,0.005319,-0.004117,0.023541,0.000335,-0.001503
1609059025889156342,119,1609059025889156342,0.006295,0.000142,-0.002939,0.998993,-0.00012,0.044858,-0.000399,-0.015323,0.005662,-0.005074,0.024998,0.001373,-0.003253
1609059025992651701,120,1609059025992651701,0.006816,-0.002561,-0.003,0.998997,-5e-06,0.044758,-0.000431,-0.012585,-0.000493,-0.004262,0.022271,0.000454,-0.005293
1609059026095217466,121,1609059026095217466,0.008426,-0.003673,-0.003571,0.998996,3e-06,0.044781,-0.000639,-0.007785,-0.003354,-0.004847,0.024927,0.003769,-0.004619
1609059026166726112,122,1609059026166726112,0.010342,-0.003303,-0.00319,0.998993,2.3e-05,0.044851,-0.00068,-0.002059,-0.006019,-0.002737,0.009173,-0.002525,0.006973
1609059026266840458,123,1609059026266840458,0.010784,-0.000789,-0.001392,0.99899,-0.000121,0.044928,-0.000436,-0.002353,0.00106,0.002171,0.011351,0.002022,0.004721
1609059026370183706,124,1609059026370183706,0.01045,-0.00047,0.000531,0.99899,-0.000173,0.044915,-0.000358,-0.004528,0.00189,0.005117,0.014414,0.002817,0.001762
1609059026473718405,125,1609059026473718405,0.009797,-0.001279,0.000311,0.998995,-0.000103,0.044818,-0.000305,-0.007385,0.000655,0.002949,0.019932,0.001799,0.002218
1609059026577076674,126,1609059026577076674,0.007656,-0.000441,0.000361,0.998996,-0.000112,0.044794,-0.000492,-0.013835,0.001752,0.000912,0.022567,0.000725,-4.1e-05
1609059026679737806,127,1609059026679737806,0.007898,-0.001632,0.001192,0.998995,-4.6e-05,0.044819,-0.000359,-0.012128,-0.001434,0.003861,0.022879,0.004294,-0.00091
1609059026783007383,128,1609059026783007383,0.007967,-0.001759,-0.00012,0.998992,4.6e-05,0.044882,-0.000336,-0.011572,-0.001216,-0.000733,0.02423,0.000128,-0.001505
1609059026886376381,129,1609059026886376381,0.008911,-0.000758,-0.000934,0.998986,-6.1e-05,0.045021,-0.000178,-0.008848,0.002718,-0.001768,0.02563,0.000425,-0.003956
1609059026989351034,130,1609059026989351034,0.00807,0.00012,-0.001328,0.998997,-4.5e-05,0.044764,-0.000355,-0.010657,0.00404,-0.002205,0.023566,0.002336,-0.0048
1609059027092364311,131,1609059027092364311,0.008532,0.000427,-0.001108,0.998999,-0.000126,0.044712,-0.000413,-0.008558,0.004547,-0.001651,0.025563,0.003301,-0.003526
1609059027196972132,132,1609059027196972132,0.007114,-0.002875,-0.001311,0.999001,-5.1e-05,0.044667,0.0,-0.012498,-0.001444,-0.002507,0.020405,0.000494,-0.004813
1609059027267192364,133,1609059027267192364,0.008062,-0.003197,0.002182,0.998992,-7e-05,0.044885,-0.000113,-0.008045,-0.005375,0.004173,0.010544,0.001358,0.004568
1609059027367329121,134,1609059027367329121,0.009335,-0.004563,-1e-06,0.998994,-4.2e-05,0.044839,-0.000356,-0.005114,-0.006899,-0.002268,0.012161,-0.00088,0.004772
1609059027470470428,135,1609059027470470428,0.009735,-0.005647,6.1e-05,0.998998,-0.000115,0.04474,-0.000405,-0.005096,-0.00753,-0.001414,0.015899,0.001066,0.001757
1609059027573250055,136,1609059027573250055,0.009656,-0.003274,0.002881,0.998998,-3e-06,0.04475,-0.000391,-0.006885,-0.000552,0.007329,0.01891,0.002139,0.002456
1609059027677865744,137,1609059027677865744,0.009188,0.000262,0.00284,0.998986,3.1e-05,0.045019,-0.000231,-0.009484,0.007825,0.005193,0.019745,0.002509,0.00096
1609059027779898405,138,1609059027779898405,0.009457,-0.0001,0.002746,0.998987,-9.5e-05,0.044976,-0.000357,-0.008124,0.005361,0.004332,0.022772,0.004694,-0.001697
1609059027883015871,139,1609059027883015871,0.008569,-0.000361,0.002437,0.998987,-3.5e-05,0.044989,-0.000418,-0.010824,0.004071,0.001666,0.024445,0.00123,-0.001219
1609059027986250162,140,1609059027986250162,0.009153,-0.002216,0.003246,0.998983,-5.9e-05,0.045067,-0.00039,-0.010376,-0.000399,0.00312,0.023443,0.002404,-0.003089
1609059028089236975,141,1609059028089236975,0.008366,-0.002873,0.002477,0.998995,5.1e-05,0.0448,-0.000389,-0.012246,-0.000492,2.3e-05,0.024713,0.002522,-0.004202
1609059028192186356,142,1609059028192186356,0.008049,-0.003858,0.00155,0.999,4.5e-05,0.044695,-0.000598,-0.012289,-0.002165,-0.003153,0.024473,0.004598,-0.004407
1609059028295219183,143,1609059028295219183,0.007813,-0.003368,0.000656,0.998993,9.3e-05,0.04485,-0.000551,-0.012606,0.000229,-0.005644,0.021827,0.00241,-0.005678
1609059028366970062,144,1609059028366970062,0.008039,-0.001647,-0.000185,0.998999,-1.7e-05,0.044712,-0.000528,-0.010543,0.000643,-0.007182,0.011524,-0.001873,0.004886
1609059028467363119,145,1609059028467363119,0.008756,-0.001786,0.001265,0.998998,8e-06,0.044733,-0.000531,-0.008743,-0.000752,-0.001256,0.01068,-0.001328,0.004442
1609059028570141792,146,1609059028570141792,0.009513,-0.001786,0.000847,0.998993,-0.000109,0.04485,-0.000467,-0.006654,-7e-06,-0.003194,0.015706,0.004227,0.002281
1609059028673265934,147,1609059028673265934,0.00957,-0.000149,0.001345,0.998987,-4e-05,0.044978,-0.000391,-0.008718,0.00346,-0.001345,0.016315,0.002299,0.001876
1609059028777006865,148,1609059028777006865,0.008718,-0.00243,0.000242,0.998986,-4.2e-05,0.045012,-0.00028,-0.011828,-0.001321,-0.002248,0.021813,0.004585,0.001426
1609059028880223989,149,1609059028880223989,0.007627,0.000817,-0.001358,0.998989,-0.000108,0.044951,-6.4e-05,-0.013126,0.006133,-0.006888,0.021378,0.002752,-0.000834
1609059028982651949,150,1609059028982651949,0.008256,-0.0009,-0.001756,0.99899,-0.000105,0.044915,-0.000188,-0.010718,0.001558,-0.005872,0.024798,0.003394,-0.000146
1609059029085549355,151,1609059029085549355,0.007529,-0.003859,-0.002083,0.998997,-8.1e-05,0.044766,-0.000223,-0.013362,-0.004002,-0.003211,0.026135,0.003671,-0.003069
1609059029188636065,152,1609059029188636065,0.00923,-0.004619,-0.001285,0.998992,-2.7e-05,0.044879,-0.000421,-0.007867,-0.004359,0.001041,0.025665,0.002871,-0.00356
